Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,23519892.9862554,23519892.9862554,23519892.9862554
added_sugar,Food_price,USD,40285752.6890312,40285752.6890312,40285752.6890312
added_sugar,FL,mrh-eq,1079072.18828483,1079072.18828483,1079072.18828483
oil,CED,MJ,12096715.771032,12096715.771032,12096715.771032
oil,Food_price,USD,8648061.68436735,8648061.68436735,8648061.68436735
oil,FL,mrh-eq,615686.590026178,615686.590026178,615686.590026178
sat_fat,CED,MJ,52772025.1950115,52772025.1950115,52772025.1950115
sat_fat,Food_price,USD,6027085.8020898,6027085.8020898,6027085.8020898
sat_fat,FL,mrh-eq,1429061.38437421,1429061.38437421,1429061.38437421
