age_gp,race_gp,outcome,outcome_unit,X1,X2,X3
55-64,NHW,FL,mrh-eq,-341321.544307104,-375860.481893352,-357649.66271417
55-64,NHB,CED,MJ,-1544906.82731778,-1573534.89160396,-1487254.02152316
55-64,NHB,Food_price,USD,-1225277.22675869,-1240828.4353274,-1138621.73920637
55-64,NHB,FL,mrh-eq,-53871.1723278728,-55033.7987244098,-51462.3399829253
55-64,HIS,CED,MJ,-1390031.88511756,-1481498.86096838,-1477756.82304349
55-64,HIS,Food_price,USD,-727890.003133542,-813277.03916304,-845811.017426327
55-64,HIS,FL,mrh-eq,-47565.3940227361,-51784.6558456823,-51981.1773642723
55-64,OTH,CED,MJ,-1058575.50403921,-1032196.19100416,-1002455.71000247
55-64,OTH,Food_price,USD,-629663.176835459,-624890.503275266,-653162.169542471
55-64,OTH,FL,mrh-eq,-35300.5615290258,-35446.0967424316,-36224.5262477939
65-74,NHW,CED,MJ,-7236048.96239285,-7129250.79984956,-7152466.3718594
65-74,NHW,Food_price,USD,-4309181.88498012,-4425024.20994876,-4228210.77993371
65-74,NHW,FL,mrh-eq,-248141.701863398,-244836.215073522,-243819.164806582
65-74,NHB,CED,MJ,-782476.06318479,-788085.610109413,-813733.515930223
65-74,NHB,Food_price,USD,-561935.859195046,-551465.128693692,-572712.04334038
65-74,NHB,FL,mrh-eq,-28440.0676245463,-28229.6370743991,-29509.1926590164
65-74,HIS,CED,MJ,-598238.6160531,-605028.131668251,-618380.228201179
65-74,HIS,Food_price,USD,-275703.026955192,-307770.651917564,-324581.513377498
65-74,HIS,FL,mrh-eq,-20766.7438353918,-21361.0449305863,-22491.5442511531
65-74,OTH,CED,MJ,-395038.688915021,-429307.445673537,-417000.788652187
65-74,OTH,Food_price,USD,-229464.551301893,-229711.141794325,-232366.357752926
65-74,OTH,FL,mrh-eq,-13925.172808456,-14828.665767906,-14600.6393822724
75+,NHW,CED,MJ,-5349083.79221782,-5332626.99902762,-5389399.7554352
75+,NHW,Food_price,USD,-3411310.65911005,-3276997.40228803,-3460771.17654061
75+,NHW,FL,mrh-eq,-191573.67786607,-188886.89642076,-194649.721032713
75+,NHB,CED,MJ,-574510.747772553,-571849.03228628,-467655.302456358
75+,NHB,Food_price,USD,-448291.752976277,-427929.694415986,-327171.265729616
75+,NHB,FL,mrh-eq,-21604.4950612749,-21283.2576387109,-16709.3507615854
75+,HIS,CED,MJ,-328330.009139497,-308466.574010136,-361716.129545389
75+,HIS,Food_price,USD,-188463.94848287,-179480.316875666,-207080.749888335
75+,HIS,FL,mrh-eq,-11844.1728168906,-10997.1166000063,-12834.0826851476
75+,OTH,CED,MJ,-264521.086377443,-252014.315731637,-281323.267446852
75+,OTH,Food_price,USD,-138010.231586944,-145811.3745732,-161935.212542569
75+,OTH,FL,mrh-eq,-9325.18755670464,-9151.75414395842,-10571.4858700761
