sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,48410944.8885244,49697171.5251303,48607329.9426735
Female,NHW,added_sugar,Food_price,USD,87289646.5021447,89430486.6155991,87616747.9400697
Female,NHW,added_sugar,FL,mrh-eq,2311951.88665311,2367020.69688242,2319576.74310187
Female,NHW,oil,CED,MJ,26546164.2401909,25660256.1688346,26132732.6247053
Female,NHW,oil,Food_price,USD,21068382.9502109,20180122.6639134,20315703.9828132
Female,NHW,oil,FL,mrh-eq,1361321.54110607,1315085.8662727,1338587.66938977
Female,NHW,sat_fat,CED,MJ,145659960.224172,148972192.745253,148636210.121605
Female,NHW,sat_fat,Food_price,USD,16191014.3892869,16523038.9218148,16528493.9089059
Female,NHW,sat_fat,FL,mrh-eq,3877711.23984824,3965397.13608021,3956945.83224328
Female,NHB,added_sugar,CED,MJ,11198141.3602244,11194808.8567102,10954601.0730482
Female,NHB,added_sugar,Food_price,USD,18744086.0964617,18533826.4061036,18436750.6755377
Female,NHB,added_sugar,FL,mrh-eq,484955.080443566,485304.394480784,472608.551587163
Female,NHB,oil,CED,MJ,5309471.33294039,5411604.46481838,5303431.71654492
Female,NHB,oil,Food_price,USD,3151055.93522619,3240152.99743064,3199858.48349104
Female,NHB,oil,FL,mrh-eq,263820.019562857,268937.040107215,263651.734756042
Female,NHB,sat_fat,CED,MJ,23946655.8919188,23949345.0354999,23791678.1364229
Female,NHB,sat_fat,Food_price,USD,2819293.44540191,2825396.02551764,2823360.99730956
Female,NHB,sat_fat,FL,mrh-eq,630112.636121814,630173.338219257,626069.157676294
Female,HIS,added_sugar,CED,MJ,11149137.5499223,11535116.7620128,11726040.0940315
Female,HIS,added_sugar,Food_price,USD,17041684.0492154,17534987.0054516,18101580.0786513
Female,HIS,added_sugar,FL,mrh-eq,529360.775052232,546943.854072539,555811.39755123
Female,HIS,oil,CED,MJ,5889127.18464819,6002041.04061122,6006744.67842021
Female,HIS,oil,Food_price,USD,4207980.46315192,4305800.07527063,4285736.83435391
Female,HIS,oil,FL,mrh-eq,299310.248633671,305043.158594428,305201.06491994
Female,HIS,sat_fat,CED,MJ,31835688.7051147,32247450.0639311,32057780.5768076
Female,HIS,sat_fat,Food_price,USD,3926888.47552568,3993398.44727861,3979088.87382828
Female,HIS,sat_fat,FL,mrh-eq,858423.479934535,869387.221781855,864419.274091089
Female,OTH,added_sugar,CED,MJ,6770828.57116212,6884913.86753022,6948816.37794238
Female,OTH,added_sugar,Food_price,USD,11873938.4187898,12026736.9059845,11966976.9757919
Female,OTH,added_sugar,FL,mrh-eq,328504.025118826,334741.271018523,336919.347998785
Female,OTH,oil,CED,MJ,4391696.54428683,4257098.58783948,4347540.02190536
Female,OTH,oil,Food_price,USD,3391893.27170887,3250685.14158489,3372608.18059068
Female,OTH,oil,FL,mrh-eq,235043.871302306,228282.541010868,232901.643997115
