sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,32083388.0204278,32936011.1817327,32213787.2212834
Female,NHW,added_sugar,Food_price,USD,57848801.8139679,59268148.6591957,58065822.8618104
Female,NHW,added_sugar,FL,mrh-eq,1532208.9972093,1568712.4935422,1537273.82060997
Female,NHW,oil,CED,MJ,22135454.6305079,21396654.1099848,21790297.8971257
Female,NHW,oil,Food_price,USD,17569357.9761187,16828689.3701098,16941579.4462339
Female,NHW,oil,FL,mrh-eq,1135135.23660069,1096577.66265133,1116159.08374938
Female,NHW,sat_fat,CED,MJ,113464798.851021,116051674.944632,115782331.028253
Female,NHW,sat_fat,Food_price,USD,12613680.1053656,12873314.8103335,12876743.0690638
Female,NHW,sat_fat,FL,mrh-eq,3020433.97874414,3088916.39712331,3082130.11428545
Female,NHB,added_sugar,CED,MJ,7417222.89588521,7415051.2020728,7254836.12478522
Female,NHB,added_sugar,Food_price,USD,12414525.0456104,12275584.5250378,12209275.9344241
Female,NHB,added_sugar,FL,mrh-eq,321267.846981542,321499.967216854,313036.887524004
Female,NHB,oil,CED,MJ,4433845.78544384,4519151.21822021,4428768.16278338
Female,NHB,oil,Food_price,USD,2631672.66215648,2706122.01638155,2672427.41585248
Female,NHB,oil,FL,mrh-eq,220312.221981491,224586.193018133,220170.204261873
Female,NHB,sat_fat,CED,MJ,18474009.8303457,18475789.8885148,18354487.8757335
Female,NHB,sat_fat,Food_price,USD,2174806.96203182,2179619.10836796,2177928.13057169
Female,NHB,sat_fat,FL,mrh-eq,486050.750615266,486089.212751493,482932.274598008
Female,HIS,added_sugar,CED,MJ,7398020.52563388,7653952.37356764,7780661.72643271
Female,HIS,added_sugar,Food_price,USD,11308185.1516972,11635091.4716886,12011233.9200154
Female,HIS,added_sugar,FL,mrh-eq,351284.913860627,362944.889938136,368830.01670018
Female,HIS,oil,CED,MJ,4919223.84340934,5013666.07662487,5017555.51568315
Female,HIS,oil,Food_price,USD,3515244.21908564,3597012.99470635,3580227.35730872
Female,HIS,oil,FL,mrh-eq,250008.267867065,254803.270675538,254933.020598602
Female,HIS,sat_fat,CED,MJ,24555243.2502414,24873604.3950145,24726815.6349047
Female,HIS,sat_fat,Food_price,USD,3026276.2458779,3077684.54668024,3066536.60933578
Female,HIS,sat_fat,FL,mrh-eq,662072.604721406,670549.643303786,666703.825993082
Female,OTH,added_sugar,CED,MJ,4491562.12664985,4567399.75220434,4609763.46361436
Female,OTH,added_sugar,Food_price,USD,7876213.3750378,7977691.56463285,7937946.58193077
Female,OTH,added_sugar,FL,mrh-eq,217930.036106705,222075.507851728,223519.606454373
Female,OTH,oil,CED,MJ,3662446.90858773,3549980.72290183,3625485.96176873
Female,OTH,oil,Food_price,USD,2828036.59030698,2710044.82208051,2811872.58375226
Female,OTH,oil,FL,mrh-eq,196010.97545524,190360.904372611,194217.255050456
Female,OTH,sat_fat,CED,MJ,15746678.9207245,16040860.1110095,15802865.2388842
Female,OTH,sat_fat,Food_price,USD,2156798.84679703,2203127.27267594,2190153.36717727
Female,OTH,sat_fat,FL,mrh-eq,413661.162001182,421294.704597061,414889.65196723
Male,NHW,added_sugar,CED,MJ,27867158.5968634,28895880.5327235,28437800.7321996
Male,NHW,added_sugar,Food_price,USD,48404515.210808,49955828.9227923,49387029.7062629
Male,NHW,added_sugar,FL,mrh-eq,1254595.29661756,1302744.53973011,1282296.64631863
Male,NHW,oil,CED,MJ,17793888.4113286,17602840.1510607,17514978.1911775
Male,NHW,oil,Food_price,USD,13135495.2087456,13250450.0723722,13053702.139163
Male,NHW,oil,FL,mrh-eq,898443.784652359,888810.717199718,884337.154890163
Male,NHW,sat_fat,CED,MJ,101153522.829048,101141162.887662,101756182.644033
Male,NHW,sat_fat,Food_price,USD,11194441.7893729,11211055.8588208,11274844.0578977
Male,NHW,sat_fat,FL,mrh-eq,2784897.02507382,2785254.50167967,2802215.07535688
Male,NHB,added_sugar,CED,MJ,5418517.78602156,5604128.64258517,5579416.72895239
Male,NHB,added_sugar,Food_price,USD,8614325.94197844,8979694.92752805,8889403.11504349
Male,NHB,added_sugar,FL,mrh-eq,220725.042888357,228070.112560409,226959.235299371
Male,NHB,oil,CED,MJ,3052406.60113728,3094754.0907808,3023473.12369995
Male,NHB,oil,Food_price,USD,1152502.4330644,1106049.12282111,1113194.42727809
Male,NHB,oil,FL,mrh-eq,149420.035968292,151402.338665764,147981.670004022
Male,NHB,sat_fat,CED,MJ,15236914.2185539,15122905.2602274,14966595.1852405
Male,NHB,sat_fat,Food_price,USD,1564059.33504532,1549060.60115177,1536657.8120593
Male,NHB,sat_fat,FL,mrh-eq,415104.629756427,412114.534988382,407748.090413006
Male,HIS,added_sugar,CED,MJ,7232814.00489376,7003284.20467177,7222789.80044215
Male,HIS,added_sugar,Food_price,USD,11309878.2779612,11008940.3783395,11290939.9268066
Male,HIS,added_sugar,FL,mrh-eq,301445.760455037,292934.956146448,302605.002128387
Male,HIS,oil,CED,MJ,4089866.79968441,4109008.02438109,4217002.90661412
Male,HIS,oil,Food_price,USD,2643652.80309776,2691972.42034845,2714962.52652021
Male,HIS,oil,FL,mrh-eq,206559.892675794,207453.085206325,212937.923434339
Male,HIS,sat_fat,CED,MJ,23120433.4183214,23453058.9929844,23075085.295795
Male,HIS,sat_fat,Food_price,USD,2481330.83823808,2521161.09834901,2475829.00614023
Male,HIS,sat_fat,FL,mrh-eq,640988.525487507,650319.665597024,639725.449661118
Male,OTH,added_sugar,CED,MJ,3872446.24144405,3920138.93537952,3791822.0424518
Male,OTH,added_sugar,Food_price,USD,5924457.01558371,6034441.89305333,5844781.45812659
Male,OTH,added_sugar,FL,mrh-eq,191735.992360731,195142.931343361,189599.097370513
Male,OTH,oil,CED,MJ,3153985.43695633,3080047.5702427,3034846.28317893
Male,OTH,oil,Food_price,USD,1965026.22467224,1894628.22242954,1915519.18516587
Male,OTH,oil,FL,mrh-eq,162786.008415225,159201.380131425,156581.655306475
Male,OTH,sat_fat,CED,MJ,14878796.6339398,14517157.642288,14175729.3148831
Male,OTH,sat_fat,Food_price,USD,2004723.70869667,1952821.9456244,1917940.57211644
Male,OTH,sat_fat,FL,mrh-eq,408173.263399766,398225.632295542,388645.122311043
