sex_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
Female,NHW,added_sugar,CED,MJ,-8866081.92584463,-9299685.40114552,-8932067.77913809
Female,NHW,added_sugar,Food_price,USD,-15957049.7814194,-16678543.049646,-16067130.1715018
Female,NHW,added_sugar,FL,mrh-eq,-423807.012725982,-442372.326622385,-426367.045774061
Female,NHW,oil,CED,MJ,-462077.760704243,-314970.209870983,-393802.878600816
Female,NHW,oil,Food_price,USD,-386140.807002322,-238549.126713702,-261240.369489393
Female,NHW,oil,FL,mrh-eq,-23523.5682281053,-15845.4673440892,-19765.8493631141
Female,NHW,sat_fat,CED,MJ,-15729313.9548973,-16454670.3823681,-16388031.6750992
Female,NHW,sat_fat,Food_price,USD,-1746777.77894129,-1819167.6065013,-1821194.33486199
Female,NHW,sat_fat,FL,mrh-eq,-418888.018626422,-438091.496479227,-436426.475480151
Female,NHB,added_sugar,CED,MJ,-2292214.45888783,-2291053.64918606,-2211060.94281162
Female,NHB,added_sugar,Food_price,USD,-3831419.64742785,-3760100.47764239,-3729333.33769027
Female,NHB,added_sugar,FL,mrh-eq,-99381.4194809828,-99498.6132828896,-95265.8500821177
Female,NHB,oil,CED,MJ,-116683.867802653,-133511.566904272,-115721.874067649
Female,NHB,oil,Food_price,USD,-62976.2557829806,-77623.9637623544,-71024.0503518213
Female,NHB,oil,FL,mrh-eq,-5796.45526026333,-6639.50476797931,-5770.18817306551
Female,NHB,sat_fat,CED,MJ,-2438823.76478901,-2439732.85020104,-2403367.96390532
Female,NHB,sat_fat,Food_price,USD,-285750.356847569,-287040.790627161,-286696.74021535
Female,NHB,sat_fat,FL,mrh-eq,-64187.213880114,-64209.45384133,-63262.2114518519
Female,HIS,added_sugar,CED,MJ,-1908358.16226347,-2038405.5264202,-2102619.50557379
Female,HIS,added_sugar,Food_price,USD,-2908138.79824192,-3074535.43448667,-3264986.05935955
Female,HIS,added_sugar,FL,mrh-eq,-90304.0267696107,-96227.1297124085,-99209.5464290553
Female,HIS,oil,CED,MJ,-3717.27897757172,-22188.9017250545,-23003.1004757706
Female,HIS,oil,Food_price,USD,-2447.57366506661,-18498.4101630657,-15220.8066439835
Female,HIS,oil,FL,mrh-eq,-170.359291561742,-1108.26644384592,-1136.42284629356
Female,HIS,sat_fat,CED,MJ,-3118006.32276123,-3211406.53680448,-3168525.80979083
Female,HIS,sat_fat,Food_price,USD,-385974.008343735,-401075.679294315,-397914.043188451
Female,HIS,sat_fat,FL,mrh-eq,-84119.8752504859,-86606.5785154258,-85484.4481353644
Female,OTH,added_sugar,CED,MJ,-1048931.3359949,-1087179.00680852,-1108717.80581066
Female,OTH,added_sugar,Food_price,USD,-1840185.0649878,-1891505.36258748,-1871490.41509697
Female,OTH,added_sugar,FL,mrh-eq,-50884.1981505345,-52975.9723052075,-53709.9506828256
Female,OTH,oil,CED,MJ,-79958.6284014557,-57826.8576400018,-72763.0528389842
Female,OTH,oil,Food_price,USD,-66875.3917595179,-43659.0298620045,-63754.3071960425
Female,OTH,oil,FL,mrh-eq,-4203.37918211773,-3092.11997330898,-3854.87228171089
Female,OTH,sat_fat,CED,MJ,-1853764.36320408,-1932299.25889757,-1864811.67459347
Female,OTH,sat_fat,Food_price,USD,-251677.536745847,-264279.975124304,-260538.474862514
Female,OTH,sat_fat,FL,mrh-eq,-48743.8226541795,-50785.1227662948,-48966.8878758523
Male,NHW,added_sugar,CED,MJ,-6976269.31034736,-7497173.99784109,-7263501.65396734
Male,NHW,added_sugar,Food_price,USD,-12060055.4932585,-12844850.6349594,-12555651.3838251
Male,NHW,added_sugar,FL,mrh-eq,-314781.506518654,-339154.551309006,-328720.506996735
Male,NHW,oil,CED,MJ,98392.1129066242,135613.159088132,152475.640378605
Male,NHW,oil,Food_price,USD,88012.082534672,65018.7877543009,103253.78218269
