age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,CED,MJ,48733794.5617488,49001961.3443834,49168742.0812401
20-34,Female,NHW,Food_price,USD,31776192.287451,30589458.9138572,31769378.0796508
20-34,Female,NHW,FL,mrh-eq,1655010.77256885,1649190.66032822,1665307.82159438
20-34,Female,NHB,CED,MJ,12483806.2308516,12153856.2020292,12312907.9783518
20-34,Female,NHB,Food_price,USD,7963998.85794756,7533414.53471335,8067693.58289293
20-34,Female,NHB,FL,mrh-eq,410325.932844863,400661.159803981,406867.559170775
20-34,Female,HIS,CED,MJ,17225900.6616336,17415713.5489654,17677215.7854219
20-34,Female,HIS,Food_price,USD,9056986.37309974,9487674.89886204,9640174.21038492
20-34,Female,HIS,FL,mrh-eq,584741.425318126,593878.191263763,602362.684231039
20-34,Female,OTH,CED,MJ,9291997.68082407,9301064.88349813,9485006.37148944
20-34,Female,OTH,Food_price,USD,5837620.76759916,5786769.25962734,6046410.54063778
20-34,Female,OTH,FL,mrh-eq,320157.838967074,316578.588413458,324977.152152579
20-34,Male,NHW,CED,MJ,49449410.2557026,48546179.747099,48904535.9969116
20-34,Male,NHW,Food_price,USD,27407130.7343737,27210585.2500844,27618014.5415271
20-34,Male,NHW,FL,mrh-eq,1613205.14339157,1586032.43851128,1595879.16679049
20-34,Male,NHB,CED,MJ,10602940.979915,10433109.916656,10490378.2524768
20-34,Male,NHB,Food_price,USD,5994370.15578619,6225319.87392414,6120500.61033636
20-34,Male,NHB,FL,mrh-eq,346770.826729251,343567.044248153,344063.892708535
20-34,Male,HIS,CED,MJ,17039452.607527,16866705.7692227,16963168.9195934
20-34,Male,HIS,Food_price,USD,9387577.38250285,9050672.41775745,9260784.26454901
20-34,Male,HIS,FL,mrh-eq,551166.860485066,544848.560125116,547637.670456943
20-34,Male,OTH,CED,MJ,8880055.20468762,8830899.1167331,8705655.31584214
20-34,Male,OTH,Food_price,USD,5124084.66856422,5187917.74172729,5109133.06833766
20-34,Male,OTH,FL,mrh-eq,299649.794304677,299017.088440761,293927.945692434
35-44,Female,NHW,CED,MJ,29588487.6146004,30764990.1168853,31065393.4295404
35-44,Female,NHW,Food_price,USD,15179616.2251778,15674242.9162781,15483839.3595521
35-44,Female,NHW,FL,mrh-eq,992843.791994147,1032447.30085861,1037380.3842015
35-44,Female,NHB,CED,MJ,7557674.75792151,7661116.95449446,7609429.91520255
35-44,Female,NHB,Food_price,USD,4010722.51424093,4148923.26493176,4165823.93708717
35-44,Female,NHB,FL,mrh-eq,256404.442294028,260283.997801311,257568.26163286
35-44,Female,HIS,CED,MJ,11106953.420719,11576820.4298748,11480070.6505256
35-44,Female,HIS,Food_price,USD,5927651.57651005,6076774.91074607,6265758.98531726
35-44,Female,HIS,FL,mrh-eq,388114.267528662,404765.319644618,402963.337390309
35-44,Female,OTH,CED,MJ,7047022.0265875,7198463.08172377,6779971.99704921
35-44,Female,OTH,Food_price,USD,3575113.80752047,3774019.722033,3645700.15925963
35-44,Female,OTH,FL,mrh-eq,253128.597407592,260340.963089353,248060.506092608
35-44,Male,NHW,CED,MJ,28338674.1595552,29239531.2548689,28914687.8851181
35-44,Male,NHW,Food_price,USD,16214238.9380647,16630222.7310639,16652623.3356692
35-44,Male,NHW,FL,mrh-eq,943769.762064985,973674.706143757,966964.360936924
35-44,Male,NHB,CED,MJ,5987168.81311501,5919814.57206942,6043354.71636692
35-44,Male,NHB,Food_price,USD,3383457.24364801,3452880.34400295,3583394.42360686
35-44,Male,NHB,FL,mrh-eq,195781.570538081,194570.503416225,198292.791479687
35-44,Male,HIS,CED,MJ,11214136.5467888,11334451.4492649,11176771.3531121
35-44,Male,HIS,Food_price,USD,6090653.54662568,5858393.37820213,5941102.20373398
35-44,Male,HIS,FL,mrh-eq,377613.309466696,377467.054980794,377211.137066565
35-44,Male,OTH,CED,MJ,5140215.70176828,4861455.30622525,4905263.40825764
35-44,Male,OTH,Food_price,USD,2571862.31370899,2430312.3719237,2459818.21721856
