age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-12936846.1301652,-12769336.1409281,-13299800.3613017
20-34,added_sugar,Food_price,USD,-24931040.4396368,-24182348.45692,-25684961.9266174
20-34,added_sugar,FL,mrh-eq,-546860.278615762,-539990.867059494,-563098.508574888
20-34,oil,CED,MJ,-267506.189771654,111267.125061571,45296.0185699835
20-34,oil,Food_price,USD,-170406.00861801,58305.8871792951,-59125.406340649
20-34,oil,FL,mrh-eq,-14564.8927961014,5318.54220368862,1710.72253301337
20-34,sat_fat,CED,MJ,-40238387.905707,-39908405.4388267,-40114580.2333956
20-34,sat_fat,Food_price,USD,-4759228.54016498,-4706562.07881604,-4821578.77483526
20-34,sat_fat,FL,mrh-eq,-1078604.87715194,-1069016.13221086,-1074989.77180812
35-44,added_sugar,CED,MJ,-8473151.88423267,-8802119.38351855,-8643907.58325068
35-44,added_sugar,Food_price,USD,-14666588.6477616,-15033326.4799035,-15174558.7560651
35-44,added_sugar,FL,mrh-eq,-380261.649256108,-395640.870852415,-387538.92294735
35-44,oil,CED,MJ,12677.3137489146,-266388.209042999,-540087.747620698
35-44,oil,Food_price,USD,121970.926644621,-89341.0543703028,-199598.422462864
35-44,oil,FL,mrh-eq,1534.78574964929,-12117.612337878,-25132.6991761401
35-44,sat_fat,CED,MJ,-23985128.9385895,-25326563.8447956,-24820908.181844
35-44,sat_fat,Food_price,USD,-2655896.44206074,-2875788.69750826,-2728470.49452674
35-44,sat_fat,FL,mrh-eq,-650593.216430769,-687009.681273639,-672746.591780049
45-54,added_sugar,CED,MJ,-8409736.46541281,-9292962.394848,-8171999.11870331
45-54,added_sugar,Food_price,USD,-13473942.8124992,-15257487.296332,-13328033.201449
45-54,added_sugar,FL,mrh-eq,-379528.890739749,-418570.52852868,-367680.161251268
45-54,oil,CED,MJ,-280290.383469206,-62375.5208514637,-219971.43971291
45-54,oil,Food_price,USD,-241720.593361501,-138219.854221732,-188903.103204827
45-54,oil,FL,mrh-eq,-16050.1494560196,-3960.13730713122,-12660.1821759034
45-54,sat_fat,CED,MJ,-23104597.2983806,-23708010.4714012,-23729573.4679772
45-54,sat_fat,Food_price,USD,-2641598.28354435,-2662737.87735836,-2690635.9299111
45-54,sat_fat,FL,mrh-eq,-626979.853434181,-643015.822860689,-643605.570729826
55-64,added_sugar,CED,MJ,-9381594.12355688,-10627916.1415185,-10073165.0995952
55-64,added_sugar,Food_price,USD,-15127139.2243211,-17080294.7783138,-15906789.8935354
55-64,added_sugar,FL,mrh-eq,-438674.775016594,-498383.949206873,-473056.223828801
55-64,oil,CED,MJ,-694191.973388762,-547739.712338832,-283110.598072814
55-64,oil,Food_price,USD,-653985.171349843,-453171.779316291,-208532.735480161
55-64,oil,FL,mrh-eq,-36037.2019448216,-28559.8834678126,-14617.7179773473
55-64,sat_fat,CED,MJ,-29465181.6383432,-30831683.1393143,-30173848.5922969
55-64,sat_fat,Food_price,USD,-3183850.8523788,-3301705.75394859,-3280568.76305513
55-64,sat_fat,FL,mrh-eq,-804573.007882881,-841785.836848415,-824083.347686707
65-74,added_sugar,CED,MJ,-5707050.57337178,-5827019.16872348,-5749541.82741118
65-74,added_sugar,Food_price,USD,-8977575.648789,-9397068.3960415,-9043902.43443453
65-74,added_sugar,FL,mrh-eq,-279924.66832792,-286103.650024636,-282200.674792772
65-74,oil,CED,MJ,-756179.649765733,-321954.945808859,-491789.102516185
65-74,oil,Food_price,USD,-714807.973828545,-357224.993351784,-447035.166279533
65-74,oil,FL,mrh-eq,-36380.3511406411,-15634.8285669879,-23809.8193905316
65-74,sat_fat,CED,MJ,-19599852.3876416,-19494460.4753172,-19686202.2001825
65-74,sat_fat,Food_price,USD,-2246885.42120204,-2245894.72530644,-2261664.90712623
65-74,sat_fat,FL,mrh-eq,-532408.020569804,-529361.543083999,-534625.836847311
75+,added_sugar,CED,MJ,-4626396.65778161,-4430139.23210237,-4706109.48660112
75+,added_sugar,Food_price,USD,-7331625.03180138,-6991906.90692174,-7305197.26448304
75+,added_sugar,FL,mrh-eq,-243468.197998523,-232960.106131956,-248070.394485152
75+,oil,CED,MJ,-28844.2798768577,-52127.4466842948,64038.0818533396
75+,oil,Food_price,USD,-23010.244066536,-46288.1945006292,58738.8051614968
75+,oil,FL,mrh-eq,-1400.73131245056,-2463.74972896151,2969.61160736784
75+,sat_fat,CED,MJ,-14725422.8319998,-14895263.8011441,-14603152.5904963
75+,sat_fat,Food_price,USD,-1658622.92820569,-1705120.74519715,-1663678.39103899
75+,sat_fat,FL,mrh-eq,-391360.91975731,-395713.231486038,-388076.441161173
