age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,-398322358.257278,-389189342.543707,-404957832.310491
20-34,NHW,added_sugar,Food_price,USD,-398322358.257278,-389189342.543707,-404957832.310491
20-34,NHW,added_sugar,FL,mrh-eq,-398322358.257278,-389189342.543707,-404957832.310491
20-34,NHW,oil,CED,MJ,-16307166.1792421,27255338.6983261,12481784.4714614
20-34,NHW,oil,Food_price,USD,-16307166.1792421,27255338.6983261,12481784.4714614
20-34,NHW,oil,FL,mrh-eq,-16307166.1792421,27255338.6983261,12481784.4714614
20-34,NHW,sat_fat,CED,MJ,-603120409.015579,-603095956.108939,-603067511.585578
20-34,NHW,sat_fat,Food_price,USD,-603120409.015579,-603095956.108939,-603067511.585578
20-34,NHW,sat_fat,FL,mrh-eq,-603120409.015579,-603095956.108939,-603067511.585578
20-34,NHB,added_sugar,CED,MJ,-133081387.880982,-129741699.471406,-138766695.435845
20-34,NHB,added_sugar,Food_price,USD,-133081387.880982,-129741699.471406,-138766695.435845
20-34,NHB,added_sugar,FL,mrh-eq,-133081387.880982,-129741699.471406,-138766695.435845
20-34,NHB,oil,CED,MJ,-21155720.0462611,-27929902.6143714,-18442743.7459867
20-34,NHB,oil,Food_price,USD,-21155720.0462611,-27929902.6143714,-18442743.7459867
20-34,NHB,oil,FL,mrh-eq,-21155720.0462611,-27929902.6143714,-18442743.7459867
20-34,NHB,sat_fat,CED,MJ,-136845399.892103,-126907382.388664,-128373665.298405
20-34,NHB,sat_fat,Food_price,USD,-136845399.892103,-126907382.388664,-128373665.298405
20-34,NHB,sat_fat,FL,mrh-eq,-136845399.892103,-126907382.388664,-128373665.298405
20-34,HIS,added_sugar,CED,MJ,-159629015.614107,-163708840.80819,-168305323.688844
20-34,HIS,added_sugar,Food_price,USD,-159629015.614107,-163708840.80819,-168305323.688844
20-34,HIS,added_sugar,FL,mrh-eq,-159629015.614107,-163708840.80819,-168305323.688844
20-34,HIS,oil,CED,MJ,20461468.1882678,22304612.8127796,21351703.1316939
20-34,HIS,oil,Food_price,USD,20461468.1882678,22304612.8127796,21351703.1316939
20-34,HIS,oil,FL,mrh-eq,20461468.1882678,22304612.8127796,21351703.1316939
20-34,HIS,sat_fat,CED,MJ,-186895081.352158,-185618142.172084,-190000796.387618
20-34,HIS,sat_fat,Food_price,USD,-186895081.352158,-185618142.172084,-190000796.387618
20-34,HIS,sat_fat,FL,mrh-eq,-186895081.352158,-185618142.172084,-190000796.387618
20-34,OTH,added_sugar,CED,MJ,-69486268.9267453,-67748972.6776339,-70143148.0076967
20-34,OTH,added_sugar,Food_price,USD,-69486268.9267453,-67748972.6776339,-70143148.0076967
20-34,OTH,added_sugar,FL,mrh-eq,-69486268.9267453,-67748972.6776339,-70143148.0076967
20-34,OTH,oil,CED,MJ,-17183948.7402458,-7425202.26263729,-9500324.04396423
20-34,OTH,oil,Food_price,USD,-17183948.7402458,-7425202.26263729,-9500324.04396423
20-34,OTH,oil,FL,mrh-eq,-17183948.7402458,-7425202.26263729,-9500324.04396423
20-34,OTH,sat_fat,CED,MJ,-97279882.6156943,-99156745.6193107,-98717409.6027452
20-34,OTH,sat_fat,Food_price,USD,-97279882.6156943,-99156745.6193107,-98717409.6027452
20-34,OTH,sat_fat,FL,mrh-eq,-97279882.6156943,-99156745.6193107,-98717409.6027452
35-44,NHW,added_sugar,CED,MJ,-261679610.158148,-278405502.312916,-267308125.03706
35-44,NHW,added_sugar,Food_price,USD,-261679610.158148,-278405502.312916,-267308125.03706
35-44,NHW,added_sugar,FL,mrh-eq,-261679610.158148,-278405502.312916,-267308125.03706
35-44,NHW,oil,CED,MJ,-28899300.9228424,-55940981.9502523,-85929592.4315801
35-44,NHW,oil,Food_price,USD,-28899300.9228424,-55940981.9502523,-85929592.4315801
