age_gp,sex_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
45-54,Female,sat_fat,CED,MJ,14533955.8593295,14533955.8593295,14533955.8593295
45-54,Female,sat_fat,Food_price,USD,1720623.31664834,1720623.31664834,1720623.31664834
45-54,Female,sat_fat,FL,mrh-eq,386889.835230366,386889.835230366,386889.835230366
45-54,Male,added_sugar,CED,MJ,3577893.08424513,3577893.08424513,3577893.08424513
45-54,Male,added_sugar,Food_price,USD,5875629.41382569,5875629.41382569,5875629.41382569
45-54,Male,added_sugar,FL,mrh-eq,163574.034589988,163574.034589988,163574.034589988
45-54,Male,oil,CED,MJ,4734561.78790305,4734561.78790305,4734561.78790305
45-54,Male,oil,Food_price,USD,3123919.96516047,3123919.96516047,3123919.96516047
45-54,Male,oil,FL,mrh-eq,244034.07753312,244034.07753312,244034.07753312
45-54,Male,sat_fat,CED,MJ,13691351.808905,13691351.808905,13691351.808905
45-54,Male,sat_fat,Food_price,USD,1536552.58019568,1536552.58019568,1536552.58019568
45-54,Male,sat_fat,FL,mrh-eq,378627.375388121,378627.375388121,378627.375388121
55-64,Female,added_sugar,CED,MJ,4698439.30128924,4698439.30128924,4698439.30128924
55-64,Female,added_sugar,Food_price,USD,8122656.95928982,8122656.95928982,8122656.95928982
55-64,Female,added_sugar,FL,mrh-eq,224327.541522612,224327.541522612,224327.541522612
55-64,Female,oil,CED,MJ,6280212.00895238,6280212.00895238,6280212.00895238
55-64,Female,oil,Food_price,USD,5227515.7022634,5227515.7022634,5227515.7022634
55-64,Female,oil,FL,mrh-eq,326306.001825,326306.001825,326306.001825
55-64,Female,sat_fat,CED,MJ,18229674.3854042,18229674.3854042,18229674.3854042
55-64,Female,sat_fat,Food_price,USD,1970031.10396486,1970031.10396486,1970031.10396486
55-64,Female,sat_fat,FL,mrh-eq,488090.207350228,488090.207350228,488090.207350228
55-64,Male,added_sugar,CED,MJ,4258746.54728095,4258746.54728095,4258746.54728095
55-64,Male,added_sugar,Food_price,USD,6139687.838804,6139687.838804,6139687.838804
55-64,Male,added_sugar,FL,mrh-eq,198499.963820941,198499.963820941,198499.963820941
55-64,Male,oil,CED,MJ,5640920.03003123,5640920.03003123,5640920.03003123
55-64,Male,oil,Food_price,USD,4458000.53634257,4458000.53634257,4458000.53634257
55-64,Male,oil,FL,mrh-eq,289322.14167603,289322.14167603,289322.14167603
55-64,Male,sat_fat,CED,MJ,16111190.501336,16111190.501336,16111190.501336
55-64,Male,sat_fat,Food_price,USD,1774301.37925236,1774301.37925236,1774301.37925236
55-64,Male,sat_fat,FL,mrh-eq,450777.183049805,450777.183049805,450777.183049805
65-74,Female,added_sugar,CED,MJ,2871868.16547588,2871868.16547588,2871868.16547588
65-74,Female,added_sugar,Food_price,USD,4710420.3030911,4710420.3030911,4710420.3030911
65-74,Female,added_sugar,FL,mrh-eq,142718.409678679,142718.409678679,142718.409678679
65-74,Female,oil,CED,MJ,3893239.03621718,3893239.03621718,3893239.03621718
65-74,Female,oil,Food_price,USD,3793810.96890315,3793810.96890315,3793810.96890315
65-74,Female,oil,FL,mrh-eq,187295.306254729,187295.306254729,187295.306254729
65-74,Female,sat_fat,CED,MJ,11464423.3057633,11464423.3057633,11464423.3057633
65-74,Female,sat_fat,Food_price,USD,1317044.71665806,1317044.71665806,1317044.71665806
65-74,Female,sat_fat,FL,mrh-eq,308646.961718212,308646.961718212,308646.961718212
65-74,Male,added_sugar,CED,MJ,2670883.00322414,2670883.00322414,2670883.00322414
65-74,Male,added_sugar,Food_price,USD,4076950.21311212,4076950.21311212,4076950.21311212
65-74,Male,added_sugar,FL,mrh-eq,130318.556313458,130318.556313458,130318.556313458
65-74,Male,oil,CED,MJ,3341879.13159098,3341879.13159098,3341879.13159098
65-74,Male,oil,Food_price,USD,2034251.2247711,2034251.2247711,2034251.2247711
65-74,Male,oil,FL,mrh-eq,161508.145725,161508.145725,161508.145725
65-74,Male,sat_fat,CED,MJ,9654180.36047378,9654180.36047378,9654180.36047378
65-74,Male,sat_fat,Food_price,USD,1119722.5553986,1119722.5553986,1119722.5553986
65-74,Male,sat_fat,FL,mrh-eq,264603.514284288,264603.514284288,264603.514284288
75+,Female,added_sugar,CED,MJ,2132146.55172758,2132146.55172758,2132146.55172758
75+,Female,added_sugar,Food_price,USD,3510910.92891281,3510910.92891281,3510910.92891281
75+,Female,added_sugar,FL,mrh-eq,116111.871861064,116111.871861064,116111.871861064
75+,Female,oil,CED,MJ,2929767.65054222,2929767.65054222,2929767.65054222
75+,Female,oil,Food_price,USD,2388051.991581,2388051.991581,2388051.991581
75+,Female,oil,FL,mrh-eq,141854.851057874,141854.851057874,141854.851057874
75+,Female,sat_fat,CED,MJ,8566948.98970633,8566948.98970633,8566948.98970633
75+,Female,sat_fat,Food_price,USD,950655.199087671,950655.199087671,950655.199087671
75+,Female,sat_fat,FL,mrh-eq,225285.302911892,225285.302911892,225285.302911892
75+,Male,added_sugar,CED,MJ,1656163.52974774,1656163.52974774,1656163.52974774
75+,Male,added_sugar,Food_price,USD,2400652.08386662,2400652.08386662,2400652.08386662
75+,Male,added_sugar,FL,mrh-eq,83445.3323242908,83445.3323242908,83445.3323242908
75+,Male,oil,CED,MJ,2137368.79697711,2137368.79697711,2137368.79697711
75+,Male,oil,Food_price,USD,1687288.36924648,1687288.36924648,1687288.36924648
75+,Male,oil,FL,mrh-eq,100435.358127458,100435.358127458,100435.358127458
75+,Male,sat_fat,CED,MJ,6340233.48078687,6340233.48078687,6340233.48078687
75+,Male,sat_fat,Food_price,USD,756530.818599124,756530.818599124,756530.818599124
75+,Male,sat_fat,FL,mrh-eq,170846.678831504,170846.678831504,170846.678831504
