Foodgroup,outcome,outcome_unit,X1,X2,X3
added_sugar,CED,MJ,144500382.097813,147838344.72372,146171578.675902
added_sugar,Food_price,USD,246987076.662289,252162259.805316,249903616.190644
added_sugar,FL,mrh-eq,6624057.88242104,6779184.18855205,6703738.41927304
oil,CED,MJ,75742207.1257631,74693435.9836159,75037718.3124539
oil,Food_price,USD,54426281.2745754,53639448.2224677,53662550.8050963
oil,FL,mrh-eq,3855019.50139683,3800504.64867118,3817487.24809669
sat_fat,CED,MJ,424697628.336126,428622934.696953,427273226.118424
sat_fat,Food_price,USD,48376801.5253324,48830044.6211691,48762172.5349442
sat_fat,FL,mrh-eq,11486207.4250349,11591152.6842336,11554938.4889894
