age_gp,sex_gp,race_gp,outcome,outcome_unit,X1,X2,X3
20-34,Female,NHW,CED,MJ,20970316.3933921,20970316.3933921,20970316.3933921
20-34,Female,NHW,Food_price,USD,11981926.2521341,11981926.2521341,11981926.2521341
20-34,Female,NHW,FL,mrh-eq,738837.209296739,738837.209296739,738837.209296739
20-34,Female,NHB,CED,MJ,5097755.64339948,5097755.64339948,5097755.64339948
20-34,Female,NHB,Food_price,USD,2824794.34487984,2824794.34487984,2824794.34487984
20-34,Female,NHB,FL,mrh-eq,174226.100703208,174226.100703208,174226.100703208
20-34,Female,HIS,CED,MJ,7683247.8613082,7683247.8613082,7683247.8613082
20-34,Female,HIS,Food_price,USD,3723973.83706498,3723973.83706498,3723973.83706498
20-34,Female,HIS,FL,mrh-eq,270670.315336342,270670.315336342,270670.315336342
20-34,Female,OTH,CED,MJ,4433872.56133122,4433872.56133122,4433872.56133122
20-34,Female,OTH,Food_price,USD,2567362.16654214,2567362.16654214,2567362.16654214
20-34,Female,OTH,FL,mrh-eq,155796.742492348,155796.742492348,155796.742492348
20-34,Male,NHW,CED,MJ,22474145.7314306,22474145.7314306,22474145.7314306
20-34,Male,NHW,Food_price,USD,12459901.2359735,12459901.2359735,12459901.2359735
20-34,Male,NHW,FL,mrh-eq,781183.411635091,781183.411635091,781183.411635091
20-34,Male,NHB,CED,MJ,4678247.2363783,4678247.2363783,4678247.2363783
20-34,Male,NHB,Food_price,USD,2090253.98489927,2090253.98489927,2090253.98489927
20-34,Male,NHB,FL,mrh-eq,159575.424788921,159575.424788921,159575.424788921
20-34,Male,HIS,CED,MJ,7970038.94900725,7970038.94900725,7970038.94900725
20-34,Male,HIS,Food_price,USD,3828037.69821926,3828037.69821926,3828037.69821926
20-34,Male,HIS,FL,mrh-eq,274272.880057466,274272.880057466,274272.880057466
20-34,Male,OTH,CED,MJ,4244856.75551732,4244856.75551732,4244856.75551732
20-34,Male,OTH,Food_price,USD,2437083.46659799,2437083.46659799,2437083.46659799
20-34,Male,OTH,FL,mrh-eq,151271.245565614,151271.245565614,151271.245565614
35-44,Female,NHW,CED,MJ,12526446.2186619,12526446.2186619,12526446.2186619
