age_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,added_sugar,CED,MJ,-760519030.679112,-750388855.500936,-782172999.442876
20-34,added_sugar,Food_price,USD,-760519030.679112,-750388855.500936,-782172999.442876
20-34,added_sugar,FL,mrh-eq,-760519030.679112,-750388855.500936,-782172999.442876
20-34,oil,CED,MJ,-34185366.7774813,14204846.634097,5890419.8132044
20-34,oil,Food_price,USD,-34185366.7774813,14204846.634097,5890419.8132044
20-34,oil,FL,mrh-eq,-34185366.7774813,14204846.634097,5890419.8132044
20-34,sat_fat,CED,MJ,-1024140772.87554,-1014778226.289,-1020159382.87435
20-34,sat_fat,Food_price,USD,-1024140772.87554,-1014778226.289,-1020159382.87435
20-34,sat_fat,FL,mrh-eq,-1024140772.87554,-1014778226.289,-1020159382.87435
35-44,added_sugar,CED,MJ,-504601570.889286,-524308038.727376,-514618897.542326
35-44,added_sugar,Food_price,USD,-504601570.889286,-524308038.727376,-514618897.542326
35-44,added_sugar,FL,mrh-eq,-504601570.889286,-524308038.727376,-514618897.542326
35-44,oil,CED,MJ,1396137.70085747,-34582300.0950226,-70226488.1994018
35-44,oil,Food_price,USD,1396137.70085747,-34582300.0950226,-70226488.1994018
35-44,oil,FL,mrh-eq,1396137.70085747,-34582300.0950226,-70226488.1994018
35-44,sat_fat,CED,MJ,-604738212.062025,-637908467.671764,-625271296.875206
35-44,sat_fat,Food_price,USD,-604738212.062025,-637908467.671764,-625271296.875206
35-44,sat_fat,FL,mrh-eq,-604738212.062025,-637908467.671764,-625271296.875206
45-54,added_sugar,CED,MJ,-501495114.580663,-554367000.493153,-486980090.603565
45-54,added_sugar,Food_price,USD,-501495114.580663,-554367000.493153,-486980090.603565
45-54,added_sugar,FL,mrh-eq,-501495114.580663,-554367000.493153,-486980090.603565
45-54,oil,CED,MJ,-35963811.1711303,-7792144.66645473,-28295664.2926994
45-54,oil,Food_price,USD,-35963811.1711303,-7792144.66645473,-28295664.2926994
45-54,oil,FL,mrh-eq,-35963811.1711303,-7792144.66645473,-28295664.2926994
45-54,sat_fat,CED,MJ,-575961852.4008,-591400567.34396,-590781580.266001
45-54,sat_fat,Food_price,USD,-575961852.4008,-591400567.34396,-590781580.266001
45-54,sat_fat,FL,mrh-eq,-575961852.4008,-591400567.34396,-590781580.266001
55-64,added_sugar,CED,MJ,-561612357.3676,-636514658.839677,-603334898.194267
55-64,added_sugar,Food_price,USD,-561612357.3676,-636514658.839677,-603334898.194267
55-64,added_sugar,FL,mrh-eq,-561612357.3676,-636514658.839677,-603334898.194267
55-64,oil,CED,MJ,-90119169.0644928,-71025176.1320424,-36792522.2370074
55-64,oil,Food_price,USD,-90119169.0644928,-71025176.1320424,-36792522.2370074
55-64,oil,FL,mrh-eq,-90119169.0644928,-71025176.1320424,-36792522.2370074
55-64,sat_fat,CED,MJ,-743075358.681823,-776583425.303326,-760365005.623492
55-64,sat_fat,Food_price,USD,-743075358.681823,-776583425.303326,-760365005.623492
55-64,sat_fat,FL,mrh-eq,-743075358.681823,-776583425.303326,-760365005.623492
65-74,added_sugar,CED,MJ,-338895310.442996,-344381353.486552,-339629002.850851
65-74,added_sugar,Food_price,USD,-338895310.442996,-344381353.486552,-339629002.850851
65-74,added_sugar,FL,mrh-eq,-338895310.442996,-344381353.486552,-339629002.850851
65-74,oil,CED,MJ,-98446228.8145802,-41694018.8070384,-63826763.3204327
65-74,oil,Food_price,USD,-98446228.8145802,-41694018.8070384,-63826763.3204327
65-74,oil,FL,mrh-eq,-98446228.8145802,-41694018.8070384,-63826763.3204327
65-74,sat_fat,CED,MJ,-489552035.660287,-487329870.366138,-491678922.443203
65-74,sat_fat,Food_price,USD,-489552035.660287,-487329870.366138,-491678922.443203
65-74,sat_fat,FL,mrh-eq,-489552035.660287,-487329870.366138,-491678922.443203
75+,added_sugar,CED,MJ,-280865971.202389,-268577317.601225,-285684007.245209
75+,added_sugar,Food_price,USD,-280865971.202389,-268577317.601225,-285684007.245209
75+,added_sugar,FL,mrh-eq,-280865971.202389,-268577317.601225,-285684007.245209
75+,oil,CED,MJ,-3675641.63259228,-6664945.46787865,8548103.69585445
75+,oil,Food_price,USD,-3675641.63259228,-6664945.46787865,8548103.69585445
75+,oil,FL,mrh-eq,-3675641.63259228,-6664945.46787865,8548103.69585445
75+,sat_fat,CED,MJ,-359792222.874075,-364020320.90763,-356543139.17707
75+,sat_fat,Food_price,USD,-359792222.874075,-364020320.90763,-356543139.17707
75+,sat_fat,FL,mrh-eq,-359792222.874075,-364020320.90763,-356543139.17707
