race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
NHW,added_sugar,CED,MJ,-46995641.6595345,-49831494.9194943,-48049901.1926399
NHW,added_sugar,Food_price,USD,-83097102.1934167,-87574051.1605563,-84902314.017363
NHW,added_sugar,FL,mrh-eq,-2191195.21205377,-2318786.31018598,-2240460.41868167
NHW,oil,CED,MJ,-2181667.20461582,-1067489.82681007,-1435241.84150708
NHW,oil,Food_price,USD,-1789818.04496338,-1039505.91707274,-940104.308335036
NHW,oil,FL,mrh-eq,-111693.826121434,-53945.9302074818,-72116.835219526
NHW,sat_fat,CED,MJ,-134034838.124357,-137352253.31935,-137824928.171089
NHW,sat_fat,Food_price,USD,-14842241.9937353,-15198395.3920681,-15287561.1802815
NHW,sat_fat,FL,mrh-eq,-3625083.7238661,-3713829.54452074,-3727683.5778566
NHB,added_sugar,CED,MJ,-11254241.8279638,-11531362.8480441,-11253935.4466145
NHB,added_sugar,Food_price,USD,-18448691.4946071,-18790496.1955557,-18557044.6982395
NHB,added_sugar,FL,mrh-eq,-476195.712805414,-487643.35751022,-473274.475428867
NHB,oil,CED,MJ,-556686.306038079,-709429.463214534,-515914.665626377
NHB,oil,Food_price,USD,-359175.686153936,-392629.250498268,-360882.184047697
NHB,oil,FL,mrh-eq,-27652.978152869,-35139.2769387097,-25758.0376914854
NHB,sat_fat,CED,MJ,-19526076.1242401,-19382375.6318464,-19015171.1606615
NHB,sat_fat,Food_price,USD,-2155424.44744571,-2142224.31684584,-2123456.80041267
NHB,sat_fat,FL,mrh-eq,-521953.896146698,-518179.587324001,-508223.278169071
HIS,added_sugar,CED,MJ,-11090610.4276587,-11129702.9867509,-11652197.4909039
HIS,added_sugar,Food_price,USD,-17066483.8297365,-17104463.108556,-18097523.0819203
HIS,added_sugar,FL,mrh-eq,-492955.91486886,-497678.281043609,-521150.42823767
HIS,oil,CED,MJ,778013.90561589,642133.193733114,508430.173983065
HIS,oil,Food_price,USD,537121.10369807,381475.993291837,374147.585284397
HIS,oil,FL,mrh-eq,39415.9799405068,32611.1896482479,25901.4231467758
HIS,sat_fat,CED,MJ,-26309775.0799156,-27163816.1037023,-26471603.5296732
HIS,sat_fat,Food_price,USD,-3044633.69911063,-3164104.40451632,-3089555.8066391
HIS,sat_fat,FL,mrh-eq,-719191.924412421,-742562.393781344,-723509.166963302
OTH,added_sugar,CED,MJ,-5393640.83310185,-5579536.61987716,-5449297.19618948
OTH,added_sugar,Food_price,USD,-8896056.42766149,-9214506.62378103,-8867991.67625454
OTH,added_sugar,FL,mrh-eq,-262163.427882973,-273528.625002212,-267305.482114796
OTH,oil,CED,MJ,-458368.495160993,-235150.861760295,-271492.953739403
OTH,oil,Food_price,USD,-407317.910120816,-181698.311153143,-328621.160962602
OTH,oil,FL,mrh-eq,-23624.2043210869,-12566.1584312909,-14049.3255905108
OTH,sat_fat,CED,MJ,-16543086.8610674,-16440637.4955095,-15677671.1104545
OTH,sat_fat,Food_price,USD,-2237380.21908222,-2228199.34178025,-2164477.58165229
OTH,sat_fat,FL,mrh-eq,-444054.451662851,-440657.729660658,-419599.037053612
