Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Mean_Intake,SE_Intake,CF_Mean_Intake,CF_SE_Intake,Intake_unit,GHG_unit,WATER_unit,BLUEWATER_unit,CED_to_intake_conversion,GHG_to_intake_conversion,WATER_to_intake_conversion,BLUEWATER_to_intake_conversion,Food_price_to_intake_conversion,FL_to_intake_conversion,outcome,outcome_unit,X1,X2,X3
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.349882287,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-944881.020426773,-812580.086151844,-902238.042689015
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.349882287,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-2943213.08411284,-2531108.45677844,-2810384.3286293
added_sugar,Female,NHW,20-34,1,18192633,7.05996697,0.292664447,3.349882287,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-43476.3328642805,-37388.8368383849,-41514.2230807508
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-49212.5437083517,-28980.1477795741,-37726.6310378591
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-6621.37530784694,-3899.17733297055,-5075.98600638762
oil,Female,NHW,20-34,1,18192633,12.58021707,0.412117884,11.47132255,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-2623.56618682473,-1544.958461287,-2011.24156719707
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.493095102,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-1262761.14150872,-1418357.94905518,-1253833.54515881
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.493095102,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-57226.0978375847,-64277.4695017703,-56821.5149870512
sat_fat,Female,NHW,20-34,1,18192633,10.68167737,0.189826181,5.493095102,0,g/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-32912.9731212503,-36968.4935013043,-32680.2816572486
added_sugar,Female,NHB,20-34,2,4596338,9.101918056,0.431751215,3.735150046,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-314132.943929999,-257093.631086526,-330392.644814022
added_sugar,Female,NHB,20-34,2,4596338,9.101918056,0.431751215,3.735150046,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-848774.070312801,-694656.233691411,-892707.101750843
