Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Mean_Intake,SE_Intake,CF_Mean_Intake,CF_SE_Intake,Intake_unit,GHG_unit,WATER_unit,BLUEWATER_unit,CED_to_intake_conversion,GHG_to_intake_conversion,WATER_to_intake_conversion,BLUEWATER_to_intake_conversion,Food_price_to_intake_conversion,FL_to_intake_conversion,outcome,outcome_unit,mean_delta,sd_delta,median_delta,lowerci_95_delta,upperci_95_delta,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact,mean_substitution_impact,sd_substitution_impact,median_substitution_impact,lowerci_95_substitution_impact,upperci_95_substitution_impact,mean_combined_impact,sd_combined_impact,median_combined_impact,lowerci_95_combined_impact,upperci_95_combined_impact,mean_impact_consumed,sd_impact_consumed,median_impact_consumed,lowerci_95_impact_consumed,upperci_95_impact_consumed,mean_substitution_impact_consumed,sd_substitution_impact_consumed,median_substitution_impact_consumed,lowerci_95_substitution_impact_consumed,upperci_95_substitution_impact_consumed,mean_combined_impact_consumed,sd_combined_impact_consumed,median_combined_impact_consumed,lowerci_95_combined_impact_consumed,upperci_95_combined_impact_consumed,mean_impact_unconsumed,sd_impact_unconsumed,median_impact_unconsumed,lowerci_95_impact_unconsumed,upperci_95_impact_unconsumed,mean_substitution_impact_unconsumed,sd_substitution_impact_unconsumed,median_substitution_impact_unconsumed,lowerci_95_substitution_impact_unconsumed,upperci_95_substitution_impact_unconsumed,mean_combined_impact_unconsumed,sd_combined_impact_unconsumed,median_combined_impact_unconsumed,lowerci_95_combined_impact_unconsumed,upperci_95_combined_impact_unconsumed,mean_impact_current_intake_,sd_impact_current_intake,median_impact_current_intake,lowerci_95_impact_current_intake,upperci_95_impact_current_intake,mean_impact_current_intake_consumed,sd_impact_current_intake_consumed,median_impact_current_intake_consumed,lowerci_95_impact_current_intake_consumed,upperci_95_impact_current_intake_consumed,mean_impact_current_intake_unconsumed,sd_impact_current_intake_unconsumed,median_impact_current_intake_unconsumed,lowerci_95_impact_current_intake_unconsumed,upperci_95_impact_current_intake_unconsumed,mean_impact_CF_intake,sd_impact_CF_intake,median_impact_CF_intake,lowerci_95_impact_CF_intake,upperci_95_impact_CF_intake,mean_impact_CF_intake_consumed,sd_impact_current_CF_consumed,median_impact_CF_intake_consumed,lowerci_95_impact_CF_intake_consumed,upperci_95_impact_CF_intake_consumed,mean_impact_CF_intake_unconsumed,sd_impact_CF_intake_unconsumed,median_impact_CF_intake_unconsumed,lowerci_95_impact_CF_intake_unconsumed,upperci_95_impact_CF_intake_unconsumed,mean_impact_inedible,sd_impact_inedible,median_impact_inedible,lowerci_95_impact_inedible,upperci_95_impact_inedible,mean_substitution_impact_inedible,sd_substitution_impact_inedible,median_substitution_impact_inedible,lowerci_95_substitution_impact_inedible,upperci_95_substitution_impact_inedible,mean_combined_impact_inedible,sd_combined_impact_inedible,median_combined_impact_inedible,lowerci_95_combined_impact_inedible,upperci_95_combined_impact_inedible,mean_impact_wasted,sd_impact_wasted,median_impact_wasted,lowerci_95_impact_wasted,upperci_95_impact_wasted,mean_substitution_impact_wasted,sd_substitution_impact_wasted,median_substitution_impact_wasted,lowerci_95_substitution_impact_wasted,upperci_95_substitution_impact_wasted,mean_combined_impact_wasted,sd_combined_impact_wasted,median_combined_impact_wasted,lowerci_95_combined_impact_wasted,upperci_95_combined_impact_wasted
added_sugar,Female,HIS,20-34,3,6549965,7.336884092,0.318807647,3.205309315,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-38958683.48131451,3634222.542597103,-39990332.85037577,-41866788.44949342,-35173676.54943353,-995636.7638762066,92876.9980960162,-1022001.8241780961,-1069956.94004229,-898906.286453517,0,0,0,0,0,-995636.7638762066,92876.9980960162,-1022001.8241780961,-1069956.94004229,-898906.286453517,-659616.7775444248,61531.70354375448,-677083.826519586,-708854.4482370481,-595532.1152229144,0,0,0,0,0,-659616.7775444248,61531.70354375448,-677083.826519586,-708854.4482370481,-595532.1152229144,-336019.9863317818,31345.294552261683,-344917.99765851005,-361102.49180524173,-303374.1712306027,0,0,0,0,0,-336019.9863317818,31345.294552261683,-344917.99765851005,-361102.49180524173,-303374.1712306027,1805505.824744187,92876.99809601608,1831870.8850460765,1708775.3473214977,1879826.0009102703,1196161.0671334416,61531.70354375441,1213628.1161086028,1132076.4048119313,1245398.737826065,609344.7576107456,31345.29455226166,618242.7689374739,576698.9425095666,634427.2630842056,809869.0608679806,0,809869.0608679806,809869.0608679806,809869.0608679806,536544.2895890168,0,536544.2895890168,536544.2895890168,536544.2895890168,273324.7712789638,0,273324.7712789638,273324.7712789638,273324.7712789638,0,0,0,0,0,0,0,-0,-0,-0,-659616.7775444248,61531.70354375448,-677083.826519586,-708854.4482370481,-595532.1152229144,-336019.9863317818,31345.294552261683,-344917.99765851005,-361102.49180524173,-303374.1712306027,0,0,0,0,0,-336019.9863317818,31345.294552261683,-344917.99765851005,-361102.49180524173,-303374.1712306027
added_sugar,Female,HIS,20-34,3,6549965,7.336884092,0.318807647,3.205309315,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-38958683.48131451,3634222.542597103,-39990332.85037577,-41866788.44949342,-35173676.54943353,-43157.4166348297,4025.897242902968,-44300.25098299217,-46378.939707849124,-38964.484365872166,0,0,0,0,0,-43157.4166348297,4025.897242902968,-44300.25098299217,-46378.939707849124,-38964.484365872166,-28592.110215958273,2667.1869324612644,-29349.246490303136,-30726.393265066636,-25814.26133365678,0,0,0,0,0,-28592.110215958273,2667.1869324612644,-29349.246490303136,-30726.393265066636,-25814.26133365678,-14565.306418871427,1358.7103104417035,-14951.004492689033,-15652.546442782497,-13150.223032215394,0,0,0,0,0,-14565.306418871427,1358.7103104417035,-14951.004492689033,-15652.546442782497,-13150.223032215394,78262.44464068934,4025.897242902961,79405.27898885182,74069.51237173182,81483.96771370877,51849.45294271904,2667.186932461263,52606.5892170639,49071.60406041754,53983.7359918274,26412.9916979703,1358.710310441705,26798.689771787907,24997.908311314266,27500.231721881373,35105.02800585964,0,35105.02800585964,35105.02800585964,35105.02800585964,23257.342726760766,0,23257.342726760766,23257.342726760766,23257.342726760766,11847.685279098876,0,11847.685279098876,11847.685279098876,11847.685279098876,0,0,0,0,0,0,0,-0,-0,-0,-28592.110215958273,2667.1869324612644,-29349.246490303136,-30726.393265066636,-25814.26133365678,-14565.306418871427,1358.7103104417035,-14951.004492689033,-15652.546442782497,-13150.223032215394,0,0,0,0,0,-14565.306418871427,1358.7103104417035,-14951.004492689033,-15652.546442782497,-13150.223032215394
added_sugar,Female,HIS,20-34,3,6549965,7.336884092,0.318807647,3.205309315,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-38958683.48131451,3634222.542597103,-39990332.85037577,-41866788.44949342,-35173676.54943353,-2275707.642278761,212287.1533350626,-2335969.749299159,-2445579.8276108894,-2054612.6659792946,0,0,0,0,0,-2275707.642278761,212287.1533350626,-2335969.749299159,-2445579.8276108894,-2054612.6659792946,-1507673.2761344449,140641.8214729199,-1547597.3712292039,-1620214.8651442493,-1361196.2062940951,0,0,0,0,0,-1507673.2761344449,140641.8214729199,-1547597.3712292039,-1620214.8651442493,-1361196.2062940951,-768034.3661443164,71645.33186214269,-788372.378069955,-825364.9624666402,-693416.4596851997,0,0,0,0,0,-768034.3661443164,71645.33186214269,-788372.378069955,-825364.9624666402,-693416.4596851997,4126809.648483447,212287.1533350625,4187071.755503845,3905714.6721839802,4296681.833815575,2734042.1533594034,140641.82147291966,2773966.2484541624,2587565.0835190536,2846583.7423692076,1392767.4951240437,71645.3318621427,1413105.507049682,1318149.5886649268,1450098.0914463676,1851102.0062046854,0,1851102.0062046854,1851102.0062046854,1851102.0062046854,1226368.8772249583,0,1226368.8772249583,1226368.8772249583,1226368.8772249583,624733.1289797272,0,624733.1289797272,624733.1289797272,624733.1289797272,0,0,0,0,0,0,0,-0,-0,-0,-1507673.2761344449,140641.8214729199,-1547597.3712292039,-1620214.8651442493,-1361196.2062940951,-768034.3661443164,71645.33186214269,-788372.378069955,-825364.9624666402,-693416.4596851997,0,0,0,0,0,-768034.3661443164,71645.33186214269,-788372.378069955,-825364.9624666402,-693416.4596851997
added_sugar,Female,HIS,35-44,11,4706043,5.715080026,0.256072832,2.886639198,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-18547780.356954534,2402410.2529018875,-17641773.459566355,-21089969.03542207,-16775697.541266952,-459749.9339275695,59549.333331652226,-437292.4428857395,-522764.00108081946,-415824.734159875,0,0,0,0,0,-459749.9339275695,59549.333331652226,-437292.4428857395,-522764.00108081946,-415824.734159875,-305526.0057536831,39573.404182328166,-290601.9197866791,-347401.89267150464,-276335.59190781496,0,0,0,0,0,-305526.0057536831,39573.404182328166,-290601.9197866791,-347401.89267150464,-276335.59190781496,-154223.9281738864,19975.92914932409,-146690.52309906037,-175362.10840931485,-139489.14225206012,0,0,0,0,0,-154223.9281738864,19975.92914932409,-146690.52309906037,-175362.10840931485,-139489.14225206012,966450.7689489041,59549.333331652226,943993.2779070741,922525.5691812097,1029464.8361021541,642253.1498200346,39573.40418232819,627329.0638530307,613062.7359741665,684129.0367378562,324197.6191288694,19975.929149324103,316664.21405404335,309462.83320704306,345335.7993642979,506700.8350213345,0,506700.8350213345,506700.8350213345,506700.8350213345,336727.1440663515,0,336727.1440663515,336727.1440663515,336727.1440663515,169973.690954983,0,169973.690954983,169973.690954983,169973.690954983,0,0,0,0,0,0,0,-0,-0,-0,-305526.0057536831,39573.404182328166,-290601.9197866791,-347401.89267150464,-276335.59190781496,-154223.9281738864,19975.92914932409,-146690.52309906037,-175362.10840931485,-139489.14225206012,0,0,0,0,0,-154223.9281738864,19975.92914932409,-146690.52309906037,-175362.10840931485,-139489.14225206012
added_sugar,Female,HIS,35-44,11,4706043,5.715080026,0.256072832,2.886639198,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-18547780.356954534,2402410.2529018875,-17641773.459566355,-21089969.03542207,-16775697.541266952,-22970.739704214982,2975.2962090396304,-21848.683684054926,-26119.146321515924,-20776.08070405009,0,0,0,0,0,-22970.739704214982,2975.2962090396304,-21848.683684054926,-26119.146321515924,-20776.08070405009,-15265.164458168269,1977.2278353935883,-14519.504113765945,-17357.432509312708,-13806.707699765804,0,0,0,0,0,-15265.164458168269,1977.2278353935883,-14519.504113765945,-17357.432509312708,-13806.707699765804,-7705.575246046716,998.0683736460417,-7329.179570288981,-8761.713812203214,-6969.373004284291,0,0,0,0,0,-7705.575246046716,998.0683736460417,-7329.179570288981,-8761.713812203214,-6969.373004284291,48287.31319396158,2975.29620903963,47165.257173801525,46092.65419379668,51435.71981126252,32089.24861107744,1977.22783539359,31343.588266675117,30630.791852674975,34181.51666222188,16198.06458288414,998.0683736460413,15821.668907126408,15461.862341121716,17254.20314904064,25316.573489746595,0,25316.573489746595,25316.573489746595,25316.573489746595,16824.08415290917,0,16824.08415290917,16824.08415290917,16824.08415290917,8492.489336837427,0,8492.489336837427,8492.489336837427,8492.489336837427,0,0,0,0,0,0,0,-0,-0,-0,-15265.164458168269,1977.2278353935883,-14519.504113765945,-17357.432509312708,-13806.707699765804,-7705.575246046716,998.0683736460417,-7329.179570288981,-8761.713812203214,-6969.373004284291,0,0,0,0,0,-7705.575246046716,998.0683736460417,-7329.179570288981,-8761.713812203214,-6969.373004284291
added_sugar,Female,HIS,35-44,11,4706043,5.715080026,0.256072832,2.886639198,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-18547780.356954534,2402410.2529018875,-17641773.459566355,-21089969.03542207,-16775697.541266952,-1282045.9113803867,166057.61891267664,-1219421.5748762386,-1457765.1909094201,-1159557.3178798787,0,0,0,0,0,-1282045.9113803867,166057.61891267664,-1219421.5748762386,-1457765.1909094201,-1159557.3178798787,-851981.3437506645,110353.29705854898,-810364.4516466599,-968755.2802899975,-770581.7654997355,0,0,0,0,0,-851981.3437506645,110353.29705854898,-810364.4516466599,-968755.2802899975,-770581.7654997355,-430064.5676297221,55704.32185412759,-409057.1232295788,-489009.9106194226,-388975.55238014343,0,0,0,0,0,-430064.5676297221,55704.32185412759,-409057.1232295788,-489009.9106194226,-388975.55238014343,2695017.803040238,166057.61891267664,2632393.4665360902,2572529.2095397306,2870737.082569272,1790969.3162189145,110353.29705854898,1749352.4241149097,1709569.7379679854,1907743.2527582478,904048.4868213239,55704.32185412757,883041.0424211806,862959.4715717452,962993.8298110245,1412971.8916598517,0,1412971.8916598517,1412971.8916598517,1412971.8916598517,938987.97246825,0,938987.97246825,938987.97246825,938987.97246825,473983.9191916018,0,473983.9191916018,473983.9191916018,473983.9191916018,0,0,0,0,0,0,0,-0,-0,-0,-851981.3437506645,110353.29705854898,-810364.4516466599,-968755.2802899975,-770581.7654997355,-430064.5676297221,55704.32185412759,-409057.1232295788,-489009.9106194226,-388975.55238014343,0,0,0,0,0,-430064.5676297221,55704.32185412759,-409057.1232295788,-489009.9106194226,-388975.55238014343
added_sugar,Female,HIS,45-54,19,2981376,5.636557719,0.264504691,2.771711132,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-13789557.836315474,663414.0194082174,-13652041.327166658,-14468007.513374973,-13227997.192032468,-347849.9942617802,16735.022658710106,-344381.0565709472,-364964.30054145935,-333684.28501930897,0,0,0,0,0,-347849.9942617802,16735.022658710106,-344381.0565709472,-364964.30054145935,-333684.28501930897,-230824.21174441653,11104.92590899589,-228522.31488862867,-242180.8204025341,-221424.21541371863,0,0,0,0,0,-230824.21174441653,11104.92590899589,-228522.31488862867,-242180.8204025341,-221424.21541371863,-117025.78251736362,5630.0967497142065,-115858.74168231855,-122783.48013892525,-112260.0696055903,0,0,0,0,0,-117025.78251736362,5630.0967497142065,-115858.74168231855,-122783.48013892525,-112260.0696055903,661985.4929797753,16735.022658710055,658516.5552889423,647819.7837373042,679099.7992594544,439276.36085657595,11104.92590899584,436974.46400078805,429876.36452587816,450632.9695146934,222709.13212319932,5630.0967497142,221542.09128815425,217943.41921142602,228466.82974476094,314135.4987179951,0,314135.4987179951,314135.4987179951,314135.4987179951,208452.14911215942,0,208452.14911215942,208452.14911215942,208452.14911215942,105683.3496058357,0,105683.3496058357,105683.3496058357,105683.3496058357,0,0,0,0,0,0,0,-0,-0,-0,-230824.21174441653,11104.92590899589,-228522.31488862867,-242180.8204025341,-221424.21541371863,-117025.78251736362,5630.0967497142065,-115858.74168231855,-122783.48013892525,-112260.0696055903,0,0,0,0,0,-117025.78251736362,5630.0967497142065,-115858.74168231855,-122783.48013892525,-112260.0696055903
added_sugar,Female,HIS,45-54,19,2981376,5.636557719,0.264504691,2.771711132,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-13789557.836315474,663414.0194082174,-13652041.327166658,-14468007.513374973,-13227997.192032468,-16520.014393926467,794.775965977217,-16355.268378317602,-17332.80321309084,-15847.259688029628,0,0,0,0,0,-16520.014393926467,794.775965977217,-16355.268378317602,-17332.80321309084,-15847.259688029628,-10962.252014915348,527.3926660525914,-10852.930842518455,-11501.597541990739,-10515.829484377315,0,0,0,0,0,-10962.252014915348,527.3926660525914,-10852.930842518455,-11501.597541990739,-10515.829484377315,-5557.762379011118,267.38329992462707,-5502.337535799146,-5831.2056711001,-5331.430203652313,0,0,0,0,0,-5557.762379011118,267.38329992462707,-5502.337535799146,-5831.2056711001,-5331.430203652313,31438.867480234378,794.7759659772172,31274.121464625514,30766.112774337544,32251.656299398754,20862.015017890182,527.3926660525942,20752.69384549329,20415.592487352147,21401.360544965577,10576.852462344195,267.3832999246274,10521.427619132224,10350.52028698539,10850.295754433178,14918.853086307912,0,14918.853086307912,14918.853086307912,14918.853086307912,9899.763002974834,0,9899.763002974834,9899.763002974834,9899.763002974834,5019.090083333078,0,5019.090083333078,5019.090083333078,5019.090083333078,0,0,0,0,0,0,0,-0,-0,-0,-10962.252014915348,527.3926660525914,-10852.930842518455,-11501.597541990739,-10515.829484377315,-5557.762379011118,267.38329992462707,-5502.337535799146,-5831.2056711001,-5331.430203652313,0,0,0,0,0,-5557.762379011118,267.38329992462707,-5502.337535799146,-5831.2056711001,-5331.430203652313
added_sugar,Female,HIS,45-54,19,2981376,5.636557719,0.264504691,2.771711132,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-13789557.836315474,663414.0194082174,-13652041.327166658,-14468007.513374973,-13227997.192032468,-831898.6790576093,40022.54843593007,-823602.5608160051,-872828.3010841025,-798020.7575364797,0,0,0,0,0,-831898.6790576093,40022.54843593007,-823602.5608160051,-872828.3010841025,-798020.7575364797,-552026.3332250754,26557.922515801336,-546521.2448673171,-579186.166190754,-529545.8253634914,0,0,0,0,0,-552026.3332250754,26557.922515801336,-546521.2448673171,-579186.166190754,-529545.8253634914,-279872.3458325339,13464.625920128708,-277081.3159486879,-293642.13489334844,-268474.9321729885,0,0,0,0,0,-279872.3458325339,13464.625920128708,-277081.3159486879,-293642.13489334844,-268474.9321729885,1583167.6476922221,40022.54843592987,1574871.529450618,1549289.7261710928,1624097.269718715,1050548.887066551,26557.922515801387,1045043.7987087928,1028068.379204967,1077708.7200322296,532618.760625671,13464.625920128703,529827.7307418251,521221.3469661256,546388.5496864856,751268.9686346126,0,751268.9686346126,751268.9686346126,751268.9686346126,498522.5538414756,0,498522.5538414756,498522.5538414756,498522.5538414756,252746.4147931371,0,252746.4147931371,252746.4147931371,252746.4147931371,0,0,0,0,0,0,0,-0,-0,-0,-552026.3332250754,26557.922515801336,-546521.2448673171,-579186.166190754,-529545.8253634914,-279872.3458325339,13464.625920128708,-277081.3159486879,-293642.13489334844,-268474.9321729885,0,0,0,0,0,-279872.3458325339,13464.625920128708,-277081.3159486879,-293642.13489334844,-268474.9321729885
added_sugar,Female,HIS,55-64,27,2911586,5.022346055,0.311315568,2.363456967,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-13245765.62998336,896675.1024046356,-13729706.779457923,-13793157.841875102,-12287023.44103824,-331482.4376037738,22439.778642231297,-343593.32619759545,-345181.223298159,-307489.39660464006,0,0,0,0,0,-331482.4376037738,22439.778642231297,-343593.32619759545,-345181.223298159,-307489.39660464006,-220176.38461930677,14904.890192130591,-228220.6468866858,-229275.35568295533,-204239.79062838602,0,0,0,0,0,-220176.38461930677,14904.890192130591,-228220.6468866858,-229275.35568295533,-204239.79062838602,-111306.05298446698,7534.888450100699,-115372.67931090962,-115905.86761520366,-103249.60597625405,0,0,0,0,0,-111306.05298446698,7534.888450100699,-115372.67931090962,-115905.86761520366,-103249.60597625405,590751.4221917124,22439.77864223133,602862.3107855341,566758.3811925788,604450.2078860978,392387.34120315337,14904.890192130593,400431.60347053234,376450.7472122326,401486.31226680195,198364.0809885591,7534.888450100695,202430.70731500172,190307.63398034615,202963.8956192958,259268.98458793867,0,259268.98458793867,259268.98458793867,259268.98458793867,172210.95658384656,0,172210.95658384656,172210.95658384656,172210.95658384656,87058.02800409214,0,87058.02800409214,87058.02800409214,87058.02800409214,0,0,0,0,0,0,0,-0,-0,-0,-220176.38461930677,14904.890192130591,-228220.6468866858,-229275.35568295533,-204239.79062838602,-111306.05298446698,7534.888450100699,-115372.67931090962,-115905.86761520366,-103249.60597625405,0,0,0,0,0,-111306.05298446698,7534.888450100699,-115372.67931090962,-115905.86761520366,-103249.60597625405
