race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
HIS,added_sugar,CED,MJ,-0.18027432907447394,-0.1691728888475274,-0.16387078452645262,-0.17120774355134205,0.008811460671524655,0,0,0,0,0,-0.18027432907447394,-0.1691728888475274,-0.16387078452645262,-0.17120774355134205,0.008811460671524655,-7.130449358476071,-6.68965647629353,-6.476410446589441,-6.769497477163163,0.35110671416678985,-0.11950198415874136,-0.11213536406856549,-0.10861489779287618,-0.1134848917227713,0.005848020142894516,-0.060772344915732676,-0.057037524778961894,-0.05525588673357643,-0.05772285182857078,0.0029634407161240666,0.3278841910018621,0.333186295322937,0.34428773554988357,0.3352211500267516,0.008811460671524737,0.16401340647540952,0.16401340647540952,0.16401340647540952,0.16401340647540952,0,0.21731953571982604,0.22084000199551537,0.22820662208569126,0.2221895296497212,0.005848020142894529,0.10870463792694986,0.10870463792694986,0.10870463792694986,0.10870463792694986,0,0.11056465528203609,0.11234629332742162,0.11608111346419239,0.11303162037703048,0.0029634407161240853,0.05530876854845969,0.05530876854845969,0.05530876854845969,0.055308768548459696,0,-0.11950198415874136,-0.11213536406856549,-0.10861489779287618,-0.1134848917227713,0.005848020142894516,-0.060772344915732676,-0.057037524778961894,-0.05525588673357643,-0.05772285182857078,0.0029634407161240666,0,0,0,0,0,0,0,0,0,0,0.11056465528203609,0.11234629332742162,0.11608111346419239,0.11303162037703048,0.0029634407161240853,0.05530876854845969,0.05530876854845969,0.05530876854845969,0.055308768548459696,0
HIS,added_sugar,FL,mrh-eq,-0.008209785945745077,-0.007675022830166314,-0.007401821624347974,-0.007766798938854181,4.326082789847274e-4,0,0,0,0,0,-0.008209785945745077,-0.007675022830166314,-0.007401821624347974,-0.007766798938854181,4.326082789847274e-4,-7.130449358476071,-6.68965647629353,-6.476410446589441,-6.769497477163163,0.35110671416678985,-0.005443025155073446,-0.0050882322670101005,-0.004906865306172643,-0.005149083469545499,2.87067946334908e-4,-0.0027667607906716315,-0.002586790563156214,-0.002494956318175332,-0.0026177154693086823,1.4554034234115802e-4,0.014833174030325115,0.015106375236143454,0.015641138351722223,0.015198151344831323,4.326082789847291e-4,0.0074313524059771395,0.0074313524059771395,0.0074313524059771395,0.0074313524059771395,0,0.009833087847099038,0.010014454807936493,0.010369247695999837,0.010075306010471893,2.870679463349068e-4,0.004926222540926391,0.004926222540926391,0.004926222540926391,0.004926222540926391,0,0.005000086183226083,0.0050919204282069645,0.005271890655722383,0.005122845334359433,1.4554034234115853e-4,0.0025051298650507503,0.0025051298650507503,0.0025051298650507503,0.0025051298650507503,0,-0.005443025155073446,-0.0050882322670101005,-0.004906865306172643,-0.005149083469545499,2.87067946334908e-4,-0.0027667607906716315,-0.002586790563156214,-0.002494956318175332,-0.0026177154693086823,1.4554034234115802e-4,0,0,0,0,0,0,0,0,0,0,0.005000086183226083,0.0050919204282069645,0.005271890655722383,0.005122845334359433,1.4554034234115853e-4,0.0025051298650507503,0.0025051298650507503,0.0025051298650507503,0.0025051298650507503,0
HIS,added_sugar,Food_price,USD,-0.18139109736836112,-0.17077832965168646,-0.16502591602970026,-0.17248371705333154,0.008738958328928405,0,0,0,0,0,-0.18139109736836112,-0.17077832965168646,-0.16502591602970026,-0.17248371705333154,0.008738958328928405,-7.130449358476071,-6.68965647629353,-6.476410446589441,-6.769497477163163,0.35110671416678985,-0.12023779673204299,-0.11319507455134147,-0.10937518232352082,-0.1143258920786681,0.005800434666027672,-0.061153300636318096,-0.05758325510034496,-0.05565073370617947,-0.05815782497466343,0.0029385239128555197,0.33053769240313635,0.3362901060251225,0.3469028737417972,0.33799549342676755,0.008738958328928438,0.16551177637343606,0.16551177637343606,0.16551177637343606,0.16551177637343606,0,0.21906789235578228,0.222887784583603,0.2299305067643045,0.2240186021109296,0.00580043466602768,0.1096927100322615,0.1096927100322615,0.1096927100322615,0.1096927100322615,0,0.11146980004735405,0.11340232144151954,0.11697236697749269,0.113976891315838,0.0029385239128555266,0.055819066341174575,0.055819066341174575,0.055819066341174575,0.05581906634117458,0,-0.12023779673204299,-0.11319507455134147,-0.10937518232352082,-0.1143258920786681,0.005800434666027672,-0.061153300636318096,-0.05758325510034496,-0.05565073370617947,-0.05815782497466343,0.0029385239128555197,0,0,0,0,0,0,0,0,0,0,0.11146980004735405,0.11340232144151954,0.11697236697749269,0.113976891315838,0.0029385239128555266,0.055819066341174575,0.055819066341174575,0.055819066341174575,0.05581906634117458,0
HIS,oil,CED,MJ,0.009985908534577754,0.010261066542766761,0.012862636226920536,0.011077351341350891,0.0016709698262047878,0,0,0,0,0,0.009985908534577754,0.010261066542766761,0.012862636226920536,0.011077351341350891,0.0016709698262047878,1.0804057464485917,1.1129571221881178,1.3955900726621029,1.2007050431475772,0.1824639689178298,0.00834840162362,0.008580087520391242,0.010756630321735548,0.009262493451820385,0.0013984942689780641,0.0016375069109577534,0.0016809790223755172,0.002106005905184992,0.0018148578895305033,2.7247675044575714e-4,0.16034056457751614,0.1629421342616699,0.1632172922698589,0.16212584946308578,0.0016709698262047756,0.17320320080443669,0.17320320080443669,0.17320320080443669,0.1732032008044367,0,0.1340167025931976,0.13619324539454195,0.13642493129131314,0.1355108394631128,0.0013984942689780806,0.14477333291493313,0.14477333291493313,0.14477333291493313,0.14477333291493313,0,0.02632386198431851,0.026748888867127982,0.026792360978545746,0.026615009999973,2.7247675044575687e-4,0.0284298678895035,0.0284298678895035,0.0284298678895035,0.0284298678895035,0,0.00834840162362,0.008580087520391242,0.010756630321735548,0.009262493451820385,0.0013984942689780641,0.0016375069109577534,0.0016809790223755172,0.002106005905184992,0.0018148578895305033,2.7247675044575714e-4,0,0,0,0,0,0,0,0,0,0,0.02632386198431851,0.026748888867127982,0.026792360978545746,0.026615009999973,2.7247675044575687e-4,0.0284298678895035,0.0284298678895035,0.0284298678895035,0.0284298678895035,0
HIS,oil,FL,mrh-eq,5.158325321098511e-4,5.214985517224852e-4,6.545317214636421e-4,5.661887798377563e-4,8.262475461486667e-5,0,0,0,0,0,5.158325321098511e-4,5.214985517224852e-4,6.545317214636421e-4,5.661887798377563e-4,8.262475461486667e-5,1.0804057464485917,1.1129571221881178,1.3955900726621029,1.2007050431475772,0.1824639689178298,4.3125432451150746e-4,4.360802380328103e-4,5.473728397683661e-4,4.7343697073956565e-4,6.914975282234092e-5,8.457820759834371e-5,8.541831368967473e-5,1.0715888169527601e-4,9.275180909819061e-5,1.3475088455625503e-5,0.008096003939341392,0.008229037109082548,0.008234703128695186,0.008184346880967279,8.26247546148675e-5,0.008750535660805034,0.008750535660805034,0.008750535660805034,0.008750535660805034,0,0.0067667091887035945,0.006878001790439149,0.006882827703960453,0.006840645057732395,6.914975282234034e-5,0.0073140820284719596,0.0073140820284719596,0.0073140820284719596,0.0073140820284719596,0,0.0013292947506377984,0.0013510353186433994,0.0013518754247347309,0.0013437018232348838,1.3475088455625409e-5,0.0014364536323330744,0.0014364536323330744,0.0014364536323330744,0.0014364536323330744,0,4.3125432451150746e-4,4.360802380328103e-4,5.473728397683661e-4,4.7343697073956565e-4,6.914975282234092e-5,8.457820759834371e-5,8.541831368967473e-5,1.0715888169527601e-4,9.275180909819061e-5,1.3475088455625503e-5,0,0,0,0,0,0,0,0,0,0,0.0013292947506377984,0.0013510353186433994,0.0013518754247347309,0.0013437018232348838,1.3475088455625409e-5,0.0014364536323330744,0.0014364536323330744,0.0014364536323330744,0.0014364536323330744,0
HIS,oil,Food_price,USD,0.010630685476679282,0.010653224372231623,0.01319233425437552,0.011536231735947958,0.0015500055970879287,0,0,0,0,0,0.010630685476679282,0.010653224372231623,0.01319233425437552,0.011536231735947958,0.0015500055970879287,1.0804057464485917,1.1129571221881178,1.3955900726621029,1.2007050431475772,0.1824639689178298,0.008890074604257874,0.008906970754875176,0.011033202840201116,0.00964708862670277,0.0012973548624801183,0.001740610872421403,0.0017462536173564478,0.0021591314141744078,0.0018891431092451897,2.526532737559334e-4,0.16314969268148644,0.16568880256363028,0.1657113414591827,0.16480579519991398,0.0015500055970879203,0.17634202693586196,0.17634202693586196,0.17634202693586196,0.17634202693586196,0,0.1363676735126511,0.13849390559797706,0.13851080174859437,0.13775378772614946,0.0012973548624801159,0.14740087635285226,0.14740087635285226,0.14740087635285226,0.14740087635285226,0,0.026782019168835283,0.02719489696565326,0.0272005397105883,0.027052007473764506,2.5265327375593934e-4,0.028941150583009702,0.028941150583009702,0.028941150583009702,0.028941150583009705,0,0.008890074604257874,0.008906970754875176,0.011033202840201116,0.00964708862670277,0.0012973548624801183,0.001740610872421403,0.0017462536173564478,0.0021591314141744078,0.0018891431092451897,2.526532737559334e-4,0,0,0,0,0,0,0,0,0,0,0.026782019168835283,0.02719489696565326,0.0272005397105883,0.027052007473764506,2.5265327375593934e-4,0.028941150583009702,0.028941150583009702,0.028941150583009702,0.028941150583009705,0
HIS,sat_fat,CED,MJ,-0.45266539373046927,-0.44569507059764013,-0.4370591316791312,-0.44511064400617356,0.008229400941222558,0,0,0,0,0,-0.45266539373046927,-0.44569507059764013,-0.4370591316791312,-0.44511064400617356,0.008229400941222558,-8.801550516674766,-8.663984629819026,-8.494071624367761,-8.652634763645159,0.1621292257649248,-0.34619217256448553,-0.3408916928007883,-0.3343931391762918,-0.34047131600752545,0.006220679684720514,-0.1064732211659837,-0.10480337779685195,-0.10266599250283928,-0.10463932799864813,0.0020088347281671005,0.9839835022989014,0.9926194412174105,0.9995897643502394,0.9920350146259439,0.008229400941222566,0.5469243706197702,0.5469243706197702,0.5469243706197702,0.5469243706197702,0,0.7525419524236411,0.7590405060481373,0.7643409858118347,0.7586201292548745,0.006220679684720534,0.4181488132473492,0.4181488132473492,0.4181488132473492,0.4181488132473492,0,0.23144154987526025,0.233578935169273,0.23524877853840467,0.2334148853710691,0.0020088347281670906,0.128775557372421,0.128775557372421,0.128775557372421,0.128775557372421,0,-0.34619217256448553,-0.3408916928007883,-0.3343931391762918,-0.34047131600752545,0.006220679684720514,-0.1064732211659837,-0.10480337779685195,-0.10266599250283928,-0.10463932799864813,0.0020088347281671005,0,0,0,0,0,0,0,0,0,0,0.23144154987526025,0.233578935169273,0.23524877853840467,0.2334148853710691,0.0020088347281670906,0.128775557372421,0.128775557372421,0.128775557372421,0.128775557372421,0
HIS,sat_fat,FL,mrh-eq,-0.012360887783541774,-0.012170308986793414,-0.01192761855109854,-0.012152024201198146,2.2858557949335343e-4,0,0,0,0,0,-0.012360887783541774,-0.012170308986793414,-0.01192761855109854,-0.012152024201198146,2.2858557949335343e-4,-8.801550516674766,-8.663984629819026,-8.494071624367761,-8.652634763645159,0.1621292257649248,-0.009451701272929746,-0.009306783033985713,-0.009124096215019275,-0.009293530900644519,1.7280524200953003e-4,-0.0029091865106120247,-0.002863525952807704,-0.0028035223360792635,-0.0028584933005536273,5.57832474830675e-5,0.026863136891551308,0.02710582732724618,0.027296406123994536,0.02708754254165091,2.2858557949335086e-4,0.014935518340452774,0.014935518340452774,0.014935518340452774,0.014935518340452774,0,0.02054083472551759,0.020723521544484022,0.020868439783428068,0.020710269411142835,1.7280524200953318e-4,0.011416738510498315,0.011416738510498315,0.011416738510498315,0.011416738510498315,0,0.006322302166033717,0.006382305782762158,0.006427966340566479,0.00637727313050808,5.578324748306816e-5,0.0035187798299544538,0.0035187798299544538,0.0035187798299544538,0.0035187798299544538,0,-0.009451701272929746,-0.009306783033985713,-0.009124096215019275,-0.009293530900644519,1.7280524200953003e-4,-0.0029091865106120247,-0.002863525952807704,-0.0028035223360792635,-0.0028584933005536273,5.57832474830675e-5,0,0,0,0,0,0,0,0,0,0,0.006322302166033717,0.006382305782762158,0.006427966340566479,0.00637727313050808,5.578324748306816e-5,0.0035187798299544538,0.0035187798299544538,0.0035187798299544538,0.0035187798299544538,0
HIS,sat_fat,Food_price,USD,-0.07317641421540277,-0.07181504452706337,-0.07074348604912138,-0.07191673267106245,0.001283513217520624,0,0,0,0,0,-0.07317641421540277,-0.07181504452706337,-0.07074348604912138,-0.07191673267106245,0.001283513217520624,-8.801550516674766,-8.663984629819026,-8.494071624367761,-8.652634763645159,0.1621292257649248,-0.05595034898950658,-0.05491129432768318,-0.05410729015727583,-0.05499376818432039,9.726569408246108e-4,-0.01722606522589619,-0.016903750199380195,-0.01663619589184556,-0.016922964486742076,3.1090316563665556e-4,0.15845725791937543,0.15952881639731742,0.1608901860856568,0.1596305045413165,0.00128351321752061,0.08771377187025406,0.08771377187025406,0.08771377187025406,0.08771377187025405,0,0.12115124715884665,0.12195525132925396,0.12299430599107736,0.12203772518589118,9.72656940824591e-4,0.0670439570015708,0.0670439570015708,0.0670439570015708,0.0670439570015708,0,0.037306010760528814,0.03757356506806345,0.037895880094579434,0.03759277935542533,3.1090316563665377e-4,0.020669814868683252,0.020669814868683252,0.020669814868683252,0.020669814868683252,0,-0.05595034898950658,-0.05491129432768318,-0.05410729015727583,-0.05499376818432039,9.726569408246108e-4,-0.01722606522589619,-0.016903750199380195,-0.01663619589184556,-0.016922964486742076,3.1090316563665556e-4,0,0,0,0,0,0,0,0,0,0,0.037306010760528814,0.03757356506806345,0.037895880094579434,0.03759277935542533,3.1090316563665377e-4,0.020669814868683252,0.020669814868683252,0.020669814868683252,0.020669814868683252,0
NHB,added_sugar,CED,MJ,-0.2371819758241058,-0.23355899942060251,-0.22092003064941895,-0.23039549332667963,0.008986707640552857,0,0,0,0,0,-0.2371819758241058,-0.23355899942060251,-0.22092003064941895,-0.23039549332667963,0.008986707640552857,-9.22840114545675,-9.08347672361896,-8.599709393420602,-8.964584475071392,0.34654001083832725,-0.15707406851399064,-0.15466285176137695,-0.14630573984417097,-0.15257657275625686,0.005948566688261993,-0.08010790731011519,-0.07889614765922556,-0.07461429080524798,-0.07781892057042278,0.003038153259842479,0.3807671797007086,0.39340614847189226,0.39702912487539577,0.3902426423779694,0.008986707640552986,0.15984714905128983,0.15984714905128983,0.15984714905128983,0.15984714905128983,0,0.25216340303662904,0.26052051495383505,0.26293173170644873,0.2584342359487149,0.005948566688261993,0.10585766319245814,0.10585766319245814,0.10585766319245814,0.10585766319245814,0,0.12860377666407968,0.13288563351805727,0.13409739316894692,0.13180840642925448,0.0030381532598424874,0.05398948585883172,0.05398948585883172,0.05398948585883172,0.05398948585883171,0,-0.15707406851399064,-0.15466285176137695,-0.14630573984417097,-0.15257657275625686,0.005948566688261993,-0.08010790731011519,-0.07889614765922556,-0.07461429080524798,-0.07781892057042278,0.003038153259842479,0,0,0,0,0,0,0,0,0,0,0.12860377666407968,0.13288563351805727,0.13409739316894692,0.13180840642925448,0.0030381532598424874,0.05398948585883172,0.05398948585883172,0.05398948585883172,0.05398948585883171,0
