sex_gp,race_gp,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,OTH,FL,mrh-eq,-0.0225524444445321,-0.022259668495480164,-0.021302835449529788,-0.022026666005340364,6.879479401373154e-4,0,0,0,0,0,-0.0225524444445321,-0.022259668495480164,-0.021302835449529788,-0.022026666005340364,6.879479401373154e-4,-18.974055372680887,-18.59769507205966,-17.635896941605736,-18.392278289662226,0.7264137623072774,-0.01673638386774621,-0.016475481699903892,-0.015686136730531364,-0.01629006317305119,5.756131214406158e-4,-0.005816060576785886,-0.00578418679557627,-0.005616698718998418,-0.005736602832289169,1.1272937553273127e-4,0.05654322315272605,0.05750005619867643,0.057792832147728346,0.057267053708536624,6.879479401373091e-4,0.03524038770319626,0.03524038770319626,0.03524038770319626,0.03524038770319626,0,0.04275090046240123,0.04354024543177374,0.04380114759961607,0.04335482690492105,5.756131214406097e-4,0.027064763731869855,0.027064763731869855,0.027064763731869855,0.02706476373186985,0,0.013792322690324826,0.013959810766902678,0.013991684548112292,0.013912226803615577,1.1272937553273082e-4,0.008175623971326408,0.008175623971326408,0.008175623971326408,0.008175623971326408,0,-0.01673638386774621,-0.016475481699903892,-0.015686136730531364,-0.01629006317305119,5.756131214406158e-4,-0.005816060576785886,-0.00578418679557627,-0.005616698718998418,-0.005736602832289169,1.1272937553273127e-4,0,0,0,0,0,0,0,0,0,0,0.013792322690324826,0.013959810766902678,0.013991684548112292,0.013912226803615577,1.1272937553273082e-4,0.008175623971326408,0.008175623971326408,0.008175623971326408,0.008175623971326408,0
Female,OTH,Food_price,USD,-0.31571148883646794,-0.31084044954972984,-0.30828780998522876,-0.3116539231364797,0.003970202963650992,0,0,0,0,0,-0.31571148883646794,-0.31084044954972984,-0.30828780998522876,-0.3116539231364797,0.003970202963650992,-18.974055372680887,-18.59769507205966,-17.635896941605736,-18.392278289662226,0.7264137623072774,-0.2244616766662581,-0.22032271549239338,-0.21765714739932324,-0.22083969552074234,0.0036092082756643386,-0.09125575577697662,-0.09063660619267219,-0.09052367766410326,-0.09081422761573728,4.1487517144030335e-4,0.8430246561555195,0.8455772957200203,0.8504483350067586,0.8463907693067703,0.00397020296365102,0.5347368461702906,0.5347368461702906,0.5347368461702906,0.5347368461702906,0,0.619870869420869,0.6225364375139392,0.626675398687804,0.6230534175422883,0.0036092082756643846,0.40221372202154576,0.40221372202154576,0.40221372202154576,0.40221372202154576,0,0.2230468018128481,0.22315973034141703,0.22377887992572146,0.2233373517644821,4.148751714402984e-4,0.13252312414874481,0.13252312414874481,0.13252312414874481,0.13252312414874481,0,-0.2244616766662581,-0.22032271549239338,-0.21765714739932324,-0.22083969552074234,0.0036092082756643386,-0.09125575577697662,-0.09063660619267219,-0.09052367766410326,-0.09081422761573728,4.1487517144030335e-4,0,0,0,0,0,0,0,0,0,0,0.2230468018128481,0.22315973034141703,0.22377887992572146,0.2233373517644821,4.148751714402984e-4,0.13252312414874481,0.13252312414874481,0.13252312414874481,0.13252312414874481,0
Male,HIS,CED,MJ,-0.5519204870408692,-0.5439084475410331,-0.5075523726671466,-0.5339631719711909,0.02488936379931565,0,0,0,0,0,-0.5519204870408692,-0.5439084475410331,-0.5075523726671466,-0.5339631719711909,0.02488936379931565,-12.009247196871994,-11.793503462644932,-10.882084533989268,-11.5494069031963,0.6297818718318908,-0.40044458572363606,-0.3961286703163316,-0.36877422029843426,-0.3880449739617376,0.018079056450297712,-0.1514759013172333,-0.14777977722470131,-0.13877815236871227,-0.14591819800945324,0.006874732083624111,1.350439810938331,1.3867958858122171,1.3948079253120536,1.3768506102423752,0.024889363799315476,0.8428874382711843,0.8428874382711843,0.8428874382711843,0.8428874382711843,0,1.004488661038939,1.0318431110568367,1.036159026464141,1.0237594147022424,0.018079056450297813,0.6357144407405051,0.6357144407405051,0.6357144407405051,0.6357144407405051,0,0.3459511498993918,0.35495277475538073,0.3586488988479127,0.35309119554013263,0.0068747320836240414,0.20717299753067936,0.20717299753067936,0.20717299753067936,0.2071729975306794,0,-0.40044458572363606,-0.3961286703163316,-0.36877422029843426,-0.3880449739617376,0.018079056450297712,-0.1514759013172333,-0.14777977722470131,-0.13877815236871227,-0.14591819800945324,0.006874732083624111,0,0,0,0,0,0,0,0,0,0,0.3459511498993918,0.35495277475538073,0.3586488988479127,0.35309119554013263,0.0068747320836240414,0.20717299753067936,0.20717299753067936,0.20717299753067936,0.2071729975306794,0
Male,HIS,FL,mrh-eq,-0.01718392172284127,-0.016835004502539296,-0.015625723046218294,-0.016533122314462446,8.607677630106483e-4,0,0,0,0,0,-0.01718392172284127,-0.016835004502539296,-0.015625723046218294,-0.016533122314462446,8.607677630106483e-4,-12.009247196871994,-11.793503462644932,-10.882084533989268,-11.5494069031963,0.6297818718318908,-0.012252333087481958,-0.012074768140712632,-0.011169392908860327,-0.011819396110858957,6.113716246179314e-4,-0.004931588635359314,-0.004760236361826665,-0.004456330137357961,-0.004713726203603489,2.533583241445227e-4,0.04505578317340225,0.04626506462972324,0.04661398185002522,0.0459631824416464,8.60767763010646e-4,0.029430060127183955,0.029430060127183955,0.029430060127183955,0.029430060127183955,0,0.03345457681322472,0.03435995204507702,0.03453751699184635,0.034104580015223346,6.113716246179303e-4,0.02228518390436439,0.02228518390436439,0.02228518390436439,0.02228518390436439,0,0.011601206360177524,0.011905112584646233,0.012076464858178884,0.011858602426423054,2.533583241445258e-4,0.007144876222819565,0.007144876222819565,0.007144876222819565,0.007144876222819565,0,-0.012252333087481958,-0.012074768140712632,-0.011169392908860327,-0.011819396110858957,6.113716246179314e-4,-0.004931588635359314,-0.004760236361826665,-0.004456330137357961,-0.004713726203603489,2.533583241445227e-4,0,0,0,0,0,0,0,0,0,0,0.011601206360177524,0.011905112584646233,0.012076464858178884,0.011858602426423054,2.533583241445258e-4,0.007144876222819565,0.007144876222819565,0.007144876222819565,0.007144876222819565,0
Male,HIS,Food_price,USD,-0.2005499146320457,-0.1949123114050499,-0.18257075191380853,-0.19256004604917423,0.009679508325136487,0,0,0,0,0,-0.2005499146320457,-0.1949123114050499,-0.18257075191380853,-0.19256004604917423,0.009679508325136487,-12.009247196871994,-11.793503462644932,-10.882084533989268,-11.5494069031963,0.6297818718318908,-0.1343853523626678,-0.13176508309487434,-0.12256441288314254,-0.12945617048296618,0.006534979444190375,-0.06616456226937793,-0.06314722831017557,-0.06000633903066599,-0.06310387556620813,0.003241387569951253,0.5955888959307313,0.6079304554219725,0.6135680586489686,0.605578190066097,0.009679508325136504,0.4130181440169227,0.4130181440169227,0.4130181440169227,0.4130181440169227,0,0.43356522695832805,0.44276589717005993,0.44538616643785317,0.44045698455815163,0.006534979444190325,0.31100081407518543,0.31100081407518543,0.31100081407518543,0.31100081407518543,0,0.1620236689724033,0.1651645582519129,0.16818189221111524,0.16512120550794543,0.003241387569951239,0.10201732994173733,0.10201732994173733,0.10201732994173733,0.10201732994173733,0,-0.1343853523626678,-0.13176508309487434,-0.12256441288314254,-0.12945617048296618,0.006534979444190375,-0.06616456226937793,-0.06314722831017557,-0.06000633903066599,-0.06310387556620813,0.003241387569951253,0,0,0,0,0,0,0,0,0,0,0.1620236689724033,0.1651645582519129,0.16818189221111524,0.16512120550794543,0.003241387569951239,0.10201732994173733,0.10201732994173733,0.10201732994173733,0.10201732994173733,0
Male,NHB,CED,MJ,-0.5854626804651741,-0.5594251317749662,-0.553165854216727,-0.5663648760317973,0.01802951045103682,0,0,0,0,0,-0.5854626804651741,-0.5594251317749662,-0.553165854216727,-0.5663648760317973,0.01802951045103682,-15.710687905794238,-14.870962627600752,-14.357681665908123,-14.985504493039649,0.7189843269178148,-0.4247786934907412,-0.40491792916320246,-0.4017576381534499,-0.4107777443624257,0.013136167238225,-0.16068398697443292,-0.15450720261176396,-0.151408216063277,-0.1555871316693717,0.004970760464083423,1.3120121461611403,1.3182714237193793,1.3443089724095871,1.3252111679762104,0.01802951045103678,0.7588462919444131,0.7588462919444131,0.7588462919444131,0.7588462919444131,0,0.9734397281719708,0.9766000191817232,0.9964607835092619,0.9824598343809465,0.013136167238224994,0.5716820900185212,0.5716820900185212,0.5716820900185212,0.5716820900185212,0,0.3385724179891691,0.34167140453765604,0.34784818890032504,0.34275133359526383,0.004970760464083435,0.187164201925892,0.187164201925892,0.187164201925892,0.187164201925892,0,-0.4247786934907412,-0.40491792916320246,-0.4017576381534499,-0.4107777443624257,0.013136167238225,-0.16068398697443292,-0.15450720261176396,-0.151408216063277,-0.1555871316693717,0.004970760464083423,0,0,0,0,0,0,0,0,0,0,0.3385724179891691,0.34167140453765604,0.34784818890032504,0.34275133359526383,0.004970760464083435,0.187164201925892,0.187164201925892,0.187164201925892,0.187164201925892,0
Male,NHB,FL,mrh-eq,-0.018684582420377294,-0.01788908060056449,-0.017454883572031833,-0.018015854211539978,6.564558950238641e-4,0,0,0,0,0,-0.018684582420377294,-0.01788908060056449,-0.017454883572031833,-0.018015854211539978,6.564558950238641e-4,-15.710687905794238,-14.870962627600752,-14.357681665908123,-14.985504493039649,0.7189843269178148,-0.013384111031877286,-0.01277399939679289,-0.012510084813214839,-0.01289547204644424,4.718891808494373e-4,-0.0053004713885000014,-0.005115081203771605,-0.004944798758816991,-0.005120382165095739,1.8725240403772922e-4,0.04334064621647035,0.043774843245003005,0.044570345064815824,0.043901616855978494,6.5645589502387e-4,0.025885762644438523,0.025885762644438523,0.025885762644438523,0.025885762644438523,0,0.0320691065557333,0.032333021139311344,0.03294313277439574,0.032454493788962695,4.718891808494368e-4,0.01955902174251846,0.01955902174251846,0.01955902174251846,0.01955902174251846,0,0.011271539660737063,0.011441822105691675,0.011627212290420071,0.011447123067015811,1.872524040377288e-4,0.006326740901920072,0.006326740901920072,0.006326740901920072,0.006326740901920072,0,-0.013384111031877286,-0.01277399939679289,-0.012510084813214839,-0.01289547204644424,4.718891808494373e-4,-0.0053004713885000014,-0.005115081203771605,-0.004944798758816991,-0.005120382165095739,1.8725240403772922e-4,0,0,0,0,0,0,0,0,0,0,0.011271539660737063,0.011441822105691675,0.011627212290420071,0.011447123067015811,1.872524040377288e-4,0.006326740901920072,0.006326740901920072,0.006326740901920072,0.006326740901920072,0
Male,NHB,Food_price,USD,-0.2327988769799029,-0.22632239380451602,-0.2115820911028886,-0.22342280800583514,0.011445590594012706,0,0,0,0,0,-0.2327988769799029,-0.22632239380451602,-0.2115820911028886,-0.22342280800583514,0.011445590594012706,-15.710687905794238,-14.870962627600752,-14.357681665908123,-14.985504493039649,0.7189843269178148,-0.15981146312167077,-0.1549098033303322,-0.14500853359080315,-0.15315555422570395,0.007937755704558925,-0.07298741385823215,-0.07141259047418388,-0.0665735575120854,-0.07026725378013118,0.003518421693716645,0.5207894587259004,0.535529761427528,0.5420062446029148,0.5326301756288471,0.011445590594012732,0.3092073676230119,0.3092073676230119,0.3092073676230119,0.3092073676230119,0,0.3746761790542088,0.38457744879373795,0.3894791085850765,0.38282319968910966,0.007937755704558989,0.2296676454634057,0.2296676454634057,0.2296676454634057,0.2296676454634057,0,0.1461132796716916,0.15095231263379008,0.1525271360178384,0.14980697593973738,0.0035184216937166617,0.07953972215960618,0.07953972215960618,0.07953972215960618,0.07953972215960618,0,-0.15981146312167077,-0.1549098033303322,-0.14500853359080315,-0.15315555422570395,0.007937755704558925,-0.07298741385823215,-0.07141259047418388,-0.0665735575120854,-0.07026725378013118,0.003518421693716645,0,0,0,0,0,0,0,0,0,0,0.1461132796716916,0.15095231263379008,0.1525271360178384,0.14980697593973738,0.0035184216937166617,0.07953972215960618,0.07953972215960618,0.07953972215960618,0.07953972215960618,0
Male,NHW,CED,MJ,-0.775201858345169,-0.7461578141282901,-0.7359917714042897,-0.75278167430123,0.02141933200145719,0,0,0,0,0,-0.775201858345169,-0.7461578141282901,-0.7359917714042897,-0.75278167430123,0.02141933200145719,-18.718251566983106,-17.766891858754626,-17.69212087660686,-18.074466850361897,0.6021844181720319,-0.5696077314335045,-0.5479573866393141,-0.5413782250995677,-0.5532455211145576,0.015547430330033796,-0.20559412691166434,-0.1982004274889759,-0.19461354630472213,-0.19953615318667225,0.00589388556272633,1.637100375515304,1.6472664182393044,1.6763104624561833,1.6538902784122442,0.021419332001457236,0.9011086041110145,0.9011086041110145,0.9011086041110145,0.9011086041110145,0,1.2230335980300737,1.2296127595698203,1.251263104364011,1.2349008940450636,0.015547430330033965,0.6816553729305062,0.6816553729305062,0.6816553729305062,0.6816553729305062,0,0.4140667774852304,0.4176536586694842,0.4250473580921726,0.4189893843671806,0.005893885562726303,0.2194532311805083,0.2194532311805083,0.2194532311805083,0.2194532311805083,0,-0.5696077314335045,-0.5479573866393141,-0.5413782250995677,-0.5532455211145576,0.015547430330033796,-0.20559412691166434,-0.1982004274889759,-0.19461354630472213,-0.19953615318667225,0.00589388556272633,0,0,0,0,0,0,0,0,0,0,0.4140667774852304,0.4176536586694842,0.4250473580921726,0.4189893843671806,0.005893885562726303,0.2194532311805083,0.2194532311805083,0.2194532311805083,0.2194532311805083,0
Male,NHW,FL,mrh-eq,-0.025040885423256543,-0.02404162377037988,-0.023711033536924758,-0.024276245321054105,7.288184435923602e-4,0,0,0,0,0,-0.025040885423256543,-0.02404162377037988,-0.023711033536924758,-0.024276245321054105,7.288184435923602e-4,-18.718251566983106,-17.766891858754626,-17.69212087660686,-18.074466850361897,0.6021844181720319,-0.01812723292588065,-0.01738781907121198,-0.01718660634979145,-0.01757666157410606,5.213799722054353e-4,-0.006913652497375895,-0.006653804699167904,-0.0065244271871333,-0.00669958374694804,2.0865650398460672e-4,0.05542387133186505,0.055754461565320185,0.056753723218196835,0.055989083115994404,7.28818443592358e-4,0.0317128377949403,0.0317128377949403,0.0317128377949403,0.0317128377949403,0,0.04119809754284192,0.04139931026426243,0.04213872411893112,0.04158815276715653,5.213799722054384e-4,0.024011491193050464,0.024011491193050464,0.024011491193050464,0.024011491193050464,0,0.01422577378902314,0.014355151301057745,0.01461499909926573,0.01440093034883788,2.0865650398460426e-4,0.007701346601889837,0.007701346601889837,0.007701346601889837,0.007701346601889837,0,-0.01812723292588065,-0.01738781907121198,-0.01718660634979145,-0.01757666157410606,5.213799722054353e-4,-0.006913652497375895,-0.006653804699167904,-0.0065244271871333,-0.00669958374694804,2.0865650398460672e-4,0,0,0,0,0,0,0,0,0,0,0.01422577378902314,0.014355151301057745,0.01461499909926573,0.01440093034883788,2.0865650398460426e-4,0.007701346601889837,0.007701346601889837,0.007701346601889837,0.007701346601889837,0
