outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
CED,MJ,-0.755483281472051,-0.7490254054231723,-0.7345203004725879,-0.7462018163348545,0.011300878017466204,0,0,0,0,0,-0.755483281472051,-0.7490254054231723,-0.7345203004725879,-0.7462018163348545,0.011300878017466204,-19.28456346700373,-18.871329701851913,-18.51758947439523,-18.89220462735898,0.40407513232255693,-0.5588894969702731,-0.5548240470960132,-0.5444190587306562,-0.5525996476254528,0.007855872154945513,-0.19659378450177753,-0.19420135832715896,-0.19010124174193196,-0.1936021687094016,0.003456303420372682,1.643664436544139,1.658169541494722,1.6646274175436013,1.655345952406405,0.01130087801746568,0.9091441360715506,0.9091441360715506,0.9091441360715506,0.9091441360715505,0,1.2369849036612037,1.2473898920265614,1.2514553419008214,1.2451654925560007,0.00785587215494596,0.6925658449305483,0.6925658449305483,0.6925658449305483,0.6925658449305483,0,0.4066795328829337,0.41077964946816065,0.413172075642779,0.41018045985040325,0.0034563034203725818,0.21657829114100166,0.21657829114100166,0.21657829114100166,0.21657829114100166,0,-0.5588894969702731,-0.5548240470960132,-0.5444190587306562,-0.5525996476254528,0.007855872154945513,-0.19659378450177753,-0.19420135832715896,-0.19010124174193196,-0.1936021687094016,0.003456303420372682,0,0,0,0,0,0,0,0,0,0,0.4066795328829337,0.41077964946816065,0.413172075642779,0.41018045985040325,0.0034563034203725818,0.21657829114100166,0.21657829114100166,0.21657829114100166,0.21657829114100166,0
FL,mrh-eq,-0.024671692517141634,-0.024258274128576802,-0.023773435653899624,-0.02423321444923914,4.732646295499465e-4,0,0,0,0,0,-0.024671692517141634,-0.024258274128576802,-0.023773435653899624,-0.02423321444923914,4.732646295499465e-4,-19.28456346700373,-18.871329701851913,-18.51758947439523,-18.89220462735898,0.40407513232255693,-0.01793956922016121,-0.017663520882193043,-0.01732303318233789,-0.017640910579776556,3.2508291280827463e-4,-0.006732123296980439,-0.006594753246383777,-0.006450402471561734,-0.00659230386946259,1.4828929106434972e-4,0.05584999269564677,0.056334831170323965,0.0567482495588888,0.056309771490986295,4.732646295499589e-4,0.032076557041747125,0.032076557041747125,0.032076557041747125,0.032076557041747125,0,0.04173050427468329,0.04207099197453845,0.04234704031250662,0.042048381672121965,3.2508291280827653e-4,0.024407471092345426,0.024407471092345426,0.024407471092345426,0.024407471092345426,0,0.014119488420963446,0.014263839195785485,0.014401209246382165,0.014261389818864307,1.482892910643557e-4,0.007669085949401713,0.007669085949401713,0.007669085949401713,0.007669085949401713,0,-0.01793956922016121,-0.017663520882193043,-0.01732303318233789,-0.017640910579776556,3.2508291280827463e-4,-0.006732123296980439,-0.006594753246383777,-0.006450402471561734,-0.00659230386946259,1.4828929106434972e-4,0,0,0,0,0,0,0,0,0,0,0.014119488420963446,0.014263839195785485,0.014401209246382165,0.014261389818864307,1.482892910643557e-4,0.007669085949401713,0.007669085949401713,0.007669085949401713,0.007669085949401713,0
Food_price,USD,-0.33934549514939405,-0.3283805560967243,-0.32063744776617004,-0.3295110230167648,0.009894892234132733,0,0,0,0,0,-0.33934549514939405,-0.3283805560967243,-0.32063744776617004,-0.3295110230167648,0.009894892234132733,-19.28456346700373,-18.871329701851913,-18.51758947439523,-18.89220462735898,0.40407513232255693,-0.23449495302098977,-0.2270310741919652,-0.22190503885968485,-0.2278513701557351,0.006664242366102816,-0.10485054212840414,-0.10134948190475904,-0.09873240890648476,-0.1016596528610295,0.0032312545665254544,0.7948511723565752,0.8025942806871299,0.8135592197398,0.8037247476071704,0.009894892234133118,0.4742137245904055,0.4742137245904055,0.4742137245904055,0.4742137245904055,0,0.5774777353868485,0.582603770719129,0.5900676495481538,0.5834240666828988,0.006664242366102979,0.3555726965271636,0.3555726965271636,0.3555726965271636,0.35557269652716367,0,0.21737343696972644,0.21999050996800068,0.22349157019164587,0.22030068092427121,0.0032312545665254782,0.11864102806324169,0.11864102806324169,0.11864102806324169,0.11864102806324169,0,-0.23449495302098977,-0.2270310741919652,-0.22190503885968485,-0.2278513701557351,0.006664242366102816,-0.10485054212840414,-0.10134948190475904,-0.09873240890648476,-0.1016596528610295,0.0032312545665254544,0,0,0,0,0,0,0,0,0,0,0.21737343696972644,0.21999050996800068,0.22349157019164587,0.22030068092427121,0.0032312545665254782,0.11864102806324169,0.11864102806324169,0.11864102806324169,0.11864102806324169,0
