age_gp,sex_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,Female,added_sugar,CED,MJ,-0.18766561881277088,-0.1776389529951949,-0.17672309922222773,-0.18083572915119803,0.006390082784636011,0,0,0,0,0,-0.18766561881277088,-0.1776389529951949,-0.17672309922222773,-0.18083572915119803,0.006390082784636011,-7.4361624548717105,-7.033821142838872,-6.993787888487834,-7.160946777113188,0.25754593304494144,-0.12431079251591058,-0.11766311590815687,-0.11705554864502751,-0.11978245252030577,0.004236745250859577,-0.0633548262968603,-0.05997583708703799,-0.059667550577200225,-0.06105327663089222,0.002153337544986362,0.3255107926357468,0.32642664640871394,0.33645331222629005,0.32962342256471705,0.0063900827846360584,0.1487876934135191,0.1487876934135191,0.1487876934135191,0.1487876934135191,0,0.2156171970412064,0.21622476430433576,0.22287244091208952,0.21834410091648468,0.004236745250859594,0.0985616483961789,0.0985616483961789,0.0985616483961789,0.09856164839617891,0,0.10989359559454041,0.11020188210437819,0.11358087131420051,0.11127932164823241,0.002153337544986364,0.050226045017340196,0.050226045017340196,0.050226045017340196,0.0502260450173402,0,-0.12431079251591058,-0.11766311590815687,-0.11705554864502751,-0.11978245252030577,0.004236745250859577,-0.0633548262968603,-0.05997583708703799,-0.059667550577200225,-0.06105327663089222,0.002153337544986362,0,0,0,0,0,0,0,0,0,0,0.10989359559454041,0.11020188210437819,0.11358087131420051,0.11127932164823241,0.002153337544986364,0.050226045017340196,0.050226045017340196,0.050226045017340196,0.0502260450173402,0
20-34,Female,added_sugar,FL,mrh-eq,-0.008334678163603164,-0.007859357384179241,-0.007819050589497585,-0.00801199387005372,3.0186440555370417e-4,0,0,0,0,0,-0.008334678163603164,-0.007859357384179241,-0.007819050589497585,-0.00801199387005372,3.0186440555370417e-4,-7.4361624548717105,-7.033821142838872,-6.993787888487834,-7.160946777113188,0.25754593304494144,-0.005521150057910279,-0.0052060420277871755,-0.005179305069272404,-0.00530722485993045,2.001227378950837e-4,-0.002813528105692885,-0.0026533153563920663,-0.0026397455202251804,-0.002704769010123271,1.0174166814409393e-4,0.014444122336710143,0.0144844291313918,0.014959749910815723,0.01463706561726628,3.018644055537052e-4,0.006625071747212558,0.006625071747212558,0.006625071747212558,0.006625071747212558,0,0.00956810988784739,0.009594846846362158,0.009909954876485261,0.0096960296785054325,2.0012273789508312e-4,0.004388804818574983,0.004388804818574983,0.004388804818574983,0.004388804818574983,0,0.004876012448862756,0.004889582285029641,0.0050497950343304605,0.004941035938760847,1.0174166814409414e-4,0.0022362669286375755,0.0022362669286375755,0.0022362669286375755,0.0022362669286375755,0,-0.005521150057910279,-0.0052060420277871755,-0.005179305069272404,-0.00530722485993045,2.001227378950837e-4,-0.002813528105692885,-0.0026533153563920663,-0.0026397455202251804,-0.002704769010123271,1.0174166814409393e-4,0,0,0,0,0,0,0,0,0,0,0.004876012448862756,0.004889582285029641,0.0050497950343304605,0.004941035938760847,1.0174166814409414e-4,0.0022362669286375755,0.0022362669286375755,0.0022362669286375755,0.0022362669286375755,0
20-34,Female,added_sugar,Food_price,USD,-0.223531712041477,-0.20985145272188122,-0.20854814756288692,-0.2141942436554256,0.008737003844126626,0,0,0,0,0,-0.223531712041477,-0.20985145272188122,-0.20854814756288692,-0.2141942436554256,0.008737003844126626,-7.4361624548717105,-7.033821142838872,-6.993787888487834,-7.160946777113188,0.25754593304494144,-0.1480793508764189,-0.139010722862251,-0.13814634386936472,-0.14188940672936737,0.0057918941240980145,-0.07545236116505809,-0.07084072985963015,-0.07040180369352222,-0.07230483692605821,0.0029451097313342965,0.3858233610310485,0.38712666619004277,0.4008069255096386,0.3914694571235871,0.008737003844126616,0.17727521346816158,0.17727521346816158,0.17727521346816158,0.17727521346816158,0,0.2555865557908567,0.2564509347837429,0.26551956279791084,0.2593296186508593,0.005791894124098013,0.11744021192149195,0.11744021192149195,0.11744021192149195,0.11744021192149195,0,0.13023680524019182,0.13067573140629976,0.1352873627117277,0.1321398384727278,0.002945109731334301,0.059835001546669625,0.059835001546669625,0.059835001546669625,0.059835001546669625,0,-0.1480793508764189,-0.139010722862251,-0.13814634386936472,-0.14188940672936737,0.0057918941240980145,-0.07545236116505809,-0.07084072985963015,-0.07040180369352222,-0.07230483692605821,0.0029451097313342965,0,0,0,0,0,0,0,0,0,0,0.13023680524019182,0.13067573140629976,0.1352873627117277,0.1321398384727278,0.002945109731334301,0.059835001546669625,0.059835001546669625,0.059835001546669625,0.059835001546669625,0
20-34,Female,oil,CED,MJ,-0.01276043601248259,-0.012139463468047274,-0.010141945951229648,-0.011656465232123657,0.0014402327022796763,0,0,0,0,0,-0.01276043601248259,-0.012139463468047274,-0.010141945951229648,-0.011656465232123657,0.0014402327022796763,-1.3662694847227503,-1.2990081839411185,-1.088116167382268,-1.248611441563147,0.15276388287517698,-0.010646115707239733,-0.01012976446256831,-0.008463430703465115,-0.009726261825925583,0.0012007538898652242,-0.002114320305242855,-0.0020096990054789647,-0.0016785152477645313,-0.0019302034061980725,2.3948017953860363e-4,0.17289028770763062,0.17488780522444825,0.17550877776888357,0.17440480698852465,0.0014402327022796802,0.162748341756401,0.162748341756401,0.162748341756401,0.162748341756401,0,0.14423022901886406,0.1458965627779673,0.14641291402263873,0.14549306014132457,0.001200753889865244,0.135766798315399,0.135766798315399,0.135766798315399,0.135766798315399,0,0.02866005868876652,0.028991242446480957,0.029095863746244847,0.028911746847200066,2.3948017953860442e-4,0.026981543441001996,0.026981543441001996,0.026981543441001996,0.026981543441001996,0,-0.010646115707239733,-0.01012976446256831,-0.008463430703465115,-0.009726261825925583,0.0012007538898652242,-0.002114320305242855,-0.0020096990054789647,-0.0016785152477645313,-0.0019302034061980725,2.3948017953860363e-4,0,0,0,0,0,0,0,0,0,0,0.02866005868876652,0.028991242446480957,0.029095863746244847,0.028911746847200066,2.3948017953860442e-4,0.026981543441001996,0.026981543441001996,0.026981543441001996,0.026981543441001996,0
20-34,Female,oil,FL,mrh-eq,-6.716430645120765e-4,-6.342934958328482e-4,-5.325803692681695e-4,-6.117097913116375e-4,7.575898948891566e-5,0,0,0,0,0,-6.716430645120765e-4,-6.342934958328482e-4,-5.325803692681695e-4,-6.117097913116375e-4,7.575898948891566e-5,-1.3662694847227503,-1.2990081839411185,-1.088116167382268,-1.248611441563147,0.15276388287517698,-5.603514943725276e-4,-5.292808795163279e-4,-4.444318096434411e-4,-5.104112461771394e-4,6.316099564540707e-5,-1.1129157013954906e-4,-1.0501261631652024e-4,-8.814855962472835e-5,-1.0129854513449812e-4,1.2598059362672137e-5,0.009084096335058313,0.009185809461622993,0.00922315903030222,0.009163225757101781,7.575898948891626e-5,0.008551515965790143,0.008551515965790143,0.008551515965790143,0.008551515965790143,0,0.0075781778669947245,0.00766302693686761,0.0076940975517238094,0.007644157303528422,6.316099564540657e-5,0.007133746057351282,0.007133746057351282,0.007133746057351282,0.007133746057351282,0,0.0015059184680635894,0.0015227825247553812,0.0015290614785784104,0.0015190684535733594,1.2598059362672239e-5,0.0014177699084388612,0.0014177699084388612,0.0014177699084388612,0.001417769908438861,0,-5.603514943725276e-4,-5.292808795163279e-4,-4.444318096434411e-4,-5.104112461771394e-4,6.316099564540707e-5,-1.1129157013954906e-4,-1.0501261631652024e-4,-8.814855962472835e-5,-1.0129854513449812e-4,1.2598059362672137e-5,0,0,0,0,0,0,0,0,0,0,0.0015059184680635894,0.0015227825247553812,0.0015290614785784104,0.0015190684535733594,1.2598059362672239e-5,0.0014177699084388612,0.0014177699084388612,0.0014177699084388612,0.001417769908438861,0
20-34,Female,oil,Food_price,USD,-0.0148120552083973,-0.014230992807763304,-0.012157831808617918,-0.013707449439864572,0.0014686965658495365,0,0,0,0,0,-0.0148120552083973,-0.014230992807763304,-0.012157831808617918,-0.013707449439864572,0.0014686965658495365,-1.3662694847227503,-1.2990081839411185,-1.088116167382268,-1.248611441563147,0.15276388287517698,-0.012358426239793864,-0.011875634566994937,-0.010146415574026908,-0.011438291647637358,0.0012242756397907552,-0.002453628968603438,-0.0023553582407683663,-0.0020114162345910096,-0.002269157792227214,2.4442267769428453e-4,0.19761324594512555,0.19968640694427095,0.2002674693449049,0.19916286357637222,0.0014686965658495341,0.18545541413650762,0.18545541413650762,0.18545541413650762,0.1854554141365076,0,0.16486084727045375,0.16659006626342174,0.16707285793622068,0.16615272334406417,0.0012242756397907338,0.15471443169642682,0.15471443169642682,0.15471443169642682,0.15471443169642682,0,0.032752398674671834,0.03309634068084919,0.03319461140868425,0.033010140232308034,2.444226776942818e-4,0.030740982440080826,0.030740982440080826,0.030740982440080826,0.030740982440080823,0,-0.012358426239793864,-0.011875634566994937,-0.010146415574026908,-0.011438291647637358,0.0012242756397907552,-0.002453628968603438,-0.0023553582407683663,-0.0020114162345910096,-0.002269157792227214,2.4442267769428453e-4,0,0,0,0,0,0,0,0,0,0,0.032752398674671834,0.03309634068084919,0.03319461140868425,0.033010140232308034,2.444226776942818e-4,0.030740982440080826,0.030740982440080826,0.030740982440080826,0.030740982440080823,0
20-34,Female,sat_fat,CED,MJ,-0.5056178069005545,-0.49527870557926523,-0.47398912134250637,-0.49143643087208294,0.016975987403839928,0,0,0,0,0,-0.5056178069005545,-0.49527870557926523,-0.47398912134250637,-0.49143643087208294,0.016975987403839928,-9.879098343021166,-9.680922162486532,-9.264048635921638,-9.60418625159872,0.3304613518360034,-0.3934759529830307,-0.38543129026093575,-0.3687225383338003,-0.3823912589609216,0.013291466073135963,-0.11214185391752372,-0.10984741531832952,-0.10526658300870605,-0.10904517191116136,0.0036846571960809367,0.9810847969031348,1.0023743811398937,1.012713482461183,0.9985321064327112,0.016975987403839893,0.5070956755606284,0.5070956755606284,0.5070956755606284,0.5070956755606284,0,0.7631294431155622,0.7798381950426975,0.7878828577647925,0.7767981637426833,0.013291466073135897,0.3944069047817619,0.3944069047817619,0.3944069047817619,0.3944069047817618,0,0.2179553537875726,0.22253618609719608,0.22483062469639026,0.2217339426900279,0.0036846571960809306,0.11268877077886653,0.11268877077886653,0.11268877077886653,0.11268877077886653,0,-0.3934759529830307,-0.38543129026093575,-0.3687225383338003,-0.3823912589609216,0.013291466073135963,-0.11214185391752372,-0.10984741531832952,-0.10526658300870605,-0.10904517191116136,0.0036846571960809367,0,0,0,0,0,0,0,0,0,0,0.2179553537875726,0.22253618609719608,0.22483062469639026,0.2217339426900279,0.0036846571960809306,0.11268877077886653,0.11268877077886653,0.11268877077886653,0.11268877077886653,0
20-34,Female,sat_fat,FL,mrh-eq,-0.013327672812907358,-0.013055157981362269,-0.012504687065314879,-0.012957629530659707,4.4130840960184583e-4,0,0,0,0,0,-0.013327672812907358,-0.013055157981362269,-0.012504687065314879,-0.012957629530659707,4.4130840960184583e-4,-9.879098343021166,-9.680922162486532,-9.264048635921638,-9.60418625159872,0.3304613518360034,-0.010370145865200783,-0.010158164905080246,-0.00972604805324263,-0.010080924241319868,3.455355398790045e-4,-0.002957526947706576,-0.002896993076282022,-0.002778639012072249,-0.002876705289339839,9.577687175648563e-5,0.025888410786507634,0.026438881702555025,0.026711396534100106,0.026341353251852457,4.41308409601844e-4,0.013383723721192751,0.013383723721192751,0.013383723721192751,0.013383723721192751,0,0.020133984147813876,0.020566100999651497,0.020778081959772026,0.020488860335891115,3.455355398790055e-4,0.010407936094571246,0.010407936094571246,0.010407936094571246,0.010407936094571246,0,0.005754426638693752,0.005872780702903526,0.00593331457432808,0.005852492915961343,9.57768717564861e-5,0.0029757876266215035,0.0029757876266215035,0.0029757876266215035,0.0029757876266215035,0,-0.010370145865200783,-0.010158164905080246,-0.00972604805324263,-0.010080924241319868,3.455355398790045e-4,-0.002957526947706576,-0.002896993076282022,-0.002778639012072249,-0.002876705289339839,9.577687175648563e-5,0,0,0,0,0,0,0,0,0,0,0.005754426638693752,0.005872780702903526,0.00593331457432808,0.005852492915961343,9.57768717564861e-5,0.0029757876266215035,0.0029757876266215035,0.0029757876266215035,0.0029757876266215035,0
20-34,Female,sat_fat,Food_price,USD,-0.09065133860051973,-0.08880059401307065,-0.0854462925375762,-0.08827303019270387,0.0027773353389889295,0,0,0,0,0,-0.09065133860051973,-0.08880059401307065,-0.0854462925375762,-0.08827303019270387,0.0027773353389889295,-9.879098343021166,-9.680922162486532,-9.264048635921638,-9.60418625159872,0.3304613518360034,-0.07047781609243815,-0.06904026074499743,-0.06640394307372206,-0.0686196423857572,0.0021748659806708637,-0.020173522508081566,-0.0197603332680732,-0.01904234946385414,-0.01965338780694664,6.02515279847673e-4,0.1771081671992299,0.18046246867472432,0.18231321326217345,0.17993490485435756,0.0027773353389889334,0.09166187466165368,0.09166187466165368,0.09166187466165368,0.0916618746616537,0,0.13762665284479841,0.14026297051607375,0.1417005258635145,0.13984235215683352,0.0021748659806708624,0.07122270977107636,0.07122270977107636,0.07122270977107636,0.07122270977107636,0,0.03948151435443148,0.040199498158650544,0.040612687398658906,0.04009255269752398,6.025152798476733e-4,0.020439164890577337,0.020439164890577337,0.020439164890577337,0.020439164890577337,0,-0.07047781609243815,-0.06904026074499743,-0.06640394307372206,-0.0686196423857572,0.0021748659806708637,-0.020173522508081566,-0.0197603332680732,-0.01904234946385414,-0.01965338780694664,6.02515279847673e-4,0,0,0,0,0,0,0,0,0,0,0.03948151435443148,0.040199498158650544,0.040612687398658906,0.04009255269752398,6.025152798476733e-4,0.020439164890577337,0.020439164890577337,0.020439164890577337,0.020439164890577337,0
20-34,Male,added_sugar,CED,MJ,-0.13226953074531794,-0.12292466457097646,-0.10916301439541143,-0.12137491579861731,0.012235158436893906,0,0,0,0,0,-0.13226953074531794,-0.12292466457097646,-0.10916301439541143,-0.12137491579861731,0.012235158436893906,-5.036352627251412,-4.6819567541802805,-4.156429710489555,-4.621910729401475,0.4660276817680672,-0.08754363768309179,-0.08136050663411222,-0.07225183348057783,-0.08033400063251404,0.008097265500087658,-0.04472589306222614,-0.04156415793686423,-0.036911180914833606,-0.041040915166103274,0.004137893043533431,0.2433223190464549,0.25708396922202,0.2664288353963615,0.25553422044966084,0.012235158436893927,0.13415930465104353,0.13415930465104353,0.13415930465104353,0.13415930465104353,0,0.16105271765704102,0.17016139081057538,0.17634452185955496,0.1691348848089772,0.008097265500087658,0.08880088417646315,0.08880088417646315,0.08880088417646315,0.08880088417646315,0,0.08226960138941396,0.08692257841144459,0.0900843135368065,0.08639933564068364,0.004137893043533438,0.04535842047458035,0.04535842047458035,0.04535842047458035,0.04535842047458035,0,-0.08754363768309179,-0.08136050663411222,-0.07225183348057783,-0.08033400063251404,0.008097265500087658,-0.04472589306222614,-0.04156415793686423,-0.036911180914833606,-0.041040915166103274,0.004137893043533431,0,0,0,0,0,0,0,0,0,0,0.08226960138941396,0.08692257841144459,0.0900843135368065,0.08639933564068364,0.004137893043533438,0.04535842047458035,0.04535842047458035,0.04535842047458035,0.04535842047458035,0
