age_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,HIS,added_sugar,CED,MJ,-0.1637793374982137,-0.15524385056615306,-0.15128673114743288,-0.15685029530767605,0.006720629404539399,0,0,0,0,0,-0.1637793374982137,-0.15524385056615306,-0.15128673114743288,-0.15685029530767605,0.006720629404539399,-6.361804494224161,-6.028975790758332,-5.882588842221766,-6.094393950382635,0.25850330119167536,-0.1083740103121402,-0.10272243490045162,-0.10012448590555009,-0.10379388276599094,0.004439899189230932,-0.0554053271860735,-0.05252141566570144,-0.05116224524188283,-0.053056412541685104,0.0022807571228138017,0.29802432065196555,0.3019814400706857,0.31051692700274636,0.30358788481220866,0.006720629404539371,0.14673758950453264,0.14673758950453264,0.14673758950453264,0.14673758950453264,0,0.19720757340234368,0.19980552239724522,0.2054570978089338,0.20087697026278453,0.004439899189230928,0.09708308749679355,0.09708308749679355,0.09708308749679355,0.09708308749679355,0,0.10081674724962193,0.10217591767344054,0.10505982919381258,0.1027109145494242,0.0022807571228138,0.04965450200773909,0.04965450200773909,0.04965450200773909,0.0496545020077391,0,-0.1083740103121402,-0.10272243490045162,-0.10012448590555009,-0.10379388276599094,0.004439899189230932,-0.0554053271860735,-0.05252141566570144,-0.05116224524188283,-0.053056412541685104,0.0022807571228138017,0,0,0,0,0,0,0,0,0,0,0.10081674724962193,0.10217591767344054,0.10505982919381258,0.1027109145494242,0.0022807571228138,0.04965450200773909,0.04965450200773909,0.04965450200773909,0.0496545020077391,0
20-34,HIS,added_sugar,FL,mrh-eq,-0.0066255151033261595,-0.006267276575986422,-0.006181343817096784,-0.006362822459653123,2.479863178811456e-4,0,0,0,0,0,-0.0066255151033261595,-0.006267276575986422,-0.006181343817096784,-0.006362822459653123,2.479863178811456e-4,-6.361804494224161,-6.028975790758332,-5.882588842221766,-6.094393950382635,0.25850330119167536,-0.004384660865444214,-0.004147443981528095,-0.00409137872521592,-0.00421100595612597,1.6388044690720862e-4,-0.0022408542378819455,-0.0021198325944583284,-0.0020899650918808645,-0.002151816503527154,8.410721762665883e-5,0.012065852005092626,0.012151784763982263,0.012510023291322,0.012247330647648965,2.4798631788114535e-4,0.005884508187995842,0.005884508187995842,0.005884508187995842,0.005884508187995842,0,0.007985093659644787,0.008041158915956963,0.008278375799873082,0.008104720890554837,1.6388044690720927e-4,0.003893714934428868,0.003893714934428868,0.003893714934428868,0.0038937149344288684,0,0.00408075834544784,0.0041106258480253025,0.0042316474914489205,0.004142609757094129,8.410721762665834e-5,0.0019907932535669745,0.0019907932535669745,0.0019907932535669745,0.0019907932535669745,0,-0.004384660865444214,-0.004147443981528095,-0.00409137872521592,-0.00421100595612597,1.6388044690720862e-4,-0.0022408542378819455,-0.0021198325944583284,-0.0020899650918808645,-0.002151816503527154,8.410721762665883e-5,0,0,0,0,0,0,0,0,0,0,0.00408075834544784,0.0041106258480253025,0.0042316474914489205,0.004142609757094129,8.410721762665834e-5,0.0019907932535669745,0.0019907932535669745,0.0019907932535669745,0.0019907932535669745,0
20-34,HIS,added_sugar,Food_price,USD,-0.1648739028906985,-0.15659785436132773,-0.15080145051653931,-0.15746790512784783,0.007444782175887923,0,0,0,0,0,-0.1648739028906985,-0.15659785436132773,-0.15080145051653931,-0.15746790512784783,0.007444782175887923,-6.361804494224161,-6.028975790758332,-5.882588842221766,-6.094393950382635,0.25850330119167536,-0.10908587094604799,-0.10360650507336415,-0.0997924188679763,-0.10419081372855572,0.004917396248849101,-0.0557880319446505,-0.05299134928796358,-0.051009031648563026,-0.053277091399292126,0.002527406962291026,0.29978131029790694,0.30557771414269536,0.31385376267206605,0.30644776490921544,0.007444782175887879,0.1489798597813676,0.1489798597813676,0.1489798597813676,0.1489798597813676,0,0.19834766531666592,0.20216175152205376,0.20764111739473762,0.20274606017724536,0.004917396248849108,0.09855524644868961,0.09855524644868961,0.09855524644868961,0.09855524644868961,0,0.10143364498124104,0.1034159626206416,0.10621264527732852,0.10370170473197014,0.0025274069622910227,0.050424613332678,0.050424613332678,0.050424613332678,0.050424613332678,0,-0.10908587094604799,-0.10360650507336415,-0.0997924188679763,-0.10419081372855572,0.004917396248849101,-0.0557880319446505,-0.05299134928796358,-0.051009031648563026,-0.053277091399292126,0.002527406962291026,0,0,0,0,0,0,0,0,0,0,0.10143364498124104,0.1034159626206416,0.10621264527732852,0.10370170473197014,0.0025274069622910227,0.050424613332678,0.050424613332678,0.050424613332678,0.050424613332678,0
20-34,HIS,oil,CED,MJ,0.006503766871865153,0.006841873421772507,0.00917672782964181,0.0075424867052679275,0.0015320871784016007,0,0,0,0,0,0.006503766871865153,0.006841873421772507,0.00917672782964181,0.0075424867052679275,0.0015320871784016007,0.7110918147048204,0.7422458297782129,0.9986682516180115,0.8212873760120396,0.16611537900014953,0.005446198055423819,0.005723481323174739,0.007679814542082713,0.006312621656914056,0.0012815307302757749,0.0010575688164413334,0.0011183920985977686,0.001496913287559095,0.0012298650483538707,2.5057692487741144e-4,0.1378877898715986,0.14022264427946793,0.14056075082937527,0.1395220309959725,0.0015320871784016057,0.14706451770124043,0.14706451770124043,0.14706451770124043,0.14706451770124043,0,0.1151518014694185,0.11710813468832647,0.11738541795607739,0.11651899435458717,0.0012815307302757742,0.1228316160115012,0.1228316160115012,0.1228316160115012,0.12283161601150121,0,0.022735988402180142,0.023114509591141464,0.023175332873297896,0.023003036641385362,2.505769248774087e-4,0.02423290168973923,0.02423290168973923,0.02423290168973923,0.02423290168973923,0,0.005446198055423819,0.005723481323174739,0.007679814542082713,0.006312621656914056,0.0012815307302757749,0.0010575688164413334,0.0011183920985977686,0.001496913287559095,0.0012298650483538707,2.5057692487741144e-4,0,0,0,0,0,0,0,0,0,0,0.022735988402180142,0.023114509591141464,0.023175332873297896,0.023003036641385362,2.505769248774087e-4,0.02423290168973923,0.02423290168973923,0.02423290168973923,0.02423290168973923,0
20-34,HIS,oil,FL,mrh-eq,3.424929049719502e-4,3.58484690583021e-4,4.817954055784727e-4,3.96140455279295e-4,8.024254128655052e-5,0,0,0,0,0,3.424929049719502e-4,3.58484690583021e-4,4.817954055784727e-4,3.96140455279295e-4,8.024254128655052e-5,0.7110918147048204,0.7422458297782129,0.9986682516180115,0.8212873760120396,0.16611537900014953,2.8679467995129345e-4,2.9988567129025326e-4,4.0320173561801984e-4,3.3154359163720305e-4,6.712151273696303e-5,5.5698225020656724e-5,5.859901929276765e-5,7.85936699604529e-5,6.459686364209197e-5,1.3122070964368666e-5,0.007163776097854294,0.007287086812849746,0.0073030785984608175,0.007249431048153472,8.024254128655048e-5,0.007645571503432768,0.007645571503432768,0.007645571503432768,0.007645571503432768,0,0.005982623423332026,0.006085939487659792,0.006099030478998751,0.006054281567312842,6.712151273696283e-5,0.006385825158950045,0.006385825158950045,0.006385825158950045,0.006385825158950045,0,0.0011811526745222694,0.0012011473251899545,0.0012040481194620653,0.00119514948084063,1.3122070964368602e-5,0.001259746344482722,0.001259746344482722,0.001259746344482722,0.001259746344482722,0,2.8679467995129345e-4,2.9988567129025326e-4,4.0320173561801984e-4,3.3154359163720305e-4,6.712151273696303e-5,5.5698225020656724e-5,5.859901929276765e-5,7.85936699604529e-5,6.459686364209197e-5,1.3122070964368666e-5,0,0,0,0,0,0,0,0,0,0,0.0011811526745222694,0.0012011473251899545,0.0012040481194620653,0.00119514948084063,1.3122070964368602e-5,0.001259746344482722,0.001259746344482722,0.001259746344482722,0.001259746344482722,0
20-34,HIS,oil,Food_price,USD,0.007229388699948138,0.007583075434387961,0.010182771548682568,0.008371148901003675,0.0016976429504086492,0,0,0,0,0,0.007229388699948138,0.007583075434387961,0.010182771548682568,0.008371148901003675,0.0016976429504086492,0.7110918147048204,0.7422458297782129,0.9986682516180115,0.8212873760120396,0.16611537900014953,0.006053755284593427,0.006343523226127778,0.008521716183163688,0.007006128494724817,0.0014200334886674177,0.0011756334153547121,0.0012395522082601833,0.0016610553655188813,0.0013650204062788593,2.77631784606801e-4,0.15208128959895134,0.15468098571324596,0.1550346724476858,0.15389291224663024,0.0016976429504086568,0.16226406114763392,0.16226406114763392,0.16226406114763392,0.16226406114763392,0,0.12700576587261267,0.1291839588296486,0.12947372677118293,0.12852135356105154,0.0014200334886674212,0.13552748205577636,0.13552748205577636,0.13552748205577636,0.13552748205577636,0,0.0250755237263387,0.025497026883597396,0.025560945676502866,0.02537155868557872,2.7763178460679926e-4,0.02673657909185758,0.02673657909185758,0.02673657909185758,0.026736579091857577,0,0.006053755284593427,0.006343523226127778,0.008521716183163688,0.007006128494724817,0.0014200334886674177,0.0011756334153547121,0.0012395522082601833,0.0016610553655188813,0.0013650204062788593,2.77631784606801e-4,0,0,0,0,0,0,0,0,0,0,0.0250755237263387,0.025497026883597396,0.025560945676502866,0.02537155868557872,2.7763178460679926e-4,0.02673657909185758,0.02673657909185758,0.02673657909185758,0.026736579091857577,0
20-34,HIS,sat_fat,CED,MJ,-0.43920192445696954,-0.4265631660287444,-0.4145934928759484,-0.42679793279205286,0.012953401781171239,0,0,0,0,0,-0.43920192445696954,-0.4265631660287444,-0.4145934928759484,-0.42679793279205286,0.012953401781171239,-8.449038028491007,-8.206790879907484,-7.971179975351965,-8.209119386583977,0.2515123226366277,-0.3357403859951128,-0.3260705662450981,-0.31697076989091655,-0.32627057445416235,0.009880263737402863,-0.10346153846185671,-0.10049259978364625,-0.09762272298503187,-0.10052735833789049,0.0030732082029458177,0.9011128647470159,0.913082537899812,0.9257212963280372,0.9133173046631203,0.012953401781171296,0.4865193718710676,0.4865193718710676,0.4865193718710676,0.4865193718710676,0,0.6888560339095811,0.6979558302637626,0.7076256500137774,0.6981558384728269,0.009880263737402918,0.3718852640186644,0.3718852640186644,0.3718852640186644,0.37188526401866434,0,0.21225683083743505,0.2151267076360494,0.21809564631425987,0.21516146619029364,0.0030732082029458177,0.11463410785240317,0.11463410785240317,0.11463410785240317,0.11463410785240317,0,-0.3357403859951128,-0.3260705662450981,-0.31697076989091655,-0.32627057445416235,0.009880263737402863,-0.10346153846185671,-0.10049259978364625,-0.09762272298503187,-0.10052735833789049,0.0030732082029458177,0,0,0,0,0,0,0,0,0,0,0.21225683083743505,0.2151267076360494,0.21809564631425987,0.21516146619029364,0.0030732082029458177,0.11463410785240317,0.11463410785240317,0.11463410785240317,0.11463410785240317,0
20-34,HIS,sat_fat,FL,mrh-eq,-0.012062591628276484,-0.011715963553517665,-0.01138425049257133,-0.011721196891697483,3.570504161951178e-4,0,0,0,0,0,-0.012062591628276484,-0.011715963553517665,-0.01138425049257133,-0.011721196891697483,3.570504161951178e-4,-8.449038028491007,-8.206790879907484,-7.971179975351965,-8.209119386583977,0.2515123226366277,-0.009220971885604582,-0.008955770885034455,-0.00870358032183888,-0.008960335950779913,2.7234004636476867e-4,-0.0028416197426719037,-0.0027601926684832083,-0.00268067017073245,-0.002760860940917572,8.471227797706508e-5,0.024747951081264416,0.025079664142210748,0.025426292216969563,0.025084897480390566,3.570504161951126e-4,0.013363700588693081,0.013363700588693081,0.013363700588693081,0.013363700588693081,0,0.018918437004034182,0.01917062756722976,0.019435828567799882,0.019175192632975215,2.723400463647678e-4,0.010214856682195303,0.010214856682195303,0.010214856682195303,0.010214856682195303,0,0.005829514077230231,0.005909036574980988,0.005990463649169683,0.005909704847415352,8.471227797706465e-5,0.00314884390649778,0.00314884390649778,0.00314884390649778,0.00314884390649778,0,-0.009220971885604582,-0.008955770885034455,-0.00870358032183888,-0.008960335950779913,2.7234004636476867e-4,-0.0028416197426719037,-0.0027601926684832083,-0.00268067017073245,-0.002760860940917572,8.471227797706508e-5,0,0,0,0,0,0,0,0,0,0,0.005829514077230231,0.005909036574980988,0.005990463649169683,0.005909704847415352,8.471227797706465e-5,0.00314884390649778,0.00314884390649778,0.00314884390649778,0.00314884390649778,0
20-34,HIS,sat_fat,Food_price,USD,-0.08555965150525403,-0.0829471866450871,-0.08152091825114934,-0.0833633959314833,0.0021559931919131847,0,0,0,0,0,-0.08555965150525403,-0.0829471866450871,-0.08152091825114934,-0.0833633959314833,0.0021559931919131847,-8.449038028491007,-8.206790879907484,-7.971179975351965,-8.209119386583977,0.2515123226366277,-0.06542584330764975,-0.06342659234392715,-0.06234527906738477,-0.06374867574293776,0.0016451680196293218,-0.020133808197604307,-0.019520594301159933,-0.01917563918376458,-0.019614720188545553,5.108451120564529e-4,0.17582708252502738,0.1772533509189651,0.17986581577913208,0.17766956020536132,0.0021559931919131873,0.09430616427387803,0.09430616427387803,0.09430616427387803,0.09430616427387802,0,0.13445456066219008,0.13553587393873248,0.1375351249024551,0.13585795733774308,0.0016451680196293325,0.07210928159480534,0.07210928159480534,0.07210928159480534,0.07210928159480534,0,0.041372521862837255,0.041717476980232614,0.042330690876676985,0.04181160286761823,5.10845112056456e-4,0.022196882679072678,0.022196882679072678,0.022196882679072678,0.022196882679072678,0,-0.06542584330764975,-0.06342659234392715,-0.06234527906738477,-0.06374867574293776,0.0016451680196293218,-0.020133808197604307,-0.019520594301159933,-0.01917563918376458,-0.019614720188545553,5.108451120564529e-4,0,0,0,0,0,0,0,0,0,0,0.041372521862837255,0.041717476980232614,0.042330690876676985,0.04181160286761823,5.10845112056456e-4,0.022196882679072678,0.022196882679072678,0.022196882679072678,0.022196882679072678,0
20-34,NHB,added_sugar,CED,MJ,-0.20727831340315744,-0.20612119558833994,-0.18590466619939608,-0.19943368275531315,0.012652612436584273,0,0,0,0,0,-0.20727831340315744,-0.20612119558833994,-0.18590466619939608,-0.19943368275531315,0.012652612436584273,-7.959527188069131,-7.9142880100045705,-7.1391974044467865,-7.658199789831509,0.48538244603648806,-0.13710929678223155,-0.1363445115894502,-0.12297085211099563,-0.13192034517342452,0.008369748123379749,-0.0701690166209259,-0.06977668399888974,-0.06293381408840046,-0.06751333758188864,0.004282864334057738,0.32188979254453853,0.3421063219334823,0.3432634397482997,0.3354188091004555,0.012652612436584224,0.13598512634514237,0.13598512634514237,0.13598512634514237,0.13598512634514237,0,0.21292409618149935,0.22629775565995391,0.22706254085273522,0.2218735892439282,0.008369748123379756,0.08995324407050366,0.08995324407050366,0.08995324407050366,0.08995324407050366,0,0.10896569636303914,0.11580856627352842,0.11620089889556456,0.11354521985652732,0.004282864334057734,0.04603188227463868,0.04603188227463868,0.04603188227463868,0.04603188227463869,0,-0.13710929678223155,-0.1363445115894502,-0.12297085211099563,-0.13192034517342452,0.008369748123379749,-0.0701690166209259,-0.06977668399888974,-0.06293381408840046,-0.06751333758188864,0.004282864334057738,0,0,0,0,0,0,0,0,0,0,0.10896569636303914,0.11580856627352842,0.11620089889556456,0.11354521985652732,0.004282864334057734,0.04603188227463868,0.04603188227463868,0.04603188227463868,0.04603188227463869,0
