age_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
20-34,added_sugar,CED,MJ,-0.1541875398148655,-0.14990176249594436,-0.147869036308962,-0.150692306752765,0.003395269903278717,0,0,0,0,0,-0.1541875398148655,-0.14990176249594436,-0.147869036308962,-0.150692306752765,0.003395269903278717,-6.001473882502651,-5.841552862369893,-5.773515008701308,-5.873792569901181,0.12318423047025066,-0.10209460297757367,-0.09925965278995003,-0.09791971066979169,-0.09978421702414837,0.002243781320386095,-0.05209293683729185,-0.050642109705994316,-0.0499493256391703,-0.0509080897286166,0.0011514909117433766,0.2892409263283848,0.29127365251536713,0.29555942983428835,0.2920641967721878,0.0033952699032787654,0.14137189001942285,0.14137189001942285,0.14137189001942285,0.14137189001942285,0,0.19153317853803584,0.19287312065819415,0.19570807084581782,0.1933976848923925,0.0022437813203860847,0.09361346786824416,0.09361346786824416,0.09361346786824416,0.09361346786824416,0,0.09770774779034898,0.09840053185717301,0.09985135898847054,0.09866651187979529,0.001151490911743375,0.047758422151178696,0.047758422151178696,0.047758422151178696,0.047758422151178696,0,-0.10209460297757367,-0.09925965278995003,-0.09791971066979169,-0.09978421702414837,0.002243781320386095,-0.05209293683729185,-0.050642109705994316,-0.0499493256391703,-0.0509080897286166,0.0011514909117433766,0,0,0,0,0,0,0,0,0,0,0.09770774779034898,0.09840053185717301,0.09985135898847054,0.09866651187979529,0.001151490911743375,0.047758422151178696,0.047758422151178696,0.047758422151178696,0.047758422151178696,0
20-34,added_sugar,FL,mrh-eq,-0.006530465381459376,-0.006357934761685173,-0.006317428633873835,-0.006404259144830038,1.1908563379251256e-4,0,0,0,0,0,-0.006530465381459376,-0.006357934761685173,-0.006317428633873835,-0.006404259144830038,1.1908563379251256e-4,-6.001473882502651,-5.841552862369893,-5.773515008701308,-5.873792569901181,0.12318423047025066,-0.004324402298820081,-0.004210286693222867,-0.004183699646663106,-0.004240998468323728,7.868550583877405e-5,-0.0022060630826392954,-0.0021476480684623055,-0.0021337289872107278,-0.00216326067650631,4.040029635587684e-5,0.012307270679627209,0.012347776807438546,0.012520307427212747,0.01239410119058341,1.1908563379251175e-4,0.005989842045753373,0.005989842045753373,0.005989842045753373,0.005989842045753373,0,0.008150301987931614,0.008176889034491375,0.00829100464008859,0.008207600809592236,7.868550583877355e-5,0.003966602341268507,0.003966602341268507,0.003966602341268507,0.003966602341268507,0,0.0041569686916955945,0.004170887772947172,0.004229302787124161,0.004186500380991176,4.040029635587594e-5,0.0020232397044848667,0.0020232397044848667,0.0020232397044848667,0.0020232397044848667,0,-0.004324402298820081,-0.004210286693222867,-0.004183699646663106,-0.004240998468323728,7.868550583877405e-5,-0.0022060630826392954,-0.0021476480684623055,-0.0021337289872107278,-0.00216326067650631,4.040029635587684e-5,0,0,0,0,0,0,0,0,0,0,0.0041569686916955945,0.004170887772947172,0.004229302787124161,0.004186500380991176,4.040029635587594e-5,0.0020232397044848667,0.0020232397044848667,0.0020232397044848667,0.0020232397044848667,0
20-34,added_sugar,Food_price,USD,-0.175079264998036,-0.17091971274894957,-0.16982338683682613,-0.1719945290075331,0.002918659068773412,0,0,0,0,0,-0.175079264998036,-0.17091971274894957,-0.16982338683682613,-0.1719945290075331,0.002918659068773412,-6.001473882502651,-5.841552862369893,-5.773515008701308,-5.873792569901181,0.12318423047025066,-0.11593661395312477,-0.11318603270294932,-0.11246659599299498,-0.11389871499776373,0.001927796911037783,-0.05914265104491122,-0.057733680046000234,-0.057356790843831135,-0.05809581400976932,9.90867011181505e-4,0.3314353872836805,0.332531713195804,0.33669126544489036,0.3336065294543875,0.0029186590687734016,0.16161200044685436,0.16161200044685436,0.16161200044685436,0.16161200044685436,0,0.2194899954294148,0.2202094321393691,0.22296001338954458,0.22092211443418353,0.0019277969110377802,0.10702339943641982,0.10702339943641982,0.10702339943641982,0.10702339943641982,0,0.11194539185426568,0.1123222810564348,0.11373125205534577,0.11268441502020388,9.908670111815063e-4,0.05458860101043457,0.05458860101043457,0.05458860101043457,0.05458860101043458,0,-0.11593661395312477,-0.11318603270294932,-0.11246659599299498,-0.11389871499776373,0.001927796911037783,-0.05914265104491122,-0.057733680046000234,-0.057356790843831135,-0.05809581400976932,9.90867011181505e-4,0,0,0,0,0,0,0,0,0,0,0.11194539185426568,0.1123222810564348,0.11373125205534577,0.11268441502020388,9.908670111815063e-4,0.05458860101043457,0.05458860101043457,0.05458860101043457,0.05458860101043458,0
20-34,oil,CED,MJ,-0.0025825343630766586,-0.0011569561452071304,-9.184647089576996e-5,-0.0012834363359292946,0.001315456663161501,0,0,0,0,0,-0.0025825343630766586,-0.0011569561452071304,-9.184647089576996e-5,-0.0012834363359292946,0.001315456663161501,-0.27340861088020696,-0.119947173099452,-0.00887741972485471,-0.1348214483296828,0.13982158139937864,-0.002147224181103424,-9.567712750891402e-4,-6.837824271378382e-5,-0.0010627571956642026,0.001097972675318929,-4.35310181973234e-4,-2.001848701179904e-4,-2.346822818198546e-5,-2.2067914026509172e-4,2.1748434898306276e-4,0.15214587169141677,0.1532109813657281,0.15463655958359765,0.1533374615564503,0.001315456663161506,0.15205402522052097,0.15205402522052097,0.15205402522052097,0.15205402522052097,0,0.12704101612527252,0.1279294091576479,0.12911986206366213,0.12803539507822292,0.0010979726753189325,0.12697263788255872,0.12697263788255872,0.12697263788255872,0.12697263788255872,0,0.025104855566144238,0.025281572208080243,0.025516697519935485,0.025302066478227345,2.1748434898306328e-4,0.025081387337962252,0.025081387337962252,0.025081387337962252,0.025081387337962252,0,-0.002147224181103424,-9.567712750891402e-4,-6.837824271378382e-5,-0.0010627571956642026,0.001097972675318929,-4.35310181973234e-4,-2.001848701179904e-4,-2.346822818198546e-5,-2.2067914026509172e-4,2.1748434898306276e-4,0,0,0,0,0,0,0,0,0,0,0.025104855566144238,0.025281572208080243,0.025516697519935485,0.025302066478227345,2.1748434898306328e-4,0.025081387337962252,0.025081387337962252,0.025081387337962252,0.025081387337962252,0
20-34,oil,FL,mrh-eq,-1.383392570002191e-4,-6.219003288879761e-5,-8.632561613399259e-6,-7.011696370845485e-5,6.861098320067174e-5,0,0,0,0,0,-1.383392570002191e-4,-6.219003288879761e-5,-8.632561613399259e-6,-7.011696370845485e-5,6.861098320067174e-5,-0.27340861088020696,-0.119947173099452,-0.00887741972485471,-0.1348214483296828,0.13982158139937864,-1.1502885924753242e-4,-5.1441140880080914e-5,-6.772353085648215e-6,-5.8079362133771725e-5,5.7266398348361773e-05,-2.3310397752686607e-5,-1.074889200871668e-5,-1.8602085277510591e-6,-1.2037601574683106e-5,1.134460418082525e-5,0.007923134834758393,0.007976692306033793,0.008052841530145212,0.00798461923685345,6.861098320067158e-5,0.007914502273144993,0.007914502273144993,0.007914502273144993,0.007914502273144993,0,0.0066157307740130214,0.006660399561807453,0.006723987280174905,0.006667037783061144,5.726639834836147e-5,0.006608958420927372,0.006608958420927372,0.006608958420927372,0.006608958420927372,0,0.0013074040607453736,0.0013162927442263393,0.0013288542499703092,0.0013175814537923058,1.1344604180825336e-5,0.0013055438522176228,0.0013055438522176228,0.0013055438522176228,0.0013055438522176228,0,-1.1502885924753242e-4,-5.1441140880080914e-5,-6.772353085648215e-6,-5.8079362133771725e-5,5.7266398348361773e-05,-2.3310397752686607e-5,-1.074889200871668e-5,-1.8602085277510591e-6,-1.2037601574683106e-5,1.134460418082525e-5,0,0,0,0,0,0,0,0,0,0,0.0013074040607453736,0.0013162927442263393,0.0013288542499703092,0.0013175814537923058,1.1344604180825336e-5,0.0013055438522176228,0.0013055438522176228,0.0013055438522176228,0.0013055438522176228,0
20-34,oil,Food_price,USD,-0.0029989540757306226,-0.001466677169216391,-3.886652296463112e-4,-0.0016260683856880234,0.0013807534790519487,0,0,0,0,0,-0.0029989540757306226,-0.001466677169216391,-3.886652296463112e-4,-0.0016260683856880234,0.0013807534790519487,-0.27340861088020696,-0.119947173099452,-0.00887741972485471,-0.1348214483296828,0.13982158139937864,-0.0024935590126097936,-0.0012139297584281231,-3.150874732563028e-4,-0.001347539221238597,0.0011523877599642976,-5.053950631208301e-4,-2.527474107882659e-4,-7.357775639000871e-5,-2.7852916444942626e-4,2.283663883489337e-4,0.1731888012193497,0.1742668131589198,0.17579909006543407,0.17442620437539144,0.0013807534790519725,0.1728001359897034,0.1728001359897034,0.1728001359897034,0.17280013598970342,0,0.14462084142369336,0.1455196837088652,0.14679931296304685,0.14565329317167566,0.0011523877599642976,0.14430575395043707,0.14430575395043707,0.14430575395043707,0.14430575395043707,0,0.028567959795656357,0.028747129450054615,0.028999777102387176,0.028772911203715775,2.2836638834893098e-4,0.028494382039266346,0.028494382039266346,0.028494382039266346,0.028494382039266342,0,-0.0024935590126097936,-0.0012139297584281231,-3.150874732563028e-4,-0.001347539221238597,0.0011523877599642976,-5.053950631208301e-4,-2.527474107882659e-4,-7.357775639000871e-5,-2.7852916444942626e-4,2.283663883489337e-4,0,0,0,0,0,0,0,0,0,0,0.028567959795656357,0.028747129450054615,0.028999777102387176,0.028772911203715775,2.2836638834893098e-4,0.028494382039266346,0.028494382039266346,0.028494382039266346,0.028494382039266342,0
20-34,sat_fat,CED,MJ,-0.4492631772740318,-0.4478155951237122,-0.4451209044104063,-0.4473780131717872,0.002212834075191084,0,0,0,0,0,-0.4492631772740318,-0.4478155951237122,-0.4451209044104063,-0.4473780131717872,0.002212834075191084,-8.795944427049399,-8.771779281933826,-8.71735038740009,-8.761160422488857,0.042375191497876205,-0.3468881682981061,-0.3457001970325584,-0.3434294451139937,-0.3453202739964121,0.001849876144078313,-0.10237500897592566,-0.10211539809115383,-0.10169145929641263,-0.1020577391753751,3.6321181332276954e-4,0.9303215603766847,0.9330162510899908,0.9344638332403102,0.9325786691380656,0.0022128340751911197,0.48520065596627854,0.48520065596627854,0.48520065596627854,0.48520065596627854,0,0.7176520751226805,0.7199228270412449,0.7211107983067927,0.7195429040050986,0.0018498761440782355,0.3742226300086867,0.3742226300086867,0.3742226300086867,0.3742226300086868,0,0.2126694852540045,0.21309342404874568,0.21335303493351754,0.21303576513296696,3.632118133227673e-4,0.11097802595759183,0.11097802595759183,0.11097802595759183,0.11097802595759183,0,-0.3468881682981061,-0.3457001970325584,-0.3434294451139937,-0.3453202739964121,0.001849876144078313,-0.10237500897592566,-0.10211539809115383,-0.10169145929641263,-0.1020577391753751,3.6321181332276954e-4,0,0,0,0,0,0,0,0,0,0,0.2126694852540045,0.21309342404874568,0.21335303493351754,0.21303576513296696,3.632118133227673e-4,0.11097802595759183,0.11097802595759183,0.11097802595759183,0.11097802595759183,0
20-34,sat_fat,FL,mrh-eq,-0.012020605437635716,-0.01198645112900615,-0.01192807353654997,-0.01197795173117225,4.925410926322829e-5,0,0,0,0,0,-0.012020605437635716,-0.01198645112900615,-0.01192807353654997,-0.01197795173117225,4.925410926322829e-5,-8.795944427049399,-8.771779281933826,-8.71735038740009,-8.761160422488857,0.042375191497876205,-0.009279290724796758,-0.009251052966323982,-0.009200935039046053,-0.009243375714111648,4.177234862261014e-5,-0.0027413147128389583,-0.002735398162682166,-0.0027271384975039174,-0.0027345760170606023,7.495061049562717e-6,0.024936825203724138,0.024995202796180324,0.02502935710480988,0.02498670339834642,4.925410926322811e-5,0.013008751667174169,0.013008751667174169,0.013008751667174169,0.013008751667174169,0,0.019232027540570306,0.019282145467848236,0.019310383226321007,0.0192744682156359,4.177234862260969e-5,0.01003109250152425,0.01003109250152425,0.01003109250152425,0.01003109250152425,0,0.005704797663153833,0.0057130573283320826,0.005718973878488875,0.005712235182710519,7.495061049562309e-6,0.002977659165649916,0.002977659165649916,0.002977659165649916,0.002977659165649916,0,-0.009279290724796758,-0.009251052966323982,-0.009200935039046053,-0.009243375714111648,4.177234862261014e-5,-0.0027413147128389583,-0.002735398162682166,-0.0027271384975039174,-0.0027345760170606023,7.495061049562717e-6,0,0,0,0,0,0,0,0,0,0,0.005704797663153833,0.0057130573283320826,0.005718973878488875,0.005712235182710519,7.495061049562309e-6,0.002977659165649916,0.002977659165649916,0.002977659165649916,0.002977659165649916,0
20-34,sat_fat,Food_price,USD,-0.07938382446825044,-0.07898111984532241,-0.07881241586198151,-0.07906322533289685,3.0903293672633256e-4,0,0,0,0,0,-0.07938382446825044,-0.07898111984532241,-0.07881241586198151,-0.07906322533289685,3.0903293672633256e-4,-8.795944427049399,-8.771779281933826,-8.71735038740009,-8.761160422488857,0.042375191497876205,-0.061267978164441426,-0.060946991542739824,-0.06078270964722849,-0.06100197565719254,2.5980548384736755e-4,-0.01811584630380904,-0.018034128302582577,-0.018029706214753024,-0.0180612496757043,5.105986841057148e-5,0.16488907991587343,0.16505778389921436,0.16546048852214243,0.16513988938678878,3.0903293672635956e-4,0.08607666405389194,0.08607666405389194,0.08607666405389194,0.08607666405389196,0,0.12714536020133416,0.1273096420968455,0.12763062871854716,0.12736462621129824,2.5980548384739634e-4,0.06636265055410569,0.06636265055410569,0.06636265055410569,0.06636265055410569,0,0.037743719714539284,0.037748141802368816,0.0378298598035953,0.03777526317549055,5.105986841057901e-5,0.019714013499786253,0.019714013499786253,0.019714013499786253,0.019714013499786253,0,-0.061267978164441426,-0.060946991542739824,-0.06078270964722849,-0.06100197565719254,2.5980548384736755e-4,-0.01811584630380904,-0.018034128302582577,-0.018029706214753024,-0.0180612496757043,5.105986841057148e-5,0,0,0,0,0,0,0,0,0,0,0.037743719714539284,0.037748141802368816,0.0378298598035953,0.03777526317549055,5.105986841057901e-5,0.019714013499786253,0.019714013499786253,0.019714013499786253,0.019714013499786253,0
35-44,added_sugar,CED,MJ,-0.22004756822710617,-0.20706836100579884,-0.19730490257526842,-0.20819669391484338,0.012009643567123342,0,0,0,0,0,-0.22004756822710617,-0.20706836100579884,-0.19730490257526842,-0.20819669391484338,0.012009643567123342,-8.692460336609674,-8.178442364733819,-7.793794092242191,-8.22383524171074,0.4746130829676396,-0.14577783535419886,-0.13719168698150316,-0.1307222328160691,-0.13793438670334934,0.007950062850587946,-0.07426973287290732,-0.06987667402429565,-0.0665826697591993,-0.070262307211494,0.004059583225745377,0.3607801191012223,0.3705435775317527,0.38352278475306006,0.3716719104407972,0.012009643567123328,0.16347521652595387,0.16347521652595387,0.16347521652595387,0.16347521652595387,0,0.23906480173120642,0.2455342558966404,0.25412040426933613,0.24627695561848664,0.007950062850587922,0.10834256891513724,0.10834256891513724,0.10834256891513724,0.10834256891513723,0,0.12171531737001595,0.12500932163511227,0.12940238048372393,0.12539495482231064,0.004059583225745356,0.05513264761081662,0.05513264761081662,0.05513264761081662,0.05513264761081662,0,-0.14577783535419886,-0.13719168698150316,-0.1307222328160691,-0.13793438670334934,0.007950062850587946,-0.07426973287290732,-0.06987667402429565,-0.0665826697591993,-0.070262307211494,0.004059583225745377,0,0,0,0,0,0,0,0,0,0,0.12171531737001595,0.12500932163511227,0.12940238048372393,0.12539495482231064,0.004059583225745356,0.05513264761081662,0.05513264761081662,0.05513264761081662,0.05513264761081662,0
