sex_gp,race_gp,Foodgroup,outcome,outcome_unit,impact_lower_bound (2.5th percentile),impact_median,impact_upper_bound  (97.5th percentile),impact_mean,impact_SD,substitution_impact_lower_bound (2.5th percentile),substitution_impact_median,substitution_impact_upper_bound  (97.5th percentile),substitution_impact_mean,substitution_impact_SD,combined_impact_lower_bound (2.5th percentile),combined_impact_median,combined_impact_upper_bound  (97.5th percentile),combined_impact_mean,combined_impact_SD,delta_lower_bound (2.5th percentile),delta_median,delta_upper_bound  (97.5th percentile),delta_mean,delta_SD,combined_consumed_impact_lower_bound (2.5th percentile),combined_consumed_impact_median,combined_consumed_impact_upper_bound  (97.5th percentile),combined_consumed_impact_mean,combined_consumed_impact_SD,combined_unconsumed_impact_lower_bound (2.5th percentile),combined_unconsumed_impact_median,combined_unconsumed_impact_upper_bound  (97.5th percentile),combined_unconsumed_impact_mean,combined_unconsumed_impact_SD,current_intake_impact_lower_bound (2.5th percentile),current_intake_impact_median,current_intake_impact_upper_bound  (97.5th percentile),current_intake_impact_mean,current_intake_impact_SD,CF_intake_impact_lower_bound (2.5th percentile),CF_intake_impact_median,CF_intake_impact_upper_bound  (97.5th percentile),CF_intake_impact_mean,CF_intake_impact_SD,current_intake_consumed_impact_lower_bound (2.5th percentile),current_intake_consumed_impact_median,current_intake_consumed_impact_upper_bound  (97.5th percentile),current_intake_consumed_impact_mean,current_intake_consumed_impact_SD,CF_intake_consumed_impact_lower_bound (2.5th percentile),CF_intake_consumed_impact_median,CF_intake_consumed_impact_upper_bound  (97.5th percentile),CF_intake_consumed_impact_mean,CF_intake_consumed_impact_SD,current_intake_unconsumed_impact_lower_bound (2.5th percentile),current_intake_unconsumed_impact_median,current_intake_unconsumed_impact_upper_bound  (97.5th percentile),current_intake_unconsumed_impact_mean,current_intake_unconsumed_impact_SD,CF_intake_unconsumed_impact_lower_bound (2.5th percentile),CF_intake_unconsumed_impact_median,CF_intake_unconsumed_impact_upper_bound  (97.5th percentile),CF_intake_unconsumed_impact_mean,CF_intake_unconsumed_impact_SD,combined_inedible_impact_lower_bound (2.5th percentile),combined_inedible_impact_median,combined_inedible_impact_upper_bound  (97.5th percentile),combined_inedible_impact_mean,combined_inedible_impact_SD,combined_wasted_impact_lower_bound (2.5th percentile),combined_wasted_impact_median,combined_wasted_impact_upper_bound  (97.5th percentile),combined_wasted_impact_mean,combined_wasted_impact_SD,current_intake_inedible_impact_lower_bound (2.5th percentile),current_intake_inedible_impact_median,current_intake_inedible_impact_upper_bound  (97.5th percentile),current_intake_inedible_impact_mean,current_intake_inedible_impact_SD,CF_intake_inedible_impact_lower_bound (2.5th percentile),CF_intake_inedible_impact_median,CF_intake_inedible_impact_upper_bound  (97.5th percentile),CF_intake_inedible_impact_mean,CF_intake_inedible_impact_SD,current_intake_wasted_impact_lower_bound (2.5th percentile),current_intake_wasted_impact_median,current_intake_wasted_impact_upper_bound  (97.5th percentile),current_intake_wasted_impact_mean,current_intake_wasted_impact_SD,CF_intake_wasted_impact_lower_bound (2.5th percentile),CF_intake_wasted_impact_median,CF_intake_wasted_impact_upper_bound  (97.5th percentile),CF_intake_wasted_impact_mean,CF_intake_wasted_impact_SD
Female,HIS,added_sugar,CED,MJ,-0.1990138899414822,-0.18958920543563265,-0.1842074678698416,-0.1910077833093374,0.007889096368976936,0,0,0,0,0,-0.1990138899414822,-0.18958920543563265,-0.1842074678698416,-0.1910077833093374,0.007889096368976936,-7.946991233287722,-7.572280199065355,-7.355318476488029,-7.627630834730282,0.31507445348856794,-0.1320649830039832,-0.12581310447512078,-0.12223059067916814,-0.12674972367965054,0.005239167475190834,-0.06694890693749903,-0.0637761009605119,-0.061976877190673484,-0.06425805962968688,0.002649935407316584,0.35299791638287775,0.3583796539486688,0.3678043384545183,0.3597982318223735,0.00788909636897694,0.16879044851303612,0.16879044851303612,0.16879044851303612,0.16879044851303612,0,0.23424380498231395,0.23782631877826652,0.244078197307129,0.23876293798279632,0.005239167475190842,0.1120132143031458,0.1120132143031458,0.1120132143031458,0.1120132143031458,0,0.11875411140056379,0.12055333517040222,0.12372614114738933,0.12103529383957719,0.002649935407316586,0.0567772342098903,0.0567772342098903,0.0567772342098903,0.0567772342098903,0,-0.1320649830039832,-0.12581310447512078,-0.12223059067916814,-0.12674972367965054,0.005239167475190834,-0.06694890693749903,-0.0637761009605119,-0.061976877190673484,-0.06425805962968688,0.002649935407316584,0,0,0,0,0,0,0,0,0,0,0.11875411140056379,0.12055333517040222,0.12372614114738933,0.12103529383957719,0.002649935407316586,0.0567772342098903,0.0567772342098903,0.0567772342098903,0.0567772342098903,0
Female,HIS,added_sugar,FL,mrh-eq,-0.009494112516114568,-0.00905463013080244,-0.00877615152392041,-0.009111122684637563,3.810281779017501e-4,0,0,0,0,0,-0.009494112516114568,-0.00905463013080244,-0.00877615152392041,-0.009111122684637563,3.810281779017501e-4,-7.946991233287722,-7.572280199065355,-7.355318476488029,-7.627630834730282,0.31507445348856794,-0.006300747958769397,-0.00600916151381082,-0.005823835796741198,-0.006046445979736768,2.530747160946397e-4,-0.0031933645573451732,-0.00304546861699162,-0.002952315727179212,-0.003064676704900794,1.2795371434741077e-4,0.016868370479561016,0.017146849086443042,0.017586331471755177,0.017203341640278164,3.8102817790175035e-4,0.008092218955640605,0.008092218955640605,0.008092218955640605,0.008092218955640605,0,0.011194410804753332,0.011379736521822953,0.01167132296678153,0.011417020987748902,2.530747160946385e-4,0.0053705750080121325,0.0053705750080121325,0.0053705750080121325,0.0053705750080121325,0,0.005673959674807685,0.0057671125646200925,0.005915008504973646,0.005786320652529267,1.279537143474108e-4,0.0027216439476284724,0.0027216439476284724,0.0027216439476284724,0.002721643947628473,0,-0.006300747958769397,-0.00600916151381082,-0.005823835796741198,-0.006046445979736768,2.530747160946397e-4,-0.0031933645573451732,-0.00304546861699162,-0.002952315727179212,-0.003064676704900794,1.2795371434741077e-4,0,0,0,0,0,0,0,0,0,0,0.005673959674807685,0.0057671125646200925,0.005915008504973646,0.005786320652529267,1.279537143474108e-4,0.0027216439476284724,0.0027216439476284724,0.0027216439476284724,0.002721643947628473,0
Female,HIS,added_sugar,Food_price,USD,-0.20032460663184426,-0.19109113456099197,-0.1842049082536391,-0.1919147295657286,0.008513980627221387,0,0,0,0,0,-0.20032460663184426,-0.19109113456099197,-0.1842049082536391,-0.1919147295657286,0.008513980627221387,-7.946991233287722,-7.572280199065355,-7.355318476488029,-7.627630834730282,0.31507445348856794,-0.1329410562953159,-0.12681569372107165,-0.12223487394787229,-0.12735763856354354,0.00565434514386471,-0.06738355033652836,-0.06427544083992037,-0.061970034305766857,-0.0645570910021851,0.0028596405041071606,0.35434746419104485,0.36123369049839776,0.37046716256924994,0.3620572855031343,0.00851398062722137,0.17014255593740576,0.17014255593740576,0.17014255593740576,0.17014255593740576,0,0.23515074814549966,0.23973156791869898,0.24585693049294324,0.2402735127611709,0.005654345143864706,0.11291587419762737,0.11291587419762737,0.11291587419762737,0.11291587419762737,0,0.11919671604554521,0.12150212257969877,0.12461023207630674,0.12178377274196346,0.0028596405041071697,0.057226681739778365,0.057226681739778365,0.057226681739778365,0.05722668173977837,0,-0.1329410562953159,-0.12681569372107165,-0.12223487394787229,-0.12735763856354354,0.00565434514386471,-0.06738355033652836,-0.06427544083992037,-0.061970034305766857,-0.0645570910021851,0.0028596405041071606,0,0,0,0,0,0,0,0,0,0,0.11919671604554521,0.12150212257969877,0.12461023207630674,0.12178377274196346,0.0028596405041071697,0.057226681739778365,0.057226681739778365,0.057226681739778365,0.05722668173977837,0
Female,HIS,oil,CED,MJ,-0.0036017072880585935,0.0027511899341581547,0.0050420657882029344,0.0013259192786592182,0.004713827683433499,0,0,0,0,0,-0.0036017072880585935,0.0027511899341581547,0.0050420657882029344,0.0013259192786592182,0.004713827683433499,-0.390398110662755,0.29236007345315757,0.5472713336887668,0.14223834577585814,0.5103476763680492,-0.0030117934626028627,0.0022963988190567676,0.0042159826505734875,0.0011074133979539918,0.0039409879410526524,-5.899138254557301e-4,4.547911151013874e-4,8.260831376294455e-4,2.185058807052262e-4,7.72843985608482e-4,0.176493159580479,0.17878403543452379,0.18513693265674053,0.18020930609002273,0.004713827683433492,0.1815352253686819,0.1815352253686819,0.1815352253686819,0.1815352253686819,0,0.14744191168099105,0.14936149551250777,0.1546696877941674,0.15055048093361054,0.003940987941052659,0.15165789433156457,0.15165789433156457,0.15165789433156457,0.15165789433156457,0,0.029051247899487934,0.02942253992201599,0.030467244862573108,0.02965882515641215,7.728439856084807e-4,0.02987733103711737,0.02987733103711737,0.02987733103711737,0.02987733103711737,0,-0.0030117934626028627,0.0022963988190567676,0.0042159826505734875,0.0011074133979539918,0.0039409879410526524,-5.899138254557301e-4,4.547911151013874e-4,8.260831376294455e-4,2.185058807052262e-4,7.72843985608482e-4,0,0,0,0,0,0,0,0,0,0,0.029051247899487934,0.02942253992201599,0.030467244862573108,0.02965882515641215,7.728439856084807e-4,0.02987733103711737,0.02987733103711737,0.02987733103711737,0.02987733103711737,0
Female,HIS,oil,FL,mrh-eq,-1.730355124285872e-4,1.5660008285760116e-4,2.5940465189746296e-4,7.701024908696026e-5,2.3780812769709595e-4,0,0,0,0,0,-1.730355124285872e-4,1.5660008285760116e-4,2.5940465189746296e-4,7.701024908696026e-5,2.3780812769709595e-4,-0.390398110662755,0.29236007345315757,0.5472713336887668,0.14223834577585814,0.5103476763680492,-1.4468203236842398e-4,1.3073959587219094e-4,2.1690928503269747e-4,6.43354067212757e-5,1.9881020494559476e-4,-2.835348006016325e-5,2.586048698541022e-5,4.2495366864765447e-5,1.2674842365684519e-5,3.899814746176896e-5,0.008953103675469655,0.009055908244509515,0.009385543839795703,0.009135498078280157,2.3780812769709544e-4,0.009212508327367117,0.009212508327367117,0.009212508327367117,0.009212508327367117,0,0.007479154598387988,0.007565324287548496,0.007840745915789111,0.007631728476699411,1.9881020494559568e-4,0.007696063883420687,0.007696063883420687,0.007696063883420687,0.007696063883420687,0,0.0014739490770816657,0.0014905839569610206,0.0015447979240065942,0.0015037696015807464,3.899814746176896e-5,0.001516444443946431,0.001516444443946431,0.001516444443946431,0.001516444443946431,0,-1.4468203236842398e-4,1.3073959587219094e-4,2.1690928503269747e-4,6.43354067212757e-5,1.9881020494559476e-4,-2.835348006016325e-5,2.586048698541022e-5,4.2495366864765447e-5,1.2674842365684519e-5,3.899814746176896e-5,0,0,0,0,0,0,0,0,0,0,0.0014739490770816657,0.0014905839569610206,0.0015447979240065942,0.0015037696015807464,3.899814746176896e-5,0.001516444443946431,0.001516444443946431,0.001516444443946431,0.001516444443946431,0
Female,HIS,oil,Food_price,USD,-0.003757271023797647,0.0028198806382685074,0.004347816023435843,0.0010482258042689215,0.004533367549914963,0,0,0,0,0,-0.003757271023797647,0.0028198806382685074,0.004347816023435843,0.0010482258042689215,0.004533367549914963,-0.390398110662755,0.29236007345315757,0.5472713336887668,0.14223834577585814,0.5103476763680492,-0.0031421958755921864,0.0023533935523631943,0.003635679842867669,8.750415743102447e-4,0.0037900915808706504,-0.00061507514820546155,4.664870859053127e-4,7.121361805681744e-4,1.7318422995867664e-4,7.432814189857716e-4,0.1758080765386672,0.17733601192383447,0.18391316358590062,0.17910766675783407,0.004533367549914949,0.18015589256210301,0.18015589256210301,0.18015589256210301,0.18015589256210304,0,0.14686368619620074,0.14814597248670522,0.15364156191466058,0.14962432446475815,0.0037900915808706465,0.1504993660390684,0.1504993660390684,0.1504993660390684,0.1504993660390684,0,0.028944390342466406,0.029190039437129268,0.030271601671240045,0.029483342293075903,7.432814189857741e-4,0.029656526523034583,0.029656526523034583,0.029656526523034583,0.029656526523034587,0,-0.0031421958755921864,0.0023533935523631943,0.003635679842867669,8.750415743102447e-4,0.0037900915808706504,-0.00061507514820546155,4.664870859053127e-4,7.121361805681744e-4,1.7318422995867664e-4,7.432814189857716e-4,0,0,0,0,0,0,0,0,0,0,0.028944390342466406,0.029190039437129268,0.030271601671240045,0.029483342293075903,7.432814189857741e-4,0.029656526523034583,0.029656526523034583,0.029656526523034583,0.029656526523034587,0
Female,HIS,sat_fat,CED,MJ,-0.4899883933597897,-0.48839247093207855,-0.4783768293963381,-0.48543818352575246,0.006625288877759755,0,0,0,0,0,-0.4899883933597897,-0.48839247093207855,-0.4783768293963381,-0.48543818352575246,0.006625288877759755,-9.450283196526225,-9.409272794940332,-9.215339600089179,-9.35561567449638,0.1320975258866388,-0.3780245085962346,-0.3768981138093645,-0.3691890148861003,-0.3745883930597525,0.00506221533566039,-0.11196388476355518,-0.11149435712271412,-0.10918781451023782,-0.110849790466,0.0015640915800939623,1.0526360579630083,1.0626516994987487,1.0642476219264598,1.0596974120924225,0.0066252888777596965,0.5742592285666701,0.5742592285666701,0.5742592285666701,0.5742592285666701,0,0.8123522414464789,0.820061340369743,0.821187735156613,0.817751619620131,0.005062215335660359,0.4431632265603786,0.4431632265603786,0.4431632265603786,0.4431632265603786,0,0.24028381651652922,0.2425903591290056,0.24305988676984666,0.24194579247229145,0.001564091580094004,0.13109600200629148,0.13109600200629148,0.13109600200629148,0.13109600200629148,0,-0.3780245085962346,-0.3768981138093645,-0.3691890148861003,-0.3745883930597525,0.00506221533566039,-0.11196388476355518,-0.11149435712271412,-0.10918781451023782,-0.110849790466,0.0015640915800939623,0,0,0,0,0,0,0,0,0,0,0.24028381651652922,0.2425903591290056,0.24305988676984666,0.24194579247229145,0.001564091580094004,0.13109600200629148,0.13109600200629148,0.13109600200629148,0.13109600200629148,0
Female,HIS,sat_fat,FL,mrh-eq,-0.013205876260461403,-0.013162332917818195,-0.012891835943976719,-0.013082700064766173,1.7909485971493938e-4,0,0,0,0,0,-0.013205876260461403,-0.013162332917818195,-0.012891835943976719,-0.013082700064766173,1.7909485971493938e-4,-9.450283196526225,-9.409272794940332,-9.215339600089179,-9.35561567449638,0.1320975258866388,-0.01018768955471543,-0.01015690096070783,-0.00994871966843679,-0.010094657908685571,1.3683805292288005e-4,-0.0030181867057459725,-0.003005431957110369,-0.0029431162755399294,-0.0029880421560806018,4.228360754446564e-5,0.02835874658997619,0.028629243563817665,0.028672786906460874,0.028549610710765644,1.7909485971494e-4,0.015466910645999466,0.015466910645999466,0.015466910645999466,0.015466910645999468,0,0.021884059818432732,0.022092241110703768,0.02212302970471137,0.02202999805868151,1.3683805292287866e-4,0.01193534014999594,0.01193534014999594,0.01193534014999594,0.01193534014999594,0,0.0064746867715434545,0.0065370024531138955,0.006549757201749498,0.006519612652084128,4.228360754446557e-5,0.003531570496003527,0.003531570496003527,0.003531570496003527,0.0035315704960035264,0,-0.01018768955471543,-0.01015690096070783,-0.00994871966843679,-0.010094657908685571,1.3683805292288005e-4,-0.0030181867057459725,-0.003005431957110369,-0.0029431162755399294,-0.0029880421560806018,4.228360754446564e-5,0,0,0,0,0,0,0,0,0,0,0.0064746867715434545,0.0065370024531138955,0.006549757201749498,0.006519612652084128,4.228360754446557e-5,0.003531570496003527,0.003531570496003527,0.003531570496003527,0.0035315704960035264,0
Female,HIS,sat_fat,Food_price,USD,-0.08249411897419807,-0.08204489591766924,-0.08007379235627293,-0.08151090275806662,0.0013552014321970272,0,0,0,0,0,-0.08249411897419807,-0.08204489591766924,-0.08007379235627293,-0.08151090275806662,0.0013552014321970272,-9.450283196526225,-9.409272794940332,-9.215339600089179,-9.35561567449638,0.1320975258866388,-0.06356137342861262,-0.063228190866642775,-0.061712764293007406,-0.06281336840640926,0.0010371567833038057,-0.018932745545585463,-0.01881670505102647,-0.01836102806326552,-0.01869753435165736,3.181107065676839e-4,0.1755675618498791,0.1775386654112754,0.17798788846780428,0.1770046722516728,0.0013552014321970348,0.09549376949360616,0.09549376949360616,0.09549376949360616,0.09549376949360616,0,0.13531398386755752,0.13682941044119287,0.1371625930031627,0.13641458798095937,0.0010371567833038057,0.0736012195745501,0.0736012195745501,0.0736012195745501,0.0736012195745501,0,0.040253577982321584,0.040709254970082535,0.04082529546464154,0.04059008427071343,3.1811070656768655e-4,0.021892549919056065,0.021892549919056065,0.021892549919056065,0.021892549919056065,0,-0.06356137342861262,-0.063228190866642775,-0.061712764293007406,-0.06281336840640926,0.0010371567833038057,-0.018932745545585463,-0.01881670505102647,-0.01836102806326552,-0.01869753435165736,3.181107065676839e-4,0,0,0,0,0,0,0,0,0,0,0.040253577982321584,0.040709254970082535,0.04082529546464154,0.04059008427071343,3.1811070656768655e-4,0.021892549919056065,0.021892549919056065,0.021892549919056065,0.021892549919056065,0
Female,NHB,added_sugar,CED,MJ,-0.26867611923278123,-0.2606449789554979,-0.2535347339047632,-0.2609681000876202,0.007974061695498906,0,0,0,0,0,-0.26867611923278123,-0.2606449789554979,-0.2535347339047632,-0.2609681000876202,0.007974061695498906,-10.542802350121224,-10.225276141751632,-9.953127308710636,-10.24119802783184,0.3106614439232602,-0.17798502522922777,-0.17264441069160483,-0.1679566340229183,-0.17287347661052987,0.005281827307716393,-0.09069109400355348,-0.08800056826389306,-0.08557809988184494,-0.08809462347709036,0.002692282006388823,0.4176941707425719,0.42480441579330647,0.4328355560705898,0.4251275369254289,0.007974061695498878,0.16415943683780865,0.16415943683780865,0.16415943683780865,0.16415943683780865,0,0.27670794469464444,0.281395721363331,0.2867363359009539,0.2816247872822561,0.005281827307716365,0.10875131067172615,0.10875131067172615,0.10875131067172615,0.10875131067172615,0,0.14098622604792743,0.14340869442997559,0.14609922016963597,0.14350274964317286,0.0026922820063888155,0.0554081261660825,0.0554081261660825,0.0554081261660825,0.055408126166082504,0,-0.17798502522922777,-0.17264441069160483,-0.1679566340229183,-0.17287347661052987,0.005281827307716393,-0.09069109400355348,-0.08800056826389306,-0.08557809988184494,-0.08809462347709036,0.002692282006388823,0,0,0,0,0,0,0,0,0,0,0.14098622604792743,0.14340869442997559,0.14609922016963597,0.14350274964317286,0.0026922820063888155,0.0554081261660825,0.0554081261660825,0.0554081261660825,0.055408126166082504,0
