Foodgroup,sex_gp,race_gp,age_gp,subgroup_id,population,Mean_Intake,SE_Intake,CF_Mean_Intake,CF_SE_Intake,Intake_unit,GHG_unit,WATER_unit,BLUEWATER_unit,CED_to_intake_conversion,GHG_to_intake_conversion,WATER_to_intake_conversion,BLUEWATER_to_intake_conversion,Food_price_to_intake_conversion,FL_to_intake_conversion,outcome,outcome_unit,mean_delta,sd_delta,median_delta,lowerci_95_delta,upperci_95_delta,mean_impact,sd_impact,median_impact,lowerci_95_impact,upperci_95_impact,mean_substitution_impact,sd_substitution_impact,median_substitution_impact,lowerci_95_substitution_impact,upperci_95_substitution_impact,mean_combined_impact,sd_combined_impact,median_combined_impact,lowerci_95_combined_impact,upperci_95_combined_impact,mean_impact_consumed,sd_impact_consumed,median_impact_consumed,lowerci_95_impact_consumed,upperci_95_impact_consumed,mean_substitution_impact_consumed,sd_substitution_impact_consumed,median_substitution_impact_consumed,lowerci_95_substitution_impact_consumed,upperci_95_substitution_impact_consumed,mean_combined_impact_consumed,sd_combined_impact_consumed,median_combined_impact_consumed,lowerci_95_combined_impact_consumed,upperci_95_combined_impact_consumed,mean_impact_unconsumed,sd_impact_unconsumed,median_impact_unconsumed,lowerci_95_impact_unconsumed,upperci_95_impact_unconsumed,mean_substitution_impact_unconsumed,sd_substitution_impact_unconsumed,median_substitution_impact_unconsumed,lowerci_95_substitution_impact_unconsumed,upperci_95_substitution_impact_unconsumed,mean_combined_impact_unconsumed,sd_combined_impact_unconsumed,median_combined_impact_unconsumed,lowerci_95_combined_impact_unconsumed,upperci_95_combined_impact_unconsumed,mean_impact_current_intake_,sd_impact_current_intake,median_impact_current_intake,lowerci_95_impact_current_intake,upperci_95_impact_current_intake,mean_impact_current_intake_consumed,sd_impact_current_intake_consumed,median_impact_current_intake_consumed,lowerci_95_impact_current_intake_consumed,upperci_95_impact_current_intake_consumed,mean_impact_current_intake_unconsumed,sd_impact_current_intake_unconsumed,median_impact_current_intake_unconsumed,lowerci_95_impact_current_intake_unconsumed,upperci_95_impact_current_intake_unconsumed,mean_impact_CF_intake,sd_impact_CF_intake,median_impact_CF_intake,lowerci_95_impact_CF_intake,upperci_95_impact_CF_intake,mean_impact_CF_intake_consumed,sd_impact_current_CF_consumed,median_impact_CF_intake_consumed,lowerci_95_impact_CF_intake_consumed,upperci_95_impact_CF_intake_consumed,mean_impact_CF_intake_unconsumed,sd_impact_CF_intake_unconsumed,median_impact_CF_intake_unconsumed,lowerci_95_impact_CF_intake_unconsumed,upperci_95_impact_CF_intake_unconsumed,mean_impact_inedible,sd_impact_inedible,median_impact_inedible,lowerci_95_impact_inedible,upperci_95_impact_inedible,mean_substitution_impact_inedible,sd_substitution_impact_inedible,median_substitution_impact_inedible,lowerci_95_substitution_impact_inedible,upperci_95_substitution_impact_inedible,mean_combined_impact_inedible,sd_combined_impact_inedible,median_combined_impact_inedible,lowerci_95_combined_impact_inedible,upperci_95_combined_impact_inedible,mean_impact_wasted,sd_impact_wasted,median_impact_wasted,lowerci_95_impact_wasted,upperci_95_impact_wasted,mean_substitution_impact_wasted,sd_substitution_impact_wasted,median_substitution_impact_wasted,lowerci_95_substitution_impact_wasted,upperci_95_substitution_impact_wasted,mean_combined_impact_wasted,sd_combined_impact_wasted,median_combined_impact_wasted,lowerci_95_combined_impact_wasted,upperci_95_combined_impact_wasted
added_sugar,Female,HIS,20-34,3,6549965,9.693115908,0.421192353,4.063937028,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-7.419693590814085,0.38602184505613246,-7.558141137259752,-7.709436168508095,-7.012270598641259,-0.18961933657882193,0.009865259969104102,-0.19315753281114267,-0.19702406221722227,-0.17920714414294894,0,0,0,0,0,-0.18961933657882193,0.009865259969104102,-0.19315753281114267,-0.19702406221722227,-0.17920714414294894,-0.12562422390600436,0.0065358082651792715,-0.1279683052836316,-0.1305299098362695,-0.11872606880475611,0,0,0,0,0,-0.06399511267281756,0.0033294517039248375,-0.06518922752751109,-0.06649415238095278,-0.06048107533819283,-0.06399511267281756,0.0033294517039248375,-0.06518922752751109,-0.06649415238095278,-0.06048107533819283,0,0,0,0,0,-0.06399511267281756,0.0033294517039248375,-0.06518922752751109,-0.06649415238095278,-0.06048107533819283,0.34638568879798987,0.009865259969104086,0.3499238850303106,0.33597349636211693,0.35379041443639025,0.2294831007875926,0.006535808265179275,0.2318271821652198,0.22258494568634435,0.23438878671785773,0.11690258801039731,0.0033294517039248296,0.11809670286509084,0.1133885506757726,0.11940162771853252,1026814.1202132225,0,1026814.1202132225,1026814.1202132225,1026814.1202132225,0.1038588768815882,0,0.1038588768815882,0.1038588768815882,0.1038588768815882,0.05290747533757975,0,0.05290747533757975,0.05290747533757975,0.05290747533757975,0,0,0,0,0,0,0,-0,-0,-0,-0.12562422390600436,0.0065358082651792715,-0.1279683052836316,-0.1305299098362695,-0.11872606880475611,-0.06399511267281756,0.0033294517039248375,-0.06518922752751109,-0.06649415238095278,-0.06048107533819283,0,0,0,0,0,-0.06399511267281756,0.0033294517039248375,-0.06518922752751109,-0.06649415238095278,-0.06048107533819283
added_sugar,Female,HIS,20-34,3,6549965,9.693115908,0.421192353,4.063937028,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-7.419693590814085,0.38602184505613246,-7.558141137259752,-7.709436168508095,-7.012270598641259,-0.008219343647870483,4.276249633852113e-4,-0.008372712240186785,-0.008540312942132885,-0.007768011050139224,0,0,0,0,0,-0.008219343647870483,4.276249633852113e-4,-0.008372712240186785,-0.008540312942132885,-0.007768011050139224,-0.0054453764337017456,2.833047257591795e-4,-0.005546984269320782,-0.005658020983655707,-0.005146365223471603,0,0,0,0,0,-0.002773967214168737,1.443202376260319e-4,-0.0028257279708660014,-0.002882291958477179,-0.0026216458266676208,-0.002773967214168737,1.443202376260319e-4,-0.0028257279708660014,-0.002882291958477179,-0.0026216458266676208,0,0,0,0,0,-0.002773967214168737,1.443202376260319e-4,-0.0028257279708660014,-0.002882291958477179,-0.0026216458266676208,0.01501462383690768,4.2762496338521344e-4,0.015167992429223981,0.014563291239176419,0.015335593131170085,0.009947300210957417,2.833047257591797e-4,0.010048908046576453,0.009648289000727275,0.010159944760911378,0.005067323625950262,1.4432023762603213e-4,0.005119084382647527,0.004915002238449146,0.0051756483702587045,44508.84740338702,0,44508.84740338702,44508.84740338702,44508.84740338702,0.004501923777255672,0,0.004501923777255672,0.004501923777255672,0.004501923777255672,0.002293356411781525,0,0.002293356411781525,0.002293356411781525,0.002293356411781525,0,0,0,0,0,0,0,-0,-0,-0,-0.0054453764337017456,2.833047257591795e-4,-0.005546984269320782,-0.005658020983655707,-0.005146365223471603,-0.002773967214168737,1.443202376260319e-4,-0.0028257279708660014,-0.002882291958477179,-0.0026216458266676208,0,0,0,0,0,-0.002773967214168737,1.443202376260319e-4,-0.0028257279708660014,-0.002882291958477179,-0.0026216458266676208
added_sugar,Female,HIS,20-34,3,6549965,9.693115908,0.421192353,4.063937028,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-7.419693590814085,0.38602184505613246,-7.558141137259752,-7.709436168508095,-7.012270598641259,-0.17747641444196743,0.00923350433792215,-0.18078803018872616,-0.18440695317256534,-0.16773100232662466,0,0,0,0,0,-0.17747641444196743,0.00923350433792215,-0.18078803018872616,-0.18440695317256534,-0.16773100232662466,-0.11757944747699667,0.006117265450414749,-0.11977341759400809,-0.12217098104625346,-0.11112303930828017,0,0,0,0,0,-0.05989696696497077,0.003116238887507394,-0.061014612594718055,-0.06223597212631186,-0.05660796301834448,-0.05989696696497077,0.003116238887507394,-0.061014612594718055,-0.06223597212631186,-0.05660796301834448,0,0,0,0,0,-0.05989696696497077,0.003116238887507394,-0.061014612594718055,-0.06223597212631186,-0.05660796301834448,0.3242036976346241,0.00923350433792214,0.3275153133813828,0.31445828551928134,0.331134236365222,0.21478736629730064,0.006117265450414744,0.21698133641431203,0.20833095812858415,0.21937889986655743,0.1094163313373235,0.003116238887507396,0.11053397696707078,0.10612732739069722,0.11175533649866459,961058.5694569898,0,961058.5694569898,961058.5694569898,961058.5694569898,0.09720791882030398,0,0.09720791882030398,0.09720791882030398,0.09720791882030398,0.04951936437235273,0,0.04951936437235273,0.04951936437235273,0.04951936437235273,0,0,0,0,0,0,0,-0,-0,-0,-0.11757944747699667,0.006117265450414749,-0.11977341759400809,-0.12217098104625346,-0.11112303930828017,-0.05989696696497077,0.003116238887507394,-0.061014612594718055,-0.06223597212631186,-0.05660796301834448,0,0,0,0,0,-0.05989696696497077,0.003116238887507394,-0.061014612594718055,-0.06223597212631186,-0.05660796301834448
added_sugar,Female,HIS,35-44,11,4706043,9.014919974,0.403927168,4.369757543,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-6.929033370437659,0.5841359247379675,-7.184649099676722,-7.333933179427296,-6.306860191594817,-0.17175222980501714,0.014479169347199245,-0.17808826098324076,-0.1817886145824804,-0.15633021852606377,0,0,0,0,0,-0.17175222980501714,0.014479169347199245,-0.17808826098324076,-0.1817886145824804,-0.15633021852606377,-0.11413764065898184,0.009622106390509855,-0.11834823897636723,-0.12080730241851677,-0.1038889703296693,0,0,0,0,0,-0.05761458914603528,0.004857062956689384,-0.05974002200687351,-0.06098131216396363,-0.052441248196394445,-0.05761458914603528,0.004857062956689384,-0.05974002200687351,-0.06098131216396363,-0.052441248196394445,0,0,0,0,0,-0.05761458914603528,0.004857062956689384,-0.05974002200687351,-0.06098131216396363,-0.052441248196394445,0.3347420816365282,0.01447916934719925,0.3410781128147518,0.3193200703575748,0.34477846641399157,0.2224522585275545,0.009622106390509845,0.22666285684493986,0.212203588198242,0.22912192028708944,0.11228982310897373,0.004857062956689397,0.11441525596981196,0.10711648215933287,0.1156565461269021,767037.25128272,0,767037.25128272,767037.25128272,767037.25128272,0.10831461786857266,0,0.10831461786857266,0.10831461786857266,0.10831461786857266,0.05467523396293844,0,0.05467523396293844,0.05467523396293844,0.05467523396293844,0,0,0,0,0,0,0,-0,-0,-0,-0.11413764065898184,0.009622106390509855,-0.11834823897636723,-0.12080730241851677,-0.1038889703296693,-0.05761458914603528,0.004857062956689384,-0.05974002200687351,-0.06098131216396363,-0.052441248196394445,0,0,0,0,0,-0.05761458914603528,0.004857062956689384,-0.05974002200687351,-0.06098131216396363,-0.052441248196394445
added_sugar,Female,HIS,35-44,11,4706043,9.014919974,0.403927168,4.369757543,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-6.929033370437659,0.5841359247379675,-7.184649099676722,-7.333933179427296,-6.306860191594817,-0.008581351455052334,7.234307297587584e-4,-0.008897922077932935,-0.009082804887193067,-0.007810812993463091,0,0,0,0,0,-0.008581351455052334,7.234307297587584e-4,-0.008897922077932935,-0.009082804887193067,-0.007810812993463091,-0.005702721937625656,4.8075461243565266e-4,-0.005913098385364098,-0.0060359619293851125,-0.005190661965288524,0,0,0,0,0,-0.0028786295174266776,2.4267611732310538e-4,-0.002984823692568836,-0.0030468429578079546,-0.0026201510281745662,-0.0028786295174266776,2.4267611732310538e-4,-0.002984823692568836,-0.0030468429578079546,-0.0026201510281745662,0,0,0,0,0,-0.0028786295174266776,2.4267611732310538e-4,-0.002984823692568836,-0.0030468429578079546,-0.0026201510281745662,0.016724903383088175,7.234307297587568e-4,0.017041474005968775,0.015954364921498935,0.017226356815228907,0.011114504973602066,4.8075461243565195e-4,0.011324881421340506,0.010602445001264935,0.011447744965361521,0.00561039840948611,2.4267611732310527e-4,0.005716592584628268,0.0053519199202339985,0.005778611849867387,38323.905546069574,0,38323.905546069574,38323.905546069574,38323.905546069574,0.005411783035976409,0,0.005411783035976409,0.005411783035976409,0.005411783035976409,0.002731768892059432,0,0.002731768892059432,0.002731768892059432,0.002731768892059432,0,0,0,0,0,0,0,-0,-0,-0,-0.005702721937625656,4.8075461243565266e-4,-0.005913098385364098,-0.0060359619293851125,-0.005190661965288524,-0.0028786295174266776,2.4267611732310538e-4,-0.002984823692568836,-0.0030468429578079546,-0.0026201510281745662,0,0,0,0,0,-0.0028786295174266776,2.4267611732310538e-4,-0.002984823692568836,-0.0030468429578079546,-0.0026201510281745662
added_sugar,Female,HIS,35-44,11,4706043,9.014919974,0.403927168,4.369757543,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-6.929033370437659,0.5841359247379675,-7.184649099676722,-7.333933179427296,-6.306860191594817,-0.181600873747389,0.015309436201048878,-0.18830022664290813,-0.19221276651245803,-0.16529453102112876,0,0,0,0,0,-0.181600873747389,0.015309436201048878,-0.18830022664290813,-0.19221276651245803,-0.16529453102112876,-0.12068253957848259,0.010173858760323827,-0.1251345827007439,-0.1277346541536828,-0.10984618834936029,0,0,0,0,0,-0.060918334168906435,0.005135577440725046,-0.06316564394216424,-0.06447811235877524,-0.0554483426717685,-0.060918334168906435,0.005135577440725046,-0.06316564394216424,-0.06447811235877524,-0.0554483426717685,0,0,0,0,0,-0.060918334168906435,0.005135577440725046,-0.06316564394216424,-0.06447811235877524,-0.0554483426717685,0.3539369158364057,0.015309436201048878,0.3606362687319248,0.33763057311014544,0.36454880860147465,0.2352081516586162,0.010173858760323853,0.2396601947808775,0.22437180042949387,0.2422602662338164,0.11872876417778948,0.005135577440725039,0.12097607395104729,0.11325877268065156,0.12228854236765828,811020.8245207221,0,811020.8245207221,811020.8245207221,811020.8245207221,0.11452561208013359,0,0.11452561208013359,0.11452561208013359,0.11452561208013359,0.05781043000888306,0,0.05781043000888306,0.05781043000888306,0.05781043000888306,0,0,0,0,0,0,0,-0,-0,-0,-0.12068253957848259,0.010173858760323827,-0.1251345827007439,-0.1277346541536828,-0.10984618834936029,-0.060918334168906435,0.005135577440725046,-0.06316564394216424,-0.06447811235877524,-0.0554483426717685,0,0,0,0,0,-0.060918334168906435,0.005135577440725046,-0.06316564394216424,-0.06447811235877524,-0.0554483426717685
added_sugar,Female,HIS,45-54,19,2981376,9.493442281,0.445495309,4.480051413,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-7.615254390088311,0.8170002541185702,-8.076111632189114,-8.09662571080428,-6.742154413586659,-0.1920994296799012,0.020609328963295686,-0.2037248342739544,-0.20424231440009583,-0.17007495105476136,0,0,0,0,0,-0.1920994296799012,0.020609328963295686,-0.2037248342739544,-0.20424231440009583,-0.17007495105476136,-0.12747218675831137,0.013675814836880656,-0.13518650297478021,-0.1355298893314869,-0.11285731540113728,0,0,0,0,0,-0.06462724292158986,0.0069335141264150425,-0.06853833129917421,-0.06871242506860893,-0.05721763565362408,-0.06462724292158986,0.0069335141264150425,-0.06853833129917421,-0.06871242506860893,-0.05721763565362408,0,0,0,0,0,-0.06462724292158986,0.0069335141264150425,-0.06853833129917421,-0.06871242506860893,-0.05721763565362408,0.36240752706548834,0.020609328963295703,0.37403293165954155,0.34038304844034845,0.37455041178568305,0.24048421200254688,0.013675814836880656,0.24819852821901572,0.22586934064537278,0.24854191457572242,0.12192331506294149,0.006933514126415054,0.12583440344052585,0.11451370779497569,0.12600849720996057,507752.47415105224,0,507752.47415105224,507752.47415105224,507752.47415105224,0.11301202524423552,0,0.11301202524423552,0.11301202524423552,0.11301202524423552,0.05729607214135163,0,0.05729607214135163,0.05729607214135163,0.05729607214135163,0,0,0,0,0,0,0,-0,-0,-0,-0.12747218675831137,0.013675814836880656,-0.13518650297478021,-0.1355298893314869,-0.11285731540113728,-0.06462724292158986,0.0069335141264150425,-0.06853833129917421,-0.06871242506860893,-0.05721763565362408,0,0,0,0,0,-0.06462724292158986,0.0069335141264150425,-0.06853833129917421,-0.06871242506860893,-0.05721763565362408
added_sugar,Female,HIS,45-54,19,2981376,9.493442281,0.445495309,4.480051413,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,FL,mrh-eq,-7.615254390088311,0.8170002541185702,-8.076111632189114,-8.09662571080428,-6.742154413586659,-0.009123143296615309,9.787736574363344e-4,-0.00967525442036725,-0.009699830471174928,-0.00807716166686654,0,0,0,0,0,-0.009123143296615309,9.787736574363344e-4,-0.00967525442036725,-0.009699830471174928,-0.00807716166686654,-0.006053880680785064,6.494887499808846e-4,-0.006420247267065523,-0.006436555295379601,-0.005359794467852137,0,0,0,0,0,-0.003069262615830244,3.292849074554497e-4,-0.003255007153301726,-0.003263275175795325,-0.0027173671990144035,-0.003069262615830244,3.292849074554497e-4,-0.003255007153301726,-0.003263275175795325,-0.0027173671990144035,0,0,0,0,0,-0.003069262615830244,3.292849074554497e-4,-0.003255007153301726,-0.003263275175795325,-0.0027173671990144035,0.017211377497058592,9.787736574363348e-4,0.017763488620810532,0.016165395867309824,0.01778806467161821,0.011421022594021783,6.494887499808854e-4,0.01178738918030224,0.010726936381088854,0.01180369720861632,0.0057903549030368096,3.2928490745544895e-4,0.005976099440508291,0.005438459486220969,0.005984367463001889,24114.067327580793,0,24114.067327580793,24114.067327580793,24114.067327580793,0.005367141913236718,0,0.005367141913236718,0.005367141913236718,0.005367141913236718,0.002721092287206566,0,0.002721092287206566,0.002721092287206566,0.002721092287206566,0,0,0,0,0,0,0,-0,-0,-0,-0.006053880680785064,6.494887499808846e-4,-0.006420247267065523,-0.006436555295379601,-0.005359794467852137,-0.003069262615830244,3.292849074554497e-4,-0.003255007153301726,-0.003263275175795325,-0.0027173671990144035,0,0,0,0,0,-0.003069262615830244,3.292849074554497e-4,-0.003255007153301726,-0.003263275175795325,-0.0027173671990144035
added_sugar,Female,HIS,45-54,19,2981376,9.493442281,0.445495309,4.480051413,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,Food_price,USD,-7.615254390088311,0.8170002541185702,-8.076111632189114,-8.09662571080428,-6.742154413586659,-0.2219979464747306,0.023816982255999514,-0.23543273881699922,-0.23603075998518447,-0.19654555947334842,0,0,0,0,0,-0.2219979464747306,0.023816982255999514,-0.23543273881699922,-0.23603075998518447,-0.19654555947334842,-0.14731206511202494,0.01580433015972564,-0.1562270439923187,-0.15662387529037802,-0.13042252288542214,0,0,0,0,0,-0.07468588136270564,0.008012652096273866,-0.07920569482468051,-0.07940688469480638,-0.06612303658792626,-0.07468588136270564,0.008012652096273866,-0.07920569482468051,-0.07940688469480638,-0.06612303658792626,0,0,0,0,0,-0.07468588136270564,0.008012652096273866,-0.07920569482468051,-0.07940688469480638,-0.06612303658792626,0.41881293936991526,0.02381698225599949,0.4322477317121839,0.39336055236853307,0.43284575288036903,0.27791337701063923,0.01580433015972564,0.286828355890933,0.2610238347840364,0.2872251871889923,0.140899562359276,0.008012652096273875,0.14541937582125086,0.1323367175844966,0.14562056569137674,586779.4962578741,0,586779.4962578741,586779.4962578741,586779.4962578741,0.13060131189861426,0,0.13060131189861426,0.13060131189861426,0.13060131189861426,0.06621368099657036,0,0.06621368099657036,0.06621368099657036,0.06621368099657036,0,0,0,0,0,0,0,-0,-0,-0,-0.14731206511202494,0.01580433015972564,-0.1562270439923187,-0.15662387529037802,-0.13042252288542214,-0.07468588136270564,0.008012652096273866,-0.07920569482468051,-0.07940688469480638,-0.06612303658792626,0,0,0,0,0,-0.07468588136270564,0.008012652096273866,-0.07920569482468051,-0.07940688469480638,-0.06612303658792626
added_sugar,Female,HIS,55-64,27,2911586,10.78765394,0.668684432,4.871843717,0,tsp eq/day,kgCO2-eq,L-eq,L,1,1,1,1,1,1,CED,MJ,-8.80214930175572,0.28941942539950594,-8.661850875643214,-9.11132228677704,-8.61222997893003,-0.22027853943705986,0.0072428774071123655,-0.21676749556244432,-0.22801576034063034,-0.21552570582691258,0,0,0,0,0,-0.22027853943705986,0.0072428774071123655,-0.21676749556244432,-0.22801576034063034,-0.21552570582691258,-0.14631282662536169,0.004810844801512677,-0.14398073038478604,-0.1514520229516098,-0.1431559121036029,0,0,0,0,0,-0.07396571281169816,0.0024320326055996956,-0.07278676517765827,-0.07656373738902054,-0.07236979372330968,-0.07396571281169816,0.0024320326055996956,-0.07278676517765827,-0.07656373738902054,-0.07236979372330968,0,0,0,0,0,-0.07396571281169816,0.0024320326055996956,-0.07278676517765827,-0.07656373738902054,-0.07236979372330968,0.40383369759621957,0.007242877407112377,0.40032265372160397,0.3990808639860723,0.4115709184997901,0.26823334643889385,0.00481084480151267,0.26590125019831823,0.26507643191713504,0.27337254276514195,0.13560035115732572,0.0024320326055996956,0.13442140352328583,0.13400443206893725,0.1381983757346481,534436.6287239953,0,534436.6287239953,534436.6287239953,534436.6287239953,0.12192051981353216,0,0.12192051981353216,0.12192051981353216,0.12192051981353216,0.06163463834562757,0,0.06163463834562757,0.06163463834562757,0.06163463834562757,0,0,0,0,0,0,0,-0,-0,-0,-0.14631282662536169,0.004810844801512677,-0.14398073038478604,-0.1514520229516098,-0.1431559121036029,-0.07396571281169816,0.0024320326055996956,-0.07278676517765827,-0.07656373738902054,-0.07236979372330968,0,0,0,0,0,-0.07396571281169816,0.0024320326055996956,-0.07278676517765827,-0.07656373738902054,-0.07236979372330968
