age_gp,race_gp,Foodgroup,outcome,outcome_unit,X1,X2,X3
20-34,NHW,added_sugar,CED,MJ,-5012902.65126559,-5264067.97327533,-5157109.5499772
20-34,NHW,added_sugar,Food_price,USD,-6269836.4116788,-6578775.47284997,-6518086.8400602
20-34,NHW,added_sugar,FL,mrh-eq,-220741.053001942,-231703.897566105,-228358.131573394
20-34,NHW,oil,CED,MJ,-24656.418659123,86417.016579037,-4579.61912755345
20-34,NHW,oil,Food_price,USD,-31936.5393599389,92411.2551047445,-8048.56328473729
20-34,NHW,oil,FL,mrh-eq,-1943.8796154473,4072.68946223504,-658.188927793544
20-34,NHW,sat_fat,CED,MJ,-17680282.007454,-17388596.0558576,-18075716.3842939
20-34,NHW,sat_fat,Food_price,USD,-3014834.54663557,-2962840.08347586,-3079965.7214477
20-34,NHW,sat_fat,FL,mrh-eq,-470525.702352834,-462480.783292804,-480761.895696274
20-34,NHB,added_sugar,CED,MJ,-1745312.8956008,-1689264.98505241,-1818701.66085585
20-34,NHB,added_sugar,Food_price,USD,-1661990.72306945,-1610222.99586862,-1728679.90341678
20-34,NHB,added_sugar,FL,mrh-eq,-68372.349616271,-66190.1693672804,-71220.4758069668
20-34,NHB,oil,CED,MJ,-96569.4865010905,-74539.5652870793,-74121.9254817362
20-34,NHB,oil,Food_price,USD,-125593.616815123,-110424.132465475,-111318.561554811
20-34,NHB,oil,FL,mrh-eq,-4946.29024209328,-3875.60894419761,-3860.36929683724
20-34,NHB,sat_fat,CED,MJ,-3193079.36542303,-2934337.21538608,-3023977.70118545
20-34,NHB,sat_fat,Food_price,USD,-506912.105397973,-472066.27853384,-484456.092703322
20-34,NHB,sat_fat,FL,mrh-eq,-84698.4976080077,-77728.0725818602,-80137.4963534589
20-34,HIS,added_sugar,CED,MJ,-2236733.4820547,-2330070.19307896,-2274672.12056341
20-34,HIS,added_sugar,Food_price,USD,-2262916.8818136,-2342169.84098833,-2285579.0670439
20-34,HIS,added_sugar,FL,mrh-eq,-90025.0943153207,-94402.4930961011,-92195.0645787056
20-34,HIS,oil,CED,MJ,90789.022163446,58265.6100643261,106517.846202374
20-34,HIS,oil,Food_price,USD,100757.083858113,64843.0483463484,118468.180269653
20-34,HIS,oil,FL,mrh-eq,4767.81147599663,3074.59453243893,5614.72456992879
20-34,HIS,sat_fat,CED,MJ,-5200434.47510288,-5184596.41709863,-5362672.83581609
20-34,HIS,sat_fat,Food_price,USD,-1015361.44285676,-1011528.27956126,-1050709.70937455
20-34,HIS,sat_fat,FL,mrh-eq,-142821.402421399,-142388.864788491,-147264.975546468
20-34,OTH,added_sugar,CED,MJ,-990063.565554434,-846598.142564159,-893351.989798046
20-34,OTH,added_sugar,Food_price,USD,-1174099.33122746,-1006739.19693458,-1050330.63388947
20-34,OTH,added_sugar,FL,mrh-eq,-43865.3056384353,-37454.9650039037,-39757.3535353108
20-34,OTH,oil,CED,MJ,-89933.7694324002,-2842.10777609915,-86262.2215443052
20-34,OTH,oil,Food_price,USD,-83141.910215019,10458.0964343538,-86352.5322881003
20-34,OTH,oil,FL,mrh-eq,-4524.293073227,-89.7364748381338,-4366.46206407159
20-34,OTH,sat_fat,CED,MJ,-2526488.18275288,-2642426.11605481,-2715647.76764893
20-34,OTH,sat_fat,Food_price,USD,-512280.994869887,-533144.061377433,-549214.391752063
20-34,OTH,sat_fat,FL,mrh-eq,-67823.193770019,-70885.5450606589,-72874.2931405557
35-44,NHW,added_sugar,CED,MJ,-3945056.35681732,-4362295.2401173,-3971851.92683806
35-44,NHW,added_sugar,Food_price,USD,-4208239.40949564,-4663725.89026835,-4222449.36002581
35-44,NHW,added_sugar,FL,mrh-eq,-177628.422240725,-197041.029012124,-177970.549298646
35-44,NHW,oil,CED,MJ,-186619.531065937,-351952.166936452,-427345.727220828
35-44,NHW,oil,Food_price,USD,-60995.8813152834,-244103.338780269,-250427.330371281
35-44,NHW,oil,FL,mrh-eq,-8941.04211617682,-16822.4261216794,-20440.2195506365
35-44,NHW,sat_fat,CED,MJ,-10924250.8971194,-12566037.787333,-11432393.2892365
35-44,NHW,sat_fat,Food_price,USD,-1661167.8755254,-1911243.29767019,-1741371.96918648
35-44,NHW,sat_fat,FL,mrh-eq,-295874.007181729,-340276.51501888,-309191.631425938
35-44,NHB,added_sugar,CED,MJ,-1191762.65558428,-1309723.52602718,-1243719.82834079
35-44,NHB,added_sugar,Food_price,USD,-1210979.58304941,-1326327.03220896,-1263960.98681832
35-44,NHB,added_sugar,FL,mrh-eq,-48242.0588673535,-52967.8696202478,-50347.2948840629
35-44,NHB,oil,CED,MJ,-46218.6715961714,7005.06887512927,-15795.0571811689
35-44,NHB,oil,Food_price,USD,33914.1508120154,66953.8146009574,48768.188656289
35-44,NHB,oil,FL,mrh-eq,-2284.8574515999,400.025114208766,-753.136568221745
35-44,NHB,sat_fat,CED,MJ,-1837558.08294655,-1771298.18332557,-1851508.3441245
35-44,NHB,sat_fat,Food_price,USD,-289323.954071213,-278992.604710097,-291563.84368561
35-44,NHB,sat_fat,FL,mrh-eq,-49340.0159425055,-47551.3882181135,-49710.523468571
35-44,HIS,added_sugar,CED,MJ,-1712204.07869425,-1612809.3727018,-1560630.81755775
35-44,HIS,added_sugar,Food_price,USD,-1907632.01795064,-1782541.73355609,-1730996.2948586
35-44,HIS,added_sugar,FL,mrh-eq,-78181.3885713317,-74729.9762826844,-71848.3457923574
35-44,HIS,oil,CED,MJ,179706.381987646,89036.8481225306,69046.8625720948
35-44,HIS,oil,Food_price,USD,191718.960161118,111880.412594033,82673.5152044716
35-44,HIS,oil,FL,mrh-eq,9172.18763092172,4555.16790828419,3529.87128947304
35-44,HIS,sat_fat,CED,MJ,-3677980.75688992,-4360215.12407338,-3891089.53862722
35-44,HIS,sat_fat,Food_price,USD,-511209.541654253,-605605.71989889,-540909.331506249
35-44,HIS,sat_fat,FL,mrh-eq,-100545.417500173,-119261.019223109,-106359.114632291
35-44,OTH,added_sugar,CED,MJ,-886703.264383424,-907458.397244278,-901956.582789746
35-44,OTH,added_sugar,Food_price,USD,-919596.774936576,-935926.51317712,-930323.08740346
35-44,OTH,added_sugar,FL,mrh-eq,-45260.5126190236,-46266.3375436353,-45986.562391523
35-44,OTH,oil,CED,MJ,12095.6650446632,13699.451180246,31825.8081042582
35-44,OTH,oil,Food_price,USD,5059.0274323133,1703.50362539356,17229.8423159483
35-44,OTH,oil,FL,mrh-eq,629.593810094851,681.958901542014,1686.85331200339
35-44,OTH,sat_fat,CED,MJ,-2359624.40630239,-2221580.59605962,-2069510.76652544
35-44,OTH,sat_fat,Food_price,USD,-399007.081327239,-368381.682220822,-348310.81972105
35-44,OTH,sat_fat,FL,mrh-eq,-63779.7694505183,-59973.9308209696,-55921.3269468994
45-54,NHW,added_sugar,CED,MJ,-5816440.96491568,-6147193.81608949,-5656499.91059475
45-54,NHW,added_sugar,Food_price,USD,-7363938.04999439,-7809463.3255216,-7193754.92367645
45-54,NHW,added_sugar,FL,mrh-eq,-261044.584715943,-275566.131509013,-253476.798872708
45-54,NHW,oil,CED,MJ,-192117.369322611,-133952.114343894,-227905.655194964
45-54,NHW,oil,Food_price,USD,-220485.632034474,-154546.256894063,-264332.055198595
45-54,NHW,oil,FL,mrh-eq,-11003.1153029381,-7558.3024443443,-12666.3021171022
45-54,NHW,sat_fat,CED,MJ,-12768185.0372254,-12050635.2889415,-13125133.9363954
45-54,NHW,sat_fat,Food_price,USD,-1798752.03790476,-1698446.75411186,-1848745.6607084
45-54,NHW,sat_fat,FL,mrh-eq,-347146.923764594,-327694.526711553,-356830.59787716
