"age","female","race","mean (food)","se (food)","sd (food)","mean (food, counterfactual)","se (food, counterfactual)","sd (food, counterfactual)","outcome","pathway","disease_type","disease_type1","disease_type2","disease_type3","riskfactor","means","sd.devs","medians","LB","UB"
75,0,1,0.42,0.05,0.39,0.92,0,0.092,"MMC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,2,0.63,0.09,0.54,0.92,0,0.092,"MMC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,3,0.91,0.12,0.77,0.92,0,0.092,"MMC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,4,0.56,0.14,0.5,0.92,0,0.092,"MMC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,1,0.49,0.04,0.45,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,2,0.45,0.07,0.42,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,3,0.63,0.04,0.56,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,4,0.49,0.09,0.46,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,0,1,0.52,0.05,0.48,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,0,2,0.41,0.08,0.39,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,0,3,0.76,0.07,0.66,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,0,4,0.56,0.06,0.5,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,1,1,0.46,0.05,0.43,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,1,2,0.4,0.07,0.38,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,1,3,0.78,0.07,0.65,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,1,4,0.44,0.09,0.41,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,0,1,0.5,0.05,0.46,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,0,2,0.37,0.07,0.35,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,0,3,0.75,0.07,0.64,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,0,4,0.65,0.11,0.57,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,1,1,0.39,0.05,0.37,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,1,2,0.41,0.06,0.38,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,1,3,0.63,0.07,0.55,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,1,4,0.5,0.06,0.45,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,0,1,0.53,0.06,0.48,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,0,2,0.52,0.1,0.47,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,0,3,0.89,0.09,0.74,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,0,4,0.47,0.08,0.43,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,1,1,0.42,0.06,0.39,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,1,2,0.46,0.06,0.43,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,1,3,0.58,0.08,0.51,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,1,4,0.61,0.1,0.53,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,0,1,0.52,0.07,0.47,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,0,2,0.5,0.06,0.45,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,0,3,0.83,0.1,0.7,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,0,4,0.74,0.12,0.64,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,1,1,0.44,0.07,0.41,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,1,2,0.55,0.06,0.5,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,1,3,0.77,0.16,0.67,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,1,4,0.58,0.07,0.52,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,0,1,0.42,0.05,0.39,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,0,2,0.51,0.1,0.47,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,0,3,0.85,0.08,0.73,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,0,4,0.94,0.13,0.78,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,1,1,0.45,0.05,0.42,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,1,2,0.69,0.16,0.59,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,1,3,0.63,0.09,0.56,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,1,4,0.52,0.16,0.49,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,1,0.42,0.05,0.39,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,2,0.63,0.09,0.54,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,3,0.91,0.12,0.77,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,4,0.56,0.14,0.5,0.92,0,0.092,"OC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,1,0.49,0.04,0.45,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,2,0.45,0.07,0.42,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,3,0.63,0.04,0.56,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,4,0.49,0.09,0.46,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,0,1,0.52,0.05,0.48,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,0,2,0.41,0.08,0.39,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,0,3,0.76,0.07,0.66,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,0,4,0.56,0.06,0.5,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,1,1,0.46,0.05,0.43,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,1,2,0.4,0.07,0.38,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,1,3,0.78,0.07,0.65,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,1,4,0.44,0.09,0.41,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,0,1,0.5,0.05,0.46,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,0,2,0.37,0.07,0.35,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,0,3,0.75,0.07,0.64,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
35,0,4,0.65,0.11,0.57,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,1,1,0.39,0.05,0.37,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,1,2,0.41,0.06,0.38,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,1,3,0.63,0.07,0.55,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,1,4,0.5,0.06,0.45,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,0,1,0.53,0.06,0.48,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,0,2,0.52,0.1,0.47,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,0,3,0.89,0.09,0.74,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
45,0,4,0.47,0.08,0.43,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,1,1,0.42,0.06,0.39,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,1,2,0.46,0.06,0.43,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,1,3,0.58,0.08,0.51,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,1,4,0.61,0.1,0.53,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,0,1,0.52,0.07,0.47,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,0,2,0.5,0.06,0.45,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,0,3,0.83,0.1,0.7,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
55,0,4,0.74,0.12,0.64,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,1,1,0.44,0.07,0.41,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,1,2,0.55,0.06,0.5,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,1,3,0.77,0.16,0.67,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,1,4,0.58,0.07,0.52,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,0,1,0.42,0.05,0.39,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,0,2,0.51,0.1,0.47,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,0,3,0.85,0.08,0.73,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
65,0,4,0.94,0.13,0.78,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,1,1,0.45,0.05,0.42,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,1,2,0.69,0.16,0.59,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,1,3,0.63,0.09,0.56,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,1,4,0.52,0.16,0.49,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,1,0.42,0.05,0.39,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,2,0.63,0.09,0.54,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,3,0.91,0.12,0.77,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
75,0,4,0.56,0.14,0.5,0.92,0,0.092,"GC","direct","Cancer","Cancer","Cancer","Cancer","leg_tot",0,0,0,0,0
25,1,1,0.49,0.04,0.45,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0119289158695073,0.00246393628044296,0.0127274376333998,0.00934288867224441,0.0138361995674616
25,1,2,0.45,0.07,0.42,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0129147322808099,0.000920102501462044,0.0124082325515771,0.0123616201648559,0.0138983691666117
25,1,3,0.63,0.04,0.56,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00744541241217656,0.00280426559351342,0.00606149078856673,0.00562509466341377,0.0104420635410077
25,1,4,0.49,0.09,0.46,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00998003973753922,0.00673373837271154,0.00850701268165655,0.0043248679100754,0.0168872845625033
25,0,1,0.52,0.05,0.48,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0123534854186947,0.00332816242943656,0.0119046478014828,0.00940412511661066,0.0156843576954089
25,0,2,0.41,0.08,0.39,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0155538101073544,0.00438433466068936,0.0164183389981576,0.0110824476988649,0.0192903229586612
25,0,3,0.76,0.07,0.66,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00419842168295496,0.00189128377033095,0.00318618363838733,0.00303656204041549,0.00622068366337692
25,0,4,0.56,0.06,0.5,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00955811467672054,0.0029226395343995,0.0103737168501716,0.00651728029116195,0.0119056872148457
35,1,1,0.46,0.05,0.43,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0140547711463462,0.00245596843127763,0.0130858014665036,0.012273830916712,0.0166593356038467
35,1,2,0.4,0.07,0.38,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0110937273551671,0.0034947814857525,0.0103564738924213,0.00814289537965667,0.0146712247740115
35,1,3,0.78,0.07,0.65,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00256544096898121,0.00118574598808574,0.00214387519037361,0.00167287114728355,0.00381634170249533
35,1,4,0.44,0.09,0.41,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0117672275859181,0.00401437011885653,0.0114250718791689,0.00810939560855335,0.0157158919140198
35,0,1,0.5,0.05,0.46,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0121976400970907,0.00428324316921479,0.0109802565280473,0.00877113712655312,0.0166589191013153
35,0,2,0.37,0.07,0.35,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0165577234947244,0.0051604901185878,0.0154057577842444,0.0122373256537559,0.0218572921896009
35,0,3,0.75,0.07,0.64,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00275596283957248,0.00365982392264197,0.00121913497843132,0.000170334749335144,0.00664789461177981
35,0,4,0.65,0.11,0.57,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00200369959894646,0.00328690450122548,0.0002140207601889,1.0701038009445e-05,0.00551792517282741
45,1,1,0.39,0.05,0.37,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00995547255407906,0.000643979856428678,0.00968497637286429,0.00950056492828441,0.0106403019339063
45,1,2,0.41,0.06,0.38,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00992586691485784,0.00228724563393704,0.010175933550261,0.00765646704944753,0.0119827101401755
45,1,3,0.63,0.07,0.55,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00302085011875607,0.00232704685294476,0.00224341049462312,0.0012351195735677,0.00546740434445744
45,1,4,0.5,0.06,0.45,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00768849943539528,0.00106289033299889,0.00763192733618664,0.00670387001361478,0.00872121514150311
45,0,1,0.53,0.06,0.48,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0106884513012954,0.00187917471878236,0.0101715240599822,0.00917432711186955,0.0126419636458374
45,0,2,0.52,0.1,0.47,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00880459270624958,0.00652517205136195,0.00605798114528678,0.00419953157217862,0.0157442736671389
45,0,3,0.89,0.09,0.74,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00109649053028331,0.00169576580976582,0.0002397791877961,1.1988959389805e-05,0.00290919674229094
45,0,4,0.47,0.08,0.43,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.011877885989406,0.00273659751406976,0.0118920703577197,0.0092721161863538,0.0144715990793915
55,1,1,0.42,0.06,0.39,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00742407281169263,0.00472760505031029,0.00787674142149386,0.00275593145482939,0.0117074458502248
55,1,2,0.46,0.06,0.43,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00594341501562137,0.0019975809975792,0.00523069130548654,0.00444148546811523,0.00805115971674212
55,1,3,0.58,0.08,0.51,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00639044479386811,0.00112183089070565,0.00605574953133989,0.00550313882733754,0.00756224173354768
55,1,4,0.61,0.1,0.53,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00802181575427418,0.00417490083439324,0.00729859527215271,0.00440791505404412,0.0122504538643075
55,0,1,0.52,0.07,0.47,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00722381405868535,0.00286147772627469,0.00720796447894075,0.0045121775654893,0.00994892269466431
55,0,2,0.5,0.06,0.45,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0063670859877603,0.00255857114183172,0.00667696417954562,0.00381815239420068,0.00865262311830239
55,0,3,0.83,0.1,0.7,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0021247690221809,0.000650204159925053,0.00229143000963118,0.00145165493301081,0.00265622127201825
55,0,4,0.74,0.12,0.64,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00298481920326102,0.002081397285944,0.00193605910456411,0.00165140468826914,0.00520967980214528
65,1,1,0.44,0.07,0.41,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00846648567985252,0.00495481142090991,0.00642248173940588,0.00493876100440741,0.0137316137046773
65,1,2,0.55,0.06,0.5,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00514060915579801,0.00113815177179495,0.00503143259612357,0.0041095023687092,0.0062645160186101
65,1,3,0.77,0.16,0.67,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00167976001499372,0.000952932229375468,0.0020425135878785,0.000670913220534733,0.00238026627250065
65,1,4,0.58,0.07,0.52,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00539921089580845,0.00176914978371344,0.00439476283258386,0.00436260665882033,0.00728959598653747
65,0,1,0.42,0.05,0.39,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0103227545217006,0.00465509727286644,0.008993849471221,0.00660247687825444,0.0151726014580544
65,0,2,0.51,0.1,0.47,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0068858529918936,0.00187670487558142,0.00732694538855751,0.0049528430693125,0.00844393437731039
65,0,3,0.85,0.08,0.73,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00128272961463026,0.00111247802073013,0.00186442115807873,9.32210579039366e-05,0.00197780035942538
65,0,4,0.94,0.13,0.78,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00045389797510993,0.000550906965079116,0.00029486645108949,1.47433225544745e-05,0.00102822942308276
75,1,1,0.45,0.05,0.42,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00330446212987334,0.000742999923897452,0.00287828153818929,0.00287298510719965,0.00409819265547848
75,1,2,0.69,0.16,0.59,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0031847460260324,0.00438288724136786,0.00137083879033178,6.85419395165891e-05,0.00784277126289373
75,1,3,0.63,0.09,0.56,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00188289126877915,0.000547360507892807,0.00157744659611924,0.0015574666923909,0.00246794381692832
75,1,4,0.52,0.16,0.49,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00337720304402553,0.00208066071202687,0.00306895621493942,0.001547916400889,0.00546849949188526
75,0,1,0.42,0.05,0.39,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00338892518724628,0.00195281041424818,0.00293163683770788,0.00176665163625272,0.00539989383534748
75,0,2,0.63,0.09,0.54,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.0024313838860698,0.00105942190476984,0.00228487988865878,0.00149444080980447,0.0034928553601345
75,0,3,0.91,0.12,0.77,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0,0,0,0,0
75,0,4,0.56,0.14,0.5,0.92,0,0.092,"IHD","direct","CMD","CMD","IHD","All_HD","leg_tot",0.00270949834018347,0.00158749324012517,0.00183380743368137,0.00175676301653424,0.00440657093435948
25,1,1,0.49,0.04,0.45,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0464537502400827,0.0203004440354899,0.0515136053728671,0.0254725377704706,0.063134085846828
25,1,2,0.45,0.07,0.42,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0539448653678819,0.0157977260445636,0.0495272087093631,0.041261271589959,0.0703834673055458
25,1,3,0.63,0.04,0.56,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0223922088780745,0.0137942003142613,0.0293895181514498,0.00764608485233604,0.0311906200214439
25,1,4,0.49,0.09,0.46,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0415151247459362,0.0284864074292708,0.0297348387709398,0.0212547097628825,0.0717887828077369
25,0,1,0.52,0.05,0.48,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0358155462364147,0.0120060581395862,0.0316855041871422,0.026682948010618,0.048458680204093
25,0,2,0.41,0.08,0.39,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0375636515750607,0.0236788328849985,0.04709649673148,0.0124288097392422,0.0545955750279229
25,0,3,0.76,0.07,0.66,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0246695793836515,0.011134301708014,0.0214307303128097,0.015809644419521,0.0362825360579975
25,0,4,0.56,0.06,0.5,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0246240616639349,0.0132223342370533,0.0294030226450554,0.0106629823899809,0.0345230241039364
35,1,1,0.46,0.05,0.43,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0433011777893811,0.00772830673628848,0.0414075183069924,0.0369312961798036,0.0512806699589889
35,1,2,0.4,0.07,0.38,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0451366129448312,0.0166348686193659,0.038188095030456,0.0333568462455621,0.0628226198713191
35,1,3,0.78,0.07,0.65,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0131931030456663,0.00236009805563256,0.0125264385728769,0.0113024643445173,0.0156504065486863
35,1,4,0.44,0.09,0.41,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0361849302668185,0.015813201551938,0.0312538283263554,0.0238162779518361,0.0527450192311944
35,0,1,0.5,0.05,0.46,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0419365935810387,0.0109462555479968,0.0477870531705866,0.0302322300401256,0.0486680664708362
35,0,2,0.37,0.07,0.35,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0504101485597818,0.0392340435427046,0.0404874350386001,0.0182599792011084,0.0909946244114596
35,0,3,0.75,0.07,0.64,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0104679588021488,0.0132722475512192,0.00421740416121997,0.00161216593755418,0.0246367231115329
35,0,4,0.65,0.11,0.57,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.00696045685265715,0.0108020120355686,0.00147700889491806,7.38504447459031e-05,0.0185079940246466
45,1,1,0.39,0.05,0.37,0.92,0,0.092,"ISTK","direct","CMD","CMD","ISTK","All_STK","leg_tot",0.0495220936359224,0.00303199619503155,0.0509612243420472,0.0462846661732005,0.0515362599984383
