"age","female","race","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,1,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"All_HD","leg_tot",10.9915511965924,0.898495779452949,10.9561557246619,10.1535201721586,11.8596683721672,0.0189956730978383,0.00177614609839719,0.0184502473857934,0.0176009031136899,0.0208540549372247,1.84502473857934,1.76009031136899,2.08540549372248,0.0569648734225959,0.00465654914687032,0.0567814326559384,0.0526216892462003,0.0614639822506503
25,0,1,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"All_STK","leg_tot",6.34393327613548,0.636760740222282,6.67976819939006,5.66306770252488,6.7393391649797,0.0506246964396523,0.00684377974170542,0.0519065225963576,0.0436644294050519,0.0564954112410531,5.19065225963576,4.36644294050519,5.64954112410531,0.0328781033370874,0.00330007969925901,0.0346186032494214,0.0293494456867863,0.0349273360619045
25,0,1,"Cancer","dairy_tot",57.3326040199783,11.1852745614807,60.6599001232824,45.6511524355952,66.1858539165528,0.0210931999294395,0.00373404532659203,0.0222189716940294,0.0171904518065761,0.0240390420524014,2.22189716940294,1.71904518065761,2.40390420524014,0.29713226755459,0.0579688651943197,0.314376330560272,0.236591912604248,0.343015168950103
25,0,1,"Cancer","leg_tot",7.20923581070042,1.89065800752026,7.7038047253538,5.24961472907827,8.74847331486719,0.00265943326988557,0.000694125373926126,0.00290658630906636,0.00192710788570879,0.00318167857075868,0.290658630906636,0.192710788570879,0.318167857075868,0.0373626249912306,0.00979853454325886,0.0399257805566357,0.0272066820424807,0.0453398857093862
25,0,1,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"DIAB","leg_tot",4.83205054016677,1.32570899870212,4.16076205823028,3.98547858769606,6.2492177022835,0.0194122053401023,0.00493165639704521,0.0184996714674653,0.0151755032457997,0.0244245612261463,1.84996714674653,1.51755032457997,2.44245612261463,0.0250426115903932,0.00687062671642512,0.0215635882278479,0.0206551631535826,0.0323872298853675
25,0,1,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,1,"Other_CVD","leg_tot",5.3113428341379,0.683192915542842,5.26641593521943,4.68245685676964,5.97841667558687,0.010054513135811,0.000984913374873152,0.0104371085446626,0.00901077808583379,0.0107730420882643,1.04371085446626,0.901077808583379,1.07730420882643,0.0275265944577938,0.00354071934534386,0.0272937560654335,0.0242673265476252,0.0309837750014686
25,0,2,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"All_HD","leg_tot",7.7888753289028,4.87181620991115,5.17221341777869,4.80388919323994,12.9980240890211,0.0221720421179834,0.0135388250126644,0.0144201047741561,0.0142973307798667,0.0366359001983534,1.44201047741561,1.42973307798667,3.66359001983534,0.186040356496739,0.116365249950167,0.1235403556339,0.114742786389814,0.310462927337076
25,0,2,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"All_STK","leg_tot",3.65371412806611,0.382835130853713,3.77826075532434,3.25182152909686,3.94974209386586,0.0563947587764555,0.00188640117856705,0.0558931902349848,0.0548640009192454,0.0583518498939156,5.58931902349848,5.48640009192455,5.83518498939156,0.0872704017228561,0.00914416795955231,0.09024524699347,0.0776710386276232,0.0943411463380671
25,0,2,"Cancer","dairy_tot",7.82805616202976,0.6389172014512,8.16886611280368,7.14488655261028,8.2215373132914,0.0239380979415682,0.00155763051656583,0.0233876338921741,0.0227633022021337,0.0255807881229875,2.33876338921741,2.27633022021337,2.55807881229875,0.186976206135483,0.0152607891268718,0.195116586108486,0.170658430806289,0.196374658487625
25,0,2,"Cancer","leg_tot",1.19732309569262,0.483762523506022,1.14052404163085,0.764270241612499,1.67865514572524,0.00357518111226678,0.00113289466179898,0.00317358810259201,0.00272157811296091,0.00477013816979621,0.317358810259201,0.272157811296091,0.477013816979621,0.0285985339549416,0.0115548585042637,0.0272418661665746,0.0182548958874487,0.0400953396425466
25,0,2,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"DIAB","leg_tot",4.33966884859073,0.199327733857738,4.24224964809863,4.20950908393012,4.55263493366963,0.0301482075419133,0.00177811031365161,0.0307984038360644,0.0282696068454003,0.0314741413883979,3.07984038360644,2.82696068454003,3.14741413883979,0.103654700528291,0.00476102146981014,0.101327804535756,0.100545783258921,0.108741479391315
25,0,2,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,2,"Other_CVD","leg_tot",3.38635621653474,1.74405632346379,2.91182568133701,1.97783128593786,5.1982321020497,0.0126962023431585,0.00641347415721341,0.0113009070726406,0.00730552135999624,0.0192728843062611,1.13009070726406,0.730552135999624,1.92728843062611,0.0808844526514995,0.0416574725446661,0.0695501038259149,0.0472412796441712,0.124161822160575
25,0,3,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"All_HD","leg_tot",1.22443387073518,0.614764313092852,0.975608722302514,0.783212462143395,1.87715665549472,0.00666219305323778,0.0032513626041681,0.0055695514407736,0.00417147632174587,0.0100816551553242,0.55695514407736,0.417147632174587,1.00816551553242,0.017781029437582,0.00892750732362179,0.0141676311195206,0.0113736839351652,0.0272597635103509
25,0,3,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"All_STK","leg_tot",1.57018667454284,0.390574066210005,1.69809920908262,1.16001506140398,1.87163263332288,0.0252621815343642,0.00506920211937361,0.0224515285176459,0.0222324678253176,0.0306809503076214,2.24515285176459,2.22324678253176,3.06809503076214,0.0228019953954571,0.00567185303740935,0.0246595204088103,0.0168455499703534,0.0271795445592105
25,0,3,"Cancer","dairy_tot",16.4665013914909,3.40646430685269,17.3720100741777,12.9324367680684,19.2308836346296,0.0187099353488519,0.00300260507449183,0.0202051598586654,0.0155008826726586,0.0206480471917038,2.02051598586654,1.55008826726586,2.06480471917038,0.239123853867491,0.0494681203827302,0.25227350361801,0.187802742449965,0.279267762997075
25,0,3,"Cancer","leg_tot",1.03500085280841,0.405123408315807,1.25222680477428,0.601823529633374,1.28353611681246,0.00120239395397583,0.000517453060962986,0.0014564487737305,0.00064949012392164,0.00153935118723855,0.14564487737305,0.064949012392164,0.153935118723855,0.0150301139747621,0.00588313621607981,0.0181846339033824,0.0087395833718773,0.0186393026383196
25,0,3,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"DIAB","leg_tot",0.331782429831591,0.213999751619384,0.261886533440659,0.166490841352601,0.556485530242873,0.00619198720638071,0.00470580181061623,0.00415642253659584,0.00291212600853589,0.0112020783735427,0.415642253659584,0.291212600853589,1.12020783735427,0.00481809046017801,0.00310766957213852,0.00380307362586982,0.00241775290763633,0.00808119232188165
25,0,3,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,"Other_CVD","leg_tot",0.615962473738148,0.313989599335687,0.537033632403933,0.358371137419219,0.94064332519116,0.0039993653074978,0.00149886514112426,0.0035730700093872,0.00280048769147737,0.00556059392691223,0.35730700093872,0.280048769147737,0.556059392691223,0.00894490681755458,0.00455970587086931,0.00779871502657181,0.00520420734539534,0.0136598693120492
