"female","race","disease_type1","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,1,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"CMD","leg_tot",3860.48349838213,308.31039667488,3940.31298107457,3541.11971226591,4111.99222420977,0.0127823967064257,0.000996456852680187,0.0130922952776746,0.0117390370176991,0.0135623426095907,1.30922952776746,1.17390370176991,1.35623426095907,5.26249090835497,0.420279133464196,5.37131197366032,4.82714413855302,5.60533977264738
0,1,"Cancer","dairy_tot",3676.54747747527,413.652464557742,3897.31466102369,3234.24522532903,3931.19762360535,0.0120334837344995,0.00130866375118007,0.0127595578903064,0.0106345881437582,0.012815216292805,1.27595578903064,1.06345881437582,1.2815216292805,5.0117550515259,0.563878160563573,5.31269800252507,4.40882239253643,5.35888620216609
0,1,"Cancer","leg_tot",942.044889992883,100.132313869191,914.205242231498,861.54966300292,1046.20381758002,0.003084985288277,0.000338677297241084,0.00297952524179214,0.00281998206230687,0.00343962955375925,0.297952524179214,0.281998206230687,0.343962955375925,1.2841662633521,0.136497252634287,1.24621612231471,1.1744376761484,1.42615247043757
0,2,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"CMD","leg_tot",597.74426773579,67.7384338337215,603.63604860679,531.071571478176,659.408950253053,0.0119950512910795,0.0014289708956643,0.0120475235446908,0.0106159148276154,0.013329586338974,1.20475235446908,1.06159148276154,1.3329586338974,4.7049062212152,0.533176135618789,4.75128103059482,4.18011861497705,5.19027523948067
0,2,"Cancer","dairy_tot",814.820372875199,76.175124034393,839.827915290856,734.812134081345,873.572200615745,0.0184206182275001,0.00151965129278051,0.0188688350775183,0.0168343480288793,0.0196259041036056,1.88688350775183,1.68343480288793,1.96259041036056,6.41353443009166,0.599582186423694,6.61037135223297,5.78378140564933,6.87597607071387
0,2,"Cancer","leg_tot",100.434403935817,6.6431626840256,103.223647800443,93.3699642159367,105.127986370765,0.00227260831474067,0.00016160149592859,0.00236421508839822,0.00209992706600919,0.00236742380586325,0.236421508839822,0.209992706600919,0.236742380586325,0.79052945784255,0.0522890124216666,0.812483881363626,0.734924530816874,0.82747312487531
0,3,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"CMD","leg_tot",62.1671259626342,31.3362834123835,80.0081880119299,28.6854541260684,80.4838950572986,0.00213409966043572,0.00107554000677074,0.00275003423378971,0.000985078956843078,0.00275957597667747,0.275003423378971,0.0985078956843078,0.275957597667747,0.325146310640716,0.163894932940159,0.418458578393407,0.15003057377545,0.420946619916195
0,3,"Cancer","dairy_tot",579.094548724445,25.9149037856297,591.198932490674,551.435082237412,596.465289010182,0.0171689390147164,0.000752970680152587,0.0175481107581002,0.0163640747552773,0.0176515072922793,1.75481107581002,1.63640747552773,1.76515072922793,3.02877852424892,0.135540049922385,3.09208683492319,2.88411406786155,3.11963091656315
0,3,"Cancer","leg_tot",19.0789039547716,8.50356382748172,21.9069982983931,10.1409061660797,25.6130215513854,0.000565955841586582,0.00025287813233795,0.000650091205809841,0.000300152560119458,0.000760244063463935,0.0650091205809841,0.0300152560119458,0.0760244063463934,0.0997864246722805,0.0444753133266187,0.114577914993469,0.0530389361804555,0.133961146391095
0,4,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,"CMD","leg_tot",85.6516114218482,19.9514827246573,76.7443753129877,71.9572507489741,106.917122787254,0.00600569169745079,0.00137728831113755,0.005379217903029,0.00506931246210635,0.00747457365805374,0.5379217903029,0.506931246210635,0.747457365805374,0.675265847295252,0.157294820998846,0.605042389285981,0.567301339571159,0.842920294327225
0,4,"Cancer","dairy_tot",635.880404302461,52.9577243907088,624.739050481926,591.147717626989,690.083241725387,0.0208964075232427,0.00175189540319054,0.0207788123775,0.0192848992727313,0.0226078716476355,2.07788123775,1.92848992727313,2.26078716476355,5.01319604922482,0.417511615226874,4.9253591060226,4.66052953112589,5.44052396904563
0,4,"Cancer","leg_tot",37.172914766565,7.09393761927525,38.8880278545499,29.8541311977471,43.0338522105958,0.00122011637855709,0.000223178759832525,0.00126725434227673,0.000991639953310071,0.0014085255346424,0.126725434227673,0.0991639953310071,0.14085255346424,0.293066287599065,0.0559276552725504,0.3065880097633,0.235365976936751,0.339273134421778
1,1,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,"CMD","leg_tot",3290.1466545083,232.680331937676,3227.01282240767,3102.12153305747,3531.83553324466,0.0122613972911239,0.000849216294218335,0.0120613661869218,0.0115566187773576,0.0131362022434621,1.20613661869218,1.15566187773576,1.3136202243462,4.15268378515313,0.293679262058924,4.07299893569524,3.9153664388335,4.45773325351195
1,1,"Cancer","dairy_tot",3455.00374189987,276.898301554669,3568.34765800901,3160.86230076081,3652.80285434617,0.00795178176007219,0.000621638361116653,0.00820560785467915,0.00729150416527357,0.00839630717445488,0.820560785467915,0.729150416527357,0.839630717445488,4.36075941993995,0.349489310887377,4.50381731127352,3.98950654843465,4.61041308381171
1,1,"Cancer","leg_tot",1209.0715434107,150.874147374023,1220.71073794275,1061.11468259871,1347.13508887045,0.00278299785104525,0.000346698637744267,0.00281647573741354,0.00244055970942045,0.00309697978925701,0.281647573741354,0.244055970942045,0.309697978925701,1.52603890362511,0.190426960008122,1.54072940209856,1.33929401918229,1.70029686436551
1,2,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,"CMD","leg_tot",498.336301244958,228.043482569336,456.62693519598,302.156455194747,729.9691084368,0.0108489722327114,0.00491287518649066,0.00994471542981498,0.00662572434257841,0.0158408384053065,0.994471542981498,0.662572434257841,1.58408384053065,3.24062640032404,1.4829417969147,2.96939495998661,1.96489034269873,4.74690918223615
1,2,"Cancer","dairy_tot",881.011772156068,53.3036635725625,902.227867287836,824.459903598158,919.529959851975,0.013298959767594,0.000704682992905066,0.0135852283627939,0.0125506441606864,0.0138039470685818,1.35852283627939,1.25506441606864,1.38039470685818,5.72912308558037,0.346627887584548,5.86708902910893,5.36137247664703,5.97960264251443
1,2,"Cancer","leg_tot",144.449272429984,19.8170388944633,145.710277397182,125.11576586211,162.71092477574,0.00218092743066962,0.000295922928830193,0.00221952367880417,0.00188519635536127,0.00244385169506359,0.221952367880417,0.188519635536127,0.244385169506359,0.939337801751088,0.128868034010789,0.94753797897565,0.813614125514437,1.05809132734686
1,3,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,"CMD","leg_tot",167.628748725428,71.8917299963525,129.566841718926,123.109877644058,244.500240762324,0.0070378240756341,0.00301408287608843,0.00536236253791637,0.00524014750334836,0.0102596429549799,0.536236253791637,0.524014750334836,1.02596429549799,0.859525206716909,0.368628618636092,0.664360780945349,0.631252358771864,1.25368781656778
1,3,"Cancer","dairy_tot",493.812799894736,40.8287166790054,481.327158941706,461.716867438634,536.521527160914,0.00915680610488165,0.000801053987028892,0.00892961979633933,0.00851566997725862,0.00999105059476566,0.892961979633933,0.851566997725862,0.999105059476566,2.53205104814216,0.20935138757726,2.46803026887401,2.36747746998886,2.75104228867338
1,3,"Cancer","leg_tot",73.039671729554,10.9053558764794,77.5793800357411,61.4468728570641,80.7737185417849,0.00135461409114868,0.00020749007231354,0.00144492989268868,0.00113365573727139,0.00149880401371696,0.144492989268868,0.113365573727139,0.149880401371696,0.374514750120287,0.0559177846003364,0.397792342716897,0.315072065478969,0.414171481054488
1,4,"CMD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,"CMD","leg_tot",122.282789052607,45.4890250242036,118.060389740145,81.0025874626083,167.152030058198,0.0101134763580378,0.00373140840433764,0.00980073890753989,0.00671090186353269,0.013781877685466,0.980073890753989,0.671090186353269,1.3781877685466,0.947830360935514,0.352591557171196,0.915101975401039,0.627861960838697,1.29561788873663
1,4,"Cancer","dairy_tot",416.071742099987,27.050367495917,402.621798845995,398.594604643607,444.98133132226,0.00964551900122002,0.000766288569562043,0.00923787044435506,0.00917265427738974,0.0104648849983855,0.923787044435506,0.917265427738974,1.04648849983855,3.22502808894913,0.209671040264408,3.12077576801533,3.08956044356959,3.44911020712241
1,4,"Cancer","leg_tot",89.0692973729647,9.09693986686656,87.2288388310261,81.3430847107359,98.3598997958412,0.00206453768620331,0.000224674213357001,0.00205378094753725,0.0018558523454462,0.00228236625482656,0.205378094753725,0.18558523454462,0.228236625482656,0.690388115378776,0.0705116056333275,0.67612247343842,0.630501200850237,0.762400825556616
