"race","outcome","pathway","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
2,"AFF","medBMI","leg_tot",4.58438142383147,1.80184029885564,3.75146130213022,3.36977560479851,6.50696934631049,0.00303493386843791,0.00104813856889052,0.00255191884971448,0.0023272178868886,0.00415321261590215,0.255191884971448,0.23272178868886,0.415321261590215,0.0163247040515138,0.00641624396129016,0.0133587260430872,0.0119995664371161,0.0231709229730741
2,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"APCA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"APCA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"APCA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"APCA","medBMI","leg_tot",7.48869479393893,1.56394447770771,7.80200841774963,5.89232114751291,8.81875186012585,0.00116665298364337,0.000234489290279991,0.00120402332198876,0.00093013767501968,0.00137140350467349,0.120402332198876,0.093013767501968,0.137140350467349,0.0266667877170203,0.00556911137866008,0.0277824785182762,0.0209821980364871,0.0314030402164861
2,"APCA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"APCA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"BC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"BC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"BC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"BC","medBMI","leg_tot",43.4776322092018,7.76576541499475,44.6687305886288,35.6593106351781,50.2835201607125,0.00191120907775983,0.000359704753858799,0.00191142502849767,0.00156939782871722,0.00225283676867528,0.191142502849767,0.156939782871722,0.225283676867528,0.154821209898933,0.0276534193848376,0.159062638947421,0.126980641221113,0.179056563885539
2,"BC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"BC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CC","direct","dairy_tot",1695.83214503127,87.7448829269325,1660.1947681685,1632.94695064867,1789.00910974721,0.101342522680452,0.00599876275857873,0.0999283224197432,0.0963647696143525,0.107522345968154,9.99283224197432,9.63647696143525,10.7522345968154,6.0387553585238,0.312454203389503,5.91185282213523,5.81482499745454,6.37055287552335
2,"CC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CC","medBMI","leg_tot",13.5055722980002,3.19948095312613,14.554284169075,10.1453925419484,15.9743469636385,0.000805817822745349,0.000184595369165415,0.0008746729587147,0.000610590510153819,0.000942518269762929,0.08746729587147,0.0610590510153819,0.0942518269762929,0.0480925233805942,0.0113931575166769,0.0518269227134264,0.0361271271785501,0.0568836801497309
2,"CC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CM","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CM","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CM","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CM","medBMI","leg_tot",21.4978686490163,2.05886264104325,21.5422400503261,19.5234319940619,23.4345896128574,0.00559179856929679,0.00054668956029194,0.00560755839194796,0.00506590743912605,0.00610429385021403,0.560755839194796,0.506590743912606,0.610429385021403,0.0765526056817931,0.00733148492466815,0.0767106095492218,0.0695217565702781,0.0834491515059938
2,"CM","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"CM","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DIAB","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DIAB","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DIAB","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DIAB","medBMI","leg_tot",153.209753210416,6.37036155034711,153.720252195913,146.95553931995,159.03004296321,0.0115078680703854,0.000587202954586628,0.0113888365696038,0.0110092768018591,0.012107636114576,1.13888365696038,1.10092768018591,1.2107636114576,0.54557063379669,0.0226844709015605,0.547388489704907,0.523299757663658,0.566296332407739
2,"DIAB","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"DIAB","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ECA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ECA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ECA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ECA","medBMI","leg_tot",1.62405394240394,0.257670394203406,1.66942399218282,1.36284749637058,1.84669584612524,0.00572879274138718,0.000818505033076042,0.00589483788358581,0.00489273795639548,0.00642370915551005,0.589483788358581,0.489273795639548,0.642370915551005,0.00578315753475864,0.000917548637279822,0.00594471752878369,0.00485301723149425,0.00657597184310174
2,"ECA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ECA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ENDO","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ENDO","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ENDO","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ENDO","medBMI","leg_tot",1.28870375905832,0.194172948000893,1.19321553970299,1.16238708535403,1.49618541921463,0.00635152454729301,0.000880988265205897,0.00592276624887537,0.00577477764109192,0.00729271600714908,0.592276624887537,0.577477764109192,0.729271600714908,0.00458899588226622,0.000691438084633746,0.00424896812775207,0.00413918987261035,0.00532782548325911
2,"ENDO","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ENDO","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"GC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"GC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"GC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"GC","medBMI","leg_tot",1.67903250781678,0.240373669662444,1.59043559973766,1.50027702369646,1.93309536380434,0.00318882208079962,0.000831279288071619,0.00287543627441796,0.00257557019386641,0.00406845190315725,0.287543627441796,0.257557019386641,0.406845190315725,0.00597893286987273,0.000855956050824445,0.00566344465662062,0.00534239543852385,0.00688363528248591
2,"GC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"GC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HHD","medBMI","leg_tot",86.2510177142558,11.2070526896205,89.9431503103611,74.4776873002187,94.8860354216032,0.00875086744529334,0.00111803072727325,0.00920820481174045,0.00756324936891951,0.00954974876018714,0.920820481174045,0.756324936891951,0.954974876018714,0.307134640020926,0.039907634538592,0.320282100142164,0.265210524869702,0.337883414069098
2,"HHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HSTK","direct","leg_tot",103.582986618286,10.8105568639852,97.913027671228,96.8432369716794,115.142201369893,0.0219804011666676,0.00209011586795155,0.0214666346411878,0.0202586534575052,0.0241388504224879,2.14666346411878,2.02586534575052,2.41388504224879,0.36885272951442,0.0384957369644701,0.348662349779916,0.344852890018037,0.410014391785131
2,"HSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HSTK","medBMI","leg_tot",27.221250645373,4.48948056616003,26.0587454617337,23.5589299590745,31.8717007377649,0.00576855836836643,0.000847942852463113,0.00543728703964433,0.00515130966105053,0.00666738770509611,0.543728703964433,0.515130966105053,0.666738770509611,0.0969332216529219,0.0159867678563125,0.0927936112394844,0.0838919199333994,0.113493192223866
2,"HSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"HSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"IHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"IHD","direct","leg_tot",216.739756667862,60.8718087712868,189.181039959885,175.254205007113,281.650217530393,0.00531512749428731,0.00145834670743358,0.00468203480013018,0.0043004011195693,0.00686798265903888,0.468203480013018,0.43004011195693,0.686798265903888,0.771797120851879,0.216760817087747,0.673662203028823,0.624069588898504,1.00293933295485
2,"IHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"IHD","medBMI","leg_tot",167.565726724169,49.9315639786667,152.043067862138,128.479349257905,219.84636422316,0.0041077176049296,0.00119395904037172,0.00372901512072931,0.00317803615857547,0.00535929616285397,0.372901512072931,0.317803615857547,0.535929616285396,0.596691384300805,0.177803269279395,0.541416138070642,0.45750716606243,0.78285956183482
2,"IHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"IHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ISTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ISTK","direct","leg_tot",84.4822361931665,29.0036195218159,70.8478123371893,65.1101701645509,115.443562499363,0.0153509823687056,0.00523608010940843,0.0126901397525167,0.0120151760329476,0.0209485049282241,1.26901397525167,1.20151760329476,2.09485049282241,0.300836116361122,0.103280129060605,0.252284760401804,0.231853364808301,0.411087520479363
2,"ISTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ISTK","medBMI","leg_tot",19.931217178291,4.00860941032084,18.8127461296762,16.7112363398854,24.1018984080191,0.00362139151477775,0.000712787382034015,0.00336970711781444,0.00308364600589575,0.00437306876107857,0.336970711781444,0.308364600589575,0.437306876107857,0.0709738548652685,0.0142744148515699,0.0669910473344846,0.0595076985011272,0.0858253976305762
2,"ISTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"ISTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"KC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"KC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"KC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"KC","medBMI","leg_tot",28.5413784501742,4.47704727934562,30.9344339062832,23.7542639445223,31.2943958181333,0.00403192580193585,0.000562699591804719,0.00432252363347499,0.0034303012428725,0.00438654220419093,0.432252363347499,0.34303012428725,0.438654220419093,0.10163411665514,0.0159424936764684,0.110155641914091,0.0845874924019252,0.111437444438248
2,"KC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"KC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LVC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LVC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LVC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LVC","medBMI","leg_tot",15.5875259198189,1.24069781254599,16.2366232830605,14.2609167991137,16.3624022817688,0.0036009755346632,0.000286945920134972,0.00363339491821878,0.003315906671804,0.00385848792150016,0.363339491821878,0.3315906671804,0.385848792150016,0.0555062338865499,0.00441804961993021,0.0578176302072078,0.0507822593117093,0.0582655215888313
2,"LVC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"LVC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MLPC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MLPC","direct","leg_tot",62.5586581367958,8.15881416073992,61.683792843022,55.2130950868321,70.6478566864672,0.0125854802911209,0.00150277250587846,0.0121921184713627,0.0113621903504504,0.0141431277785858,1.21921184713627,1.13621903504504,1.41431277785858,0.222767585313503,0.0290530421166534,0.219652243092728,0.196610481050968,0.251572730463697
2,"MLPC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MLPC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MLPC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MLPC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MMC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MMC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MMC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MMC","medBMI","leg_tot",7.63342503982438,1.74057951674229,7.45687516050846,6.06130018744722,9.35561728962008,0.00139544206734298,0.000281657814005019,0.00136311524032145,0.00114293110660375,0.0016754308310505,0.136311524032145,0.114293110660375,0.16754308310505,0.0271821633398035,0.00619809803373581,0.0265534799333181,0.0215839221433636,0.033314785431756
2,"MMC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"MMC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OC","medBMI","leg_tot",1.99194639453235,0.205382836539222,1.93899321020502,1.82426377620745,2.20463921953549,0.00107902418015998,7.05218935688992e-05,0.00109016564970642,0.00100792328890892,0.00114065482229657,0.109016564970642,0.100792328890892,0.114065482229657,0.0070932002315905,0.000731355817457496,0.0069046371556136,0.00649609260339293,0.00785058647436843
2,"OC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OSTK","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OSTK","direct","leg_tot",144.054377805829,43.3110268328517,135.717204555823,107.02796339861,188.167389475553,0.0154738911742243,0.00441895382071896,0.014652713762832,0.011679605829448,0.019966177318684,1.4652713762832,1.1679605829448,1.9966177318684,0.512968897566051,0.154227938264037,0.48328072955607,0.381120082774071,0.670052655166516
2,"OSTK","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OSTK","medBMI","leg_tot",32.3567687406617,6.19328339724772,29.8703784465575,27.8969239627047,38.9300452686073,0.00347959229453625,0.000612812850090601,0.00322495667957003,0.00304463991637812,0.00413098494541566,0.322495667957003,0.304463991637812,0.413098494541566,0.115220489946299,0.0220539063441899,0.106366604993183,0.0993392533333587,0.138627528769389
2,"OSTK","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OSTK","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OTH","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OTH","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OTH","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OTH","medBMI","leg_tot",20.2807373926614,0.508523504221852,20.5606022733968,19.7370981808572,20.5864914558405,0.00483750562243599,8.72364915404165e-05,0.00486230423531432,0.00474664216952939,0.004907290254396,0.486230423531432,0.474664216952939,0.4907290254396,0.0722184751383457,0.00181082133927729,0.0732150569953151,0.0702826088953303,0.073307246802937
2,"OTH","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"OTH","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PC","medBMI","leg_tot",7.00038734333335,2.48319642852949,6.26491104462757,5.03285186890499,9.59307767166161,0.00111084212951752,0.000383370601603713,0.000988506900929103,0.000812815888138686,0.00151285331519652,0.0988506900929103,0.0812815888138686,0.151285331519652,0.0249279545178789,0.00884251179162142,0.022308968049855,0.0179216800914257,0.0341603674421524
2,"PC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PVD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PVD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PVD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PVD","medBMI","leg_tot",4.30064593357654,1.49188309329658,3.46269294116241,3.41845860750691,5.89509330319818,0.00379202281439794,0.00122857304825912,0.00312334327631532,0.00304685582511963,0.00510556741104649,0.312334327631532,0.304685582511963,0.510556741104649,0.0153143391889296,0.0053125051617474,0.0123304394333093,0.0121729236554798,0.0209920695146567
2,"PVD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"PVD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"RHD","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"RHD","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"RHD","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"RHD","medBMI","leg_tot",1.72966064711285,0.207130583171701,1.69907662972918,1.54750022271451,1.93781748628731,0.00556805444415751,0.000173739192771114,0.00547590748320803,0.00546060567587028,0.0057538281292518,0.547590748320803,0.546060567587028,0.57538281292518,0.0061592166015864,0.000737579437155441,0.00605030877164465,0.00551055438453298,0.00690045047409031
2,"RHD","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"RHD","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCC","medBMI","leg_tot",1.53722972811501,0.199043504476242,1.54583520129945,1.34461366211587,1.72253114190738,0.00294295653184146,0.000565807173593476,0.00303241701887395,0.00237248190693545,0.00343738974276986,0.303241701887395,0.237248190693545,0.343738974276986,0.00547398177651919,0.000708781840677457,0.00550462534431417,0.00478808765421579,0.00613382886619686
2,"SCC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","medBMI","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"SCNC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"TC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"TC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"TC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"TC","medBMI","leg_tot",3.57737642199404,0.74422359984531,3.45243080492805,2.93097878061129,4.32997783788289,0.00107628165378197,0.00021917077633583,0.00104696968248323,0.000881928288061493,0.00129555019510638,0.104696968248323,0.0881928288061493,0.129555019510638,0.0127388203490947,0.00265013507656023,0.0122938965889265,0.010437037574146,0.0154187883201863
2,"TC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"TC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"UC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"UC","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"UC","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"UC","medBMI","leg_tot",48.6807631798517,7.41090355796791,51.3692338254652,40.8542811526945,54.2220451582375,0.00746202125306701,0.00131525667714033,0.00806886705364488,0.00605870022809869,0.00834952334754414,0.806886705364488,0.605870022809869,0.834952334754414,0.17334924353845,0.0263897778464134,0.182922724360241,0.145479615982231,0.193081412396148
2,"UC","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"UC","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AA","medBMI","leg_tot",0.855328738232274,0.212310421059756,0.943404213055149,0.629667764827097,1.00612555803801,0.00152526862266097,0.000374389718866136,0.00154350609503379,0.00116216409510814,0.00187287129869689,0.154350609503379,0.116216409510814,0.187287129869689,0.00221460267194959,0.000549710543730139,0.00244264619855795,0.00163032510436698,0.00260504324191508
3,"AA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AFF","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AFF","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AFF","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AFF","medBMI","leg_tot",1.62767368945501,0.577379817759158,1.50342527288481,1.1415778330451,2.21938069994958,0.0015685804732536,0.000575232194691608,0.00145865627753999,0.00107636301260424,0.00215423350025951,0.145865627753999,0.107636301260424,0.215423350025952,0.0042143451290774,0.0014949420380541,0.00389264323479692,0.00295575397656468,0.00574638289172852
3,"AFF","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"AFF","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"APCA","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"APCA","direct","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"APCA","medBMI","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"APCA","medBMI","leg_tot",1.08524698449782,0.513130381511764,1.02960660358081,0.623574394323337,1.59421389845176,0.000287545251916374,0.000139253646815584,0.000271247929972643,0.000162861889738517,0.000426081337746402,0.0271247929972643,0.0162861889738517,0.0426081337746402,0.00280990309826516,0.00132858848669465,0.00266583996705112,0.001614548252736,0.00412771160532627
3,"APCA","medSBP","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"APCA","medSBP","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"BC","direct","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
