"age","race","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"All_HD","leg_tot",14.5436189022404,1.59199322380541,14.350091261414,13.121879012589,16.1298572865943,0.0186719601183075,0.00143989369116687,0.0186286956205528,0.0173229117155252,0.0200577833441814,1.86286956205528,1.73229117155252,2.00577833441814,0.0387954531152117,0.00424668020312079,0.0382792134800394,0.0350029277745963,0.0430267821457236
25,1,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"All_STK","leg_tot",11.1355012962978,1.94323660851389,11.3056410533432,9.22243167012767,12.9039521289792,0.0508321570809326,0.00849467954323218,0.0546699761191222,0.0417744812851272,0.0566276866942768,5.46699761191222,4.17744812851272,5.66276866942768,0.029704217455007,0.0051836303772887,0.0301580693478446,0.0246010582284692,0.0344216025726327
25,1,"Cancer","dairy_tot",112.065538636892,14.3430422250859,118.871694545708,96.7507853805345,121.595059370755,0.0124690258610521,0.00116662868857855,0.0131185657153989,0.0112220193787456,0.0131639234671639,1.31185657153989,1.12220193787456,1.31639234671639,0.298937518869442,0.0382604100061439,0.317093103406564,0.258085046323114,0.324357744559217
25,1,"Cancer","leg_tot",19.928054849796,2.70072070190779,20.3994627162608,17.1915048174563,22.2639081956406,0.00221827295394317,0.000243792135882234,0.00220625272738296,0.0019919902525932,0.00245477284786932,0.220625272738296,0.19919902525932,0.245477284786932,0.0531585654711793,0.00720423740971408,0.0544160572897224,0.0458587524610411,0.0593895104355557
25,1,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"DIAB","leg_tot",8.63510089331669,2.54140387162071,7.52161161202602,6.87455274557815,11.3421149301523,0.0204979384796078,0.00626094924487646,0.0187759457843134,0.0154530712540242,0.0270064994961916,1.87759457843134,1.54530712540242,2.70064994961916,0.0230343392592736,0.00677925593423592,0.0200640798281806,0.0183380347437488,0.0302553642912275
25,1,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"Other_CVD","leg_tot",9.33645686871068,0.53300684856949,9.22412478977142,8.88634685295999,9.88204915155975,0.0101619144253743,0.00110403412476918,0.0100677772274266,0.0091559537564066,0.0112478917125976,1.00677772274266,0.91559537564066,1.12478917125976,0.0249052231873639,0.00142180858442179,0.024605574665829,0.023704543897696,0.0263606037203364
25,2,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"All_HD","leg_tot",11.103644848224,5.16961134453912,8.75300274626679,7.5883438366606,16.616991646451,0.0222457554568801,0.00989669928334491,0.0188182675117674,0.0147334163652532,0.0326714593018528,1.88182675117674,1.47334163652532,3.26714593018528,0.126422049879147,0.0588593090096595,0.0996584963682305,0.0863981148651264,0.189195005377446
25,2,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"All_STK","leg_tot",7.61600022579148,0.237923504002964,7.54700222526061,7.42654151961391,7.8641072324203,0.055700458149298,0.00357185618765946,0.0574950205624788,0.0518825455016623,0.0579929927457299,5.74950205624788,5.18825455016623,5.79929927457299,0.0867130004233348,0.00270891022737413,0.0859274143582266,0.08455589270512,0.0895378562968916
25,2,"Cancer","dairy_tot",20.636490316599,1.77928118866709,21.6122868162402,18.734273538294,21.7092800702089,0.0157169191672324,0.000825419061342632,0.0161287534143837,0.0148347225775131,0.0162490566468732,1.61287534143837,1.48347225775131,1.62490566468732,0.234959551012017,0.0202582465719513,0.246069614008068,0.213301604660619,0.247173943816773
25,2,"Cancer","leg_tot",3.9568209055048,0.950636754680964,3.57373503279959,3.27330867768502,4.96595612512401,0.00303729007919492,0.000848196417701204,0.00268793633345286,0.00243298339905921,0.00393854744321139,0.268793633345286,0.243298339905921,0.393854744321139,0.0450509194697983,0.0108236033176485,0.0406892434643845,0.0372686985739039,0.0565405649702945
25,2,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"DIAB","leg_tot",6.49805579552646,0.629397923420172,6.66413542638608,5.84536538215778,7.00957852266447,0.0248589848523423,0.00290046298269671,0.0255392985077157,0.0218718573170996,0.0272678457805175,2.55392985077157,2.18718573170996,2.72678457805175,0.073984492941606,0.0071660951656954,0.0758754150364173,0.0665531979819392,0.0798085041206831
25,2,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"Other_CVD","leg_tot",4.94235375417237,2.36075117130981,4.54144013344318,2.89441630987311,7.33106777609145,0.0114823695245459,0.00547200893894568,0.0103275404819284,0.00686232556163614,0.0170840181736806,1.03275404819284,0.686232556163614,1.70840181736806,0.0562718369842592,0.0268786516870017,0.0517071807430104,0.0329547682855079,0.0834688634880718
25,3,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"All_HD","leg_tot",1.59682441247636,0.520006514564594,1.44361627464453,1.18428317556635,2.13959256654341,0.0074280028250062,0.00269163508252523,0.0068621839273556,0.00515415298557983,0.0101827987274356,0.68621839273556,0.515415298557983,1.01827987274356,0.0118845419845569,0.00387020589508773,0.0107442735040579,0.00881415828293582,0.015924153894602
25,3,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"All_STK","leg_tot",2.83619619906646,0.564174171567583,2.72175848605022,2.35720107830461,3.41246337589212,0.0262019486404984,0.00646014027110993,0.0286668990647598,0.0193619596007206,0.030946729819654,2.86668990647598,1.93619596007206,3.0946729819654,0.021108703337002,0.00419892855858803,0.0202569880235762,0.0175437292680848,0.0253976354223311
25,3,"Cancer","dairy_tot",40.5735394473913,2.50491949059167,39.9660316974364,38.5051372985985,43.1583231836458,0.0127398254392223,0.000842420288443587,0.0124522235851776,0.0120975359005512,0.0136265765538314,1.24522235851776,1.20975359005512,1.36265765538314,0.301973046790287,0.018643139860133,0.297451603290381,0.286578735439452,0.321210585116043
25,3,"Cancer","leg_tot",4.18084571814963,0.154750717940655,4.26397089550087,4.0153798670753,4.27565516847541,0.00131236447326802,4.16634358447114e-05,0.0013323582429981,0.00126786689945636,0.0013398673428091,0.13323582429981,0.126786689945636,0.13398673428091,0.031116405836537,0.00115174930326491,0.0317350741462684,0.0298849079719385,0.0318220356378638
25,3,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"DIAB","leg_tot",1.0654523785913,0.14980245629148,1.10342006647594,0.910474279399452,1.1881579430812,0.0107456172176462,0.00211746439933613,0.0108215875091054,0.00870270991477845,0.0127239497727736,1.08215875091054,0.870270991477845,1.27239497727736,0.00792974695713561,0.00111492131963645,0.00821232566597546,0.00677630534380508,0.00884299666795227
25,3,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"Other_CVD","leg_tot",1.30829594501499,0.346039204047143,1.2466178296051,1.00971195436235,1.65930633376604,0.00544249925197764,0.00100919496830792,0.00539435769612437,0.00450504266839882,0.00642087615803174,0.539435769612437,0.450504266839882,0.642087615803174,0.00973713701097766,0.00257543497999458,0.00927809082757142,0.00751489269588431,0.0123495705819663
25,4,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
