"age","outcome","riskfactor","V1","V2","V3"
75,"OC","dairy_tot",0,0,0
75,"OSTK","dairy_tot",0,0,0
75,"OTH","dairy_tot",0,0,0
75,"PC","dairy_tot",0,0,0
75,"PVD","dairy_tot",0,0,0
75,"RHD","dairy_tot",0,0,0
75,"SCC","dairy_tot",0,0,0
75,"SCNC","dairy_tot",0,0,0
75,"TC","dairy_tot",0,0,0
75,"UC","dairy_tot",0,0,0
25,"AA","leg_tot",0.0090859787092383,0.00907957574345297,0.00865441514866864
25,"AFF","leg_tot",0.00994274061698906,0.00687005624397187,0.00999482587804968
25,"APCA","leg_tot",0.000647564899297639,0.00117079054227138,0.000912135513256329
25,"BC","leg_tot",NA,NA,NA
25,"CC","leg_tot",0.000982959413585202,0.000583626941084319,0.000843814061634332
25,"CM","leg_tot",0.0126482351501596,0.00950640973263937,0.00825776127311388
25,"DIAB","leg_tot",0.0162475963446397,0.0241561616890834,0.021117736412421
25,"ECA","leg_tot",0.00625091226036022,0.0075772302187262,0.00414602874954021
25,"ENDO","leg_tot",0.009988132083453,0.00916573990683146,0.00929765905167577
25,"GC","leg_tot",0.00452812811450848,0.00368245572020953,0.00342502636251149
25,"HHD","leg_tot",0.01741302457058,0.0118706516238327,0.00964043280806657
25,"HSTK","leg_tot",0.0398123213363821,0.044412869376635,0.0512227247859208
25,"IHD","leg_tot",0.0228773472452952,0.0197805620656737,0.0199598947754901
25,"ISTK","leg_tot",0.0530965044440373,0.0376464854876079,0.0628331303325789
25,"KC","leg_tot",0.00381525891721745,0.00429755992786142,0.00364708992670377
25,"LC","leg_tot",0,0,0
25,"LVC","leg_tot",0.00411153311743281,0.00400937923902113,0.00434621680310372
25,"MLPC","leg_tot",0.0139569271539818,0.0105373967639965,0.0144223023548301
25,"MMC","leg_tot",0.00150918390021063,0.00121737870577567,0.00133587796549695
25,"OC","leg_tot",0.000856475337964743,0.00116393535521526,0.000849869105129618
25,"OSTK","leg_tot",0.0545190097570529,0.0412005079710358,0.0381952844928588
25,"OTH","leg_tot",0.0121127177352135,0.00983343783709087,0.00769973011526668
25,"PC","leg_tot",0.0015581351441677,0.000958369476212412,0.00156572913709628
25,"PVD","leg_tot",0.0138668470090905,0.00922777761846713,0.00675523005415347
25,"RHD","leg_tot",0.00977002482949991,0.00811782040137306,0.00762413211508539
25,"SCC","leg_tot",0.00337578898679085,0.0042909617790407,0.00218739036188433
25,"SCNC","leg_tot",0,0,0
25,"TC","leg_tot",0.000896995466688243,0.00103792854131738,0.000617775993442719
25,"UC","leg_tot",0.00683620392012527,0.00723757049067676,0.00573392064254751
35,"AA","leg_tot",0.00844679578300457,0.00975724662535728,0.00756085072470393
35,"AFF","leg_tot",0.00699007816426668,0.0104291017373014,0.00691702810853388
35,"APCA","leg_tot",0.00155373447332787,0.000439202976921877,0.00107374795773634
35,"BC","leg_tot",NA,NA,NA
35,"CC","leg_tot",0.00126255460380657,0.00101723802033721,0.000661643301023781
35,"CM","leg_tot",0.0075596729576751,0.00831332881176875,0.00848546532512497
35,"DIAB","leg_tot",0.0251779471116822,0.025017417162658,0.018640796422685
35,"ECA","leg_tot",0.00648922355268642,0.00533982569857861,0.00491228951222754
35,"ENDO","leg_tot",0.0103611541192349,0.0105952602889887,0.00699705019226356
35,"GC","leg_tot",0.00307589688785772,0.00178353684007648,0.00295816192121462
35,"HHD","leg_tot",0.0179621037271436,0.014408678791451,0.00451097555004241
35,"HSTK","leg_tot",0.036525903530981,0.0429725318909108,0.0346546624861125
35,"IHD","leg_tot",0.0175369936971199,0.0223145848550473,0.0173762740277189
35,"ISTK","leg_tot",0.0593406264738874,0.042840469147659,0.0401244376951974
35,"KC","leg_tot",0.00284812403322849,0.00463491908815256,0.00386881941483081
35,"LC","leg_tot",0,0,0
35,"LVC","leg_tot",0.00268549587119266,0.00489076673478644,0.00291712196929945
35,"MLPC","leg_tot",0.0101350573917447,0.0164379827750113,0.0110711907099546
35,"MMC","leg_tot",0.00157792184067269,0.00200854771500358,0.00137730717504486
35,"OC","leg_tot",0.000768602915025606,0.000766950287994078,0.000433881939410215
35,"OSTK","leg_tot",0.0449121548691267,0.0485822944124061,0.0495521564481387
35,"OTH","leg_tot",0.00872272194568652,0.00905594264151558,0.00642269281356415
35,"PC","leg_tot",0.00163955348640296,0.00140718510551133,0.00124009167070761
35,"PVD","leg_tot",0.00723704678033205,0.0091770609834398,0.00864854673557291
35,"RHD","leg_tot",0.0082048580067962,0.00640793063178945,0.0073932962560017
35,"SCC","leg_tot",0.0044378015794097,0.00266215721226109,0.00146800425265336
35,"SCNC","leg_tot",0,0,0
35,"TC","leg_tot",0.000640294189431342,0.000726337927300477,0.00187495244329205
35,"UC","leg_tot",0.00590336939260152,0.00816546940428332,0.00874099843923887
45,"AA","leg_tot",0.00858153323308292,0.00744887953047688,0.00518653058494559
45,"AFF","leg_tot",0.00757278286821108,0.00916159015445854,0.00669534773506215
45,"APCA","leg_tot",0.000530319738870818,0.000892743373633725,0.000593610548654735
45,"BC","leg_tot",0.00205010300480318,0.00197714565422952,0.00239543607730391
45,"CC","leg_tot",0.00045410649791336,0.00145401775514139,0.00066782746294611
45,"CM","leg_tot",0.0085145739209813,0.00748359137369129,0.00587991560871535
45,"DIAB","leg_tot",0.020778623277391,0.0234055308261211,0.0194086076843803
45,"ECA","leg_tot",0.00806016110760605,0.00798449135647583,0.00726114598850432
45,"ENDO","leg_tot",0.00853582291680681,0.00837367261613104,0.0069227839153661
45,"GC","leg_tot",0.00277049833397407,0.00276633712574227,0.00430663373759585
45,"HHD","leg_tot",0.0156261812906252,0.00718268335060111,0.00849963013804066
45,"HSTK","leg_tot",0.0364783272959591,0.0330074215459372,0.0360455184798306
45,"IHD","leg_tot",0.0166078685419659,0.0179135306412055,0.0150059817393841
45,"ISTK","leg_tot",0.0455290608156466,0.0536073625376666,0.0424042538700779
45,"KC","leg_tot",0.00501170694467637,0.00645628935942181,0.00390351899292124
45,"LC","leg_tot",0,0,0
45,"LVC","leg_tot",0.00364214337280445,0.00339838406793389,0.00405849546952845
45,"MLPC","leg_tot",0.0136334091281089,0.0149197099141837,0.0103482684380602
45,"MMC","leg_tot",0.00210182422362976,0.00180671575626968,0.000911482517777679
45,"OC","leg_tot",0.0011540815375968,0.000727316175918783,0.000991677578424719
45,"OSTK","leg_tot",0.0385605016470477,0.0507931088302878,0.0370128532668833
45,"OTH","leg_tot",0.00716827731480242,0.00856153029916616,0.00548101023429912
45,"PC","leg_tot",0.00174117760394485,0.00148622523012398,0.00141112628671781
45,"PVD","leg_tot",0.00652376769689494,0.0103297735320741,0.00663464611689515
45,"RHD","leg_tot",0.008907576261347,0.00879402686074817,0.00708810727756758
45,"SCC","leg_tot",0.00331147093017663,0.00372388690554276,0.00377205302798131
45,"SCNC","leg_tot",0,0,0
45,"TC","leg_tot",0.00132732239331791,0.00141000556285184,0.00130501580468391
45,"UC","leg_tot",0.0115631506075203,0.00909843330337095,0.0096909993601102
55,"AA","leg_tot",0.00481862836071616,0.00498186978815728,0.00589158619656326
55,"AFF","leg_tot",0.00713297537225926,0.00568467234454119,0.00534656462380715
55,"APCA","leg_tot",0.000262136553442183,0.000692675245450785,0.000920880519735965
55,"BC","leg_tot",0.00203333647672568,0.00169823447519742,0.00195036978231476
55,"CC","leg_tot",0.000350153024418559,0.000647213549749742,0.000836194979660504
55,"CM","leg_tot",0.0066089468445717,0.00522762498200417,0.00397393485839973
55,"DIAB","leg_tot",0.0115585534143088,0.0107268475396872,0.0130157325166999
55,"ECA","leg_tot",0.0070356558743695,0.00670832167120367,0.00593281685467564
55,"ENDO","leg_tot",0.00685793559048671,0.00477905883545141,0.00473539878396283
55,"GC","leg_tot",0.00367742346179285,0.00245945652637378,0.00265224939182091
55,"HHD","leg_tot",0.00913069103192454,0.00706013146410233,0.0109248995845482
55,"HSTK","leg_tot",0.0264805871691658,0.0180643242996437,0.0287978970976273
55,"IHD","leg_tot",0.0131715133522216,0.0104254939547542,0.0136197342577536
55,"ISTK","leg_tot",0.033024145189601,0.0254524535780144,0.0264105940965871
55,"KC","leg_tot",0.00391730189144516,0.00334074148468907,0.00450516552379328
55,"LC","leg_tot",0,0,0
55,"LVC","leg_tot",0.00390003603791836,0.0034798076933938,0.00512563796829514
55,"MLPC","leg_tot",0.00937890582197953,0.00989211891835474,0.0100615196058132
55,"MMC","leg_tot",0.00143010321921162,0.00101741680963096,0.00148595726592473
55,"OC","leg_tot",0.000859643891332043,0.000595782716450681,0.000845161544298467
55,"OSTK","leg_tot",0.0298998043455358,0.032026621178021,0.0301896383709032
55,"OTH","leg_tot",0.00716799570471787,0.00620076609555724,0.00442246550746148
55,"PC","leg_tot",0.00141321196007962,0.00151851439084217,0.00180962100224802
55,"PVD","leg_tot",0.00671461879611455,0.00468625234198711,0.0050648656474629
55,"RHD","leg_tot",0.00524010595758368,0.00457346895011418,0.00574505548280575
55,"SCC","leg_tot",0.00210952183214725,0.00373977849256022,0.00453951800280328
55,"SCNC","leg_tot",0,0,0
55,"TC","leg_tot",0.00128401488888799,0.000694307039726137,0.00106705755962983
55,"UC","leg_tot",0.00774088030136812,0.00547020027939881,0.00723838431023502
65,"AA","leg_tot",0.00539650641175097,0.00550789857805033,0.00480396845468461
65,"AFF","leg_tot",0.0057760932850703,0.00528527273924491,0.00587216180040953
65,"APCA","leg_tot",0.000950789507149281,0.000150564191902152,0.000481855486928229
65,"BC","leg_tot",0.00284405838999351,0.00127060945142438,0.00223819711914909
65,"CC","leg_tot",0.00139369869054633,0.000646694356763884,0.00050991221129257
65,"CM","leg_tot",0.00543147224616588,0.00387036122177414,0.00447415714231551
65,"DIAB","leg_tot",0.0135442406876878,0.0173251034612679,0.0112111102806815
65,"ECA","leg_tot",0.00673025013127118,0.00801518934651053,0.00694311343953085
65,"ENDO","leg_tot",0.00393840687956779,0.00542283510214744,0.00470391384764156
65,"GC","leg_tot",0.00310265668170629,0.00218085010130207,0.00353262784077678
65,"HHD","leg_tot",0.0142338931383419,0.00943965242807798,0.0108558303544788
65,"HSTK","leg_tot",0.0275036320184686,0.0306347739766656,0.018037600904467
65,"IHD","leg_tot",0.0139232169879769,0.0162938430814569,0.0140143880338018
65,"ISTK","leg_tot",0.0293923001298845,0.0275052399413896,0.0209947992304508
65,"KC","leg_tot",0.00508504394075663,0.00509562727285869,0.00481503137551052
65,"LC","leg_tot",0,0,0
65,"LVC","leg_tot",0.00459450989198573,0.0035400975683496,0.00309492605931725
65,"MLPC","leg_tot",0.0166236690772534,0.0171805130456098,0.0177375597860405
65,"MMC","leg_tot",0.0015929318337667,0.00178108836907392,0.00112751555960197
65,"OC","leg_tot",0.00137286550682222,0.000762287784234112,0.0010476567476823
65,"OSTK","leg_tot",0.0330427566967197,0.0293860755958445,0.0337116384287862
65,"OTH","leg_tot",0.00615112608779008,0.00577322056388193,0.00394444849950254
65,"PC","leg_tot",0.00160888433129797,0.0017175281801716,0.00154904305397765
65,"PVD","leg_tot",0.00787211210532771,0.00497667484709512,0.00593043572172246
65,"RHD","leg_tot",0.00605149109200465,0.00567809870427704,0.00558712751310228
65,"SCC","leg_tot",0.00635809736256404,0.00248209089992501,0.00445778347819434
65,"SCNC","leg_tot",0,0,0
65,"TC","leg_tot",0.000976054875430623,0.00102940277893641,0.00149548595829964
65,"UC","leg_tot",0.00823748627371853,0.00740218115192751,0.00961766595721741
75,"AA","leg_tot",0.00405556134130354,0.00412731196003338,0.00385545796855193
75,"AFF","leg_tot",0.00469293132849458,0.00411388696710214,0.00402010362527599
75,"APCA","leg_tot",0.000280624747434996,0.00109488561538815,0.000737512010491235
75,"BC","leg_tot",0.00200708076878796,0.00294024390025894,0.00188440423380172
75,"CC","leg_tot",0.000839834467288118,0.000729059146123103,0.00035072361799952
75,"CM","leg_tot",0.00227765502007829,0.00409009638731489,0.00302446707102721
75,"DIAB","leg_tot",0.00828577755058039,0.00808531665105528,0.00963469878759575
75,"ECA","leg_tot",0.00557845392656023,0.00853083851083728,0.00438610854478523
75,"ENDO","leg_tot",0.00455777533257097,0.00336345381818289,0.00469138781471631
75,"GC","leg_tot",0.00279802998343187,0.00411529173653229,0.00375828090676117
75,"HHD","leg_tot",0.00981729843563839,0.00996963741986592,0.0066087694471649
75,"HSTK","leg_tot",0.0193067272745177,0.0198269289813237,0.0209560173747793
75,"IHD","leg_tot",0.00786791084849768,0.00631853111868196,0.00725398366994028
75,"ISTK","leg_tot",0.0145557521788304,0.0180310569404314,0.0163796231039914
75,"KC","leg_tot",0.00463612340228629,0.00450438402564978,0.00478285185544528
75,"LC","leg_tot",0,0,0
75,"LVC","leg_tot",0.00426239304449888,0.00389918862441671,0.0031943753524688
75,"MLPC","leg_tot",0.0149967870710205,0.0157767058353839,0.0134927159884101
75,"MMC","leg_tot",0.00131133705411728,0.00113949667224936,0.00133009409683737
75,"OC","leg_tot",0.000477609160802492,0.00170715161278389,0.000760962686603565
75,"OSTK","leg_tot",0.0166755213807268,0.0198810635551737,0.0155280042526377
75,"OTH","leg_tot",0.00264962476074568,0.00534822305754041,0.00396413651306067
75,"PC","leg_tot",0.00171655287850735,0.00238086454322599,0.0014054423602598
75,"PVD","leg_tot",0.00325438716192714,0.00401322281054981,0.00388594079382067
75,"RHD","leg_tot",0.00340678596577832,0.00377371420295416,0.00330545556296231
75,"SCC","leg_tot",0.00473271057265848,0.00397154988867207,0.00503959236574897
75,"SCNC","leg_tot",0,0,0
75,"TC","leg_tot",0.000832018024134984,0.00097834161238234,0.00051458233471828
75,"UC","leg_tot",0.00964149774846528,0.00949946657988578,0.00873359689611954
