"age","female","disease_type3","riskfactor","V1","V2","V3"
45,0,"All_HD","leg_tot",0.01791898504842,0.0160030035115962,0.0122529661968303
45,0,"All_STK","leg_tot",0.0368107869995048,0.0440105029056499,0.0257790074530119
45,0,"Cancer","leg_tot",0.00329176295799388,0.004323777338952,0.0022229178731142
45,0,"DIAB","leg_tot",0.0220056906593032,0.0241646159031144,0.0130215819522593
45,0,"Other_CVD","leg_tot",0.00762224761367363,0.00854533660770778,0.0042596957219845
45,1,"All_HD","leg_tot",0.0124025865421938,0.015665735065259,0.0179038924863102
45,1,"All_STK","leg_tot",0.0413441593306265,0.0382681548920884,0.0526502007253803
45,1,"Cancer","leg_tot",0.00341593417114061,0.00305820826763919,0.00334298153506069
45,1,"DIAB","leg_tot",0.0186268790015705,0.0220492058627557,0.0302949151578375
45,1,"Other_CVD","leg_tot",0.00850397959517228,0.00737411899177713,0.00847695258904232
55,0,"All_HD","leg_tot",0.0123684194302317,0.0102945264098501,0.0132310969893264
55,0,"All_STK","leg_tot",0.0279744866160212,0.0231287889841778,0.0257114525384875
55,0,"Cancer","leg_tot",0.0020970331034988,0.00249305584758721,0.00250425564013468
55,0,"DIAB","leg_tot",0.0105715489256505,0.00824621612276768,0.0116349306751855
55,0,"Other_CVD","leg_tot",0.00612483568318604,0.00522511961233227,0.00444266032316824
55,1,"All_HD","leg_tot",0.0132280206123563,0.0090437115921941,0.0132424377694672
55,1,"All_STK","leg_tot",0.0310191224152862,0.0279978701442375,0.0330251009638441
55,1,"Cancer","leg_tot",0.00268756404154771,0.00202738537444708,0.00272295946034586
55,1,"DIAB","leg_tot",0.0132716197240848,0.015151456531447,0.015467501227182
55,1,"Other_CVD","leg_tot",0.0073819022073598,0.00594456076372551,0.00503527526625182
65,0,"All_HD","leg_tot",0.0130975968509883,0.0185338232913399,0.0145814880861827
65,0,"All_STK","leg_tot",0.0328526653166771,0.0305359266844752,0.0301526679544263
65,0,"Cancer","leg_tot",0.00313417398301568,0.00332218224731174,0.00293625105599563
65,0,"DIAB","leg_tot",0.016260797992188,0.0220256353066146,0.0105131181778753
65,0,"Other_CVD","leg_tot",0.00666117026142329,0.00523159802699408,0.00446053252846197
65,1,"All_HD","leg_tot",0.0157293190001171,0.00955424709575009,0.0118610373923412
65,1,"All_STK","leg_tot",0.0278575095504151,0.0278546881353842,0.0212710408104095
65,1,"Cancer","leg_tot",0.0030339469325984,0.00188393674654513,0.00275908592003404
65,1,"DIAB","leg_tot",0.00944187507538283,0.0103653786688845,0.0122601693076064
65,1,"Other_CVD","leg_tot",0.00492427216267697,0.00496285879305368,0.00509154079519957
75,0,"All_HD","leg_tot",0.00863314451809325,0.00619097885524123,0.00589015257197114
75,0,"All_STK","leg_tot",0.0145172593854059,0.0165042008406215,0.0153976430545724
75,0,"Cancer","leg_tot",0.0022474468237216,0.00239270076294421,0.0019304865355914
75,0,"DIAB","leg_tot",0.00675087263026459,0.00838900459356683,0.00774042128152282
75,0,"Other_CVD","leg_tot",0.00345880761259403,0.0039379055308757,0.00414786156711633
75,1,"All_HD","leg_tot",0.00756741579426289,0.00727311543326105,0.00843499609612386
75,1,"All_STK","leg_tot",0.0176132493431138,0.0209117458687471,0.0175440093301578
75,1,"Cancer","leg_tot",0.00223968076758917,0.00264938069313808,0.0020242274986613
75,1,"DIAB","leg_tot",0.00977282399696286,0.00778428425206895,0.0114718604343943
75,1,"Other_CVD","leg_tot",0.00334990719796594,0.00497767725875391,0.0036042932010487
