"age","female","race","mean (food)","se (food)","sd (food)","mean (food, counterfactual)","se (food, counterfactual)","sd (food, counterfactual)","V1","V2","V3","outcome","pathway","disease_type","disease_type1","disease_type2","disease_type3","riskfactor"
65,1,3,0.77,0.16,0.67,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,4,0.58,0.07,0.52,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,1,0.42,0.05,0.39,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,2,0.51,0.1,0.47,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,3,0.85,0.08,0.73,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,4,0.94,0.13,0.78,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,1,0.45,0.05,0.42,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,2,0.69,0.16,0.59,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,3,0.63,0.09,0.56,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,4,0.52,0.16,0.49,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,1,0.42,0.05,0.39,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,2,0.63,0.09,0.54,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,3,0.91,0.12,0.77,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,4,0.56,0.14,0.5,0.92,0,0.092,0,0,0,"OTH","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,1,0.49,0.04,0.45,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,2,0.45,0.07,0.42,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,3,0.63,0.04,0.56,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,4,0.49,0.09,0.46,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,1,0.52,0.05,0.48,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,2,0.41,0.08,0.39,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,3,0.76,0.07,0.66,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,4,0.56,0.06,0.5,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,1,0.46,0.05,0.43,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,2,0.4,0.07,0.38,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,3,0.78,0.07,0.65,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,4,0.44,0.09,0.41,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,1,0.5,0.05,0.46,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,2,0.37,0.07,0.35,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,3,0.75,0.07,0.64,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,4,0.65,0.11,0.57,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,1,0.39,0.05,0.37,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,2,0.41,0.06,0.38,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,3,0.63,0.07,0.55,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,4,0.5,0.06,0.45,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,1,0.53,0.06,0.48,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,2,0.52,0.1,0.47,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,3,0.89,0.09,0.74,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,4,0.47,0.08,0.43,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,1,0.42,0.06,0.39,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,2,0.46,0.06,0.43,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,3,0.58,0.08,0.51,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,4,0.61,0.1,0.53,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,1,0.52,0.07,0.47,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,2,0.5,0.06,0.45,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,3,0.83,0.1,0.7,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,4,0.74,0.12,0.64,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,1,0.44,0.07,0.41,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,2,0.55,0.06,0.5,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,3,0.77,0.16,0.67,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,4,0.58,0.07,0.52,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,1,0.42,0.05,0.39,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,2,0.51,0.1,0.47,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,3,0.85,0.08,0.73,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,4,0.94,0.13,0.78,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,1,0.45,0.05,0.42,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,2,0.69,0.16,0.59,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,3,0.63,0.09,0.56,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,4,0.52,0.16,0.49,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,1,0.42,0.05,0.39,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,2,0.63,0.09,0.54,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,3,0.91,0.12,0.77,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,4,0.56,0.14,0.5,0.92,0,0.092,0,0,0,"CM","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,1,0.49,0.04,0.45,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,2,0.45,0.07,0.42,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,3,0.63,0.04,0.56,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,4,0.49,0.09,0.46,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,1,0.52,0.05,0.48,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,2,0.41,0.08,0.39,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,3,0.76,0.07,0.66,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,4,0.56,0.06,0.5,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,1,0.46,0.05,0.43,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,2,0.4,0.07,0.38,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,3,0.78,0.07,0.65,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,4,0.44,0.09,0.41,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,1,0.5,0.05,0.46,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,2,0.37,0.07,0.35,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,3,0.75,0.07,0.64,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,4,0.65,0.11,0.57,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,1,0.39,0.05,0.37,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,2,0.41,0.06,0.38,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,3,0.63,0.07,0.55,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,4,0.5,0.06,0.45,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,1,0.53,0.06,0.48,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,2,0.52,0.1,0.47,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,3,0.89,0.09,0.74,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,4,0.47,0.08,0.43,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,1,0.42,0.06,0.39,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,2,0.46,0.06,0.43,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,3,0.58,0.08,0.51,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,4,0.61,0.1,0.53,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,1,0.52,0.07,0.47,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,2,0.5,0.06,0.45,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,3,0.83,0.1,0.7,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,4,0.74,0.12,0.64,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,1,0.44,0.07,0.41,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,2,0.55,0.06,0.5,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,3,0.77,0.16,0.67,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,4,0.58,0.07,0.52,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,1,0.42,0.05,0.39,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,2,0.51,0.1,0.47,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,3,0.85,0.08,0.73,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,4,0.94,0.13,0.78,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,1,0.45,0.05,0.42,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,2,0.69,0.16,0.59,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,3,0.63,0.09,0.56,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,4,0.52,0.16,0.49,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,1,0.42,0.05,0.39,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,2,0.63,0.09,0.54,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,3,0.91,0.12,0.77,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,4,0.56,0.14,0.5,0.92,0,0.092,0,0,0,"AFF","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,1,0.49,0.04,0.45,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,2,0.45,0.07,0.42,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,3,0.63,0.04,0.56,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,4,0.49,0.09,0.46,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,1,0.52,0.05,0.48,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,2,0.41,0.08,0.39,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,3,0.76,0.07,0.66,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,0,4,0.56,0.06,0.5,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,1,0.46,0.05,0.43,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,2,0.4,0.07,0.38,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,3,0.78,0.07,0.65,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,1,4,0.44,0.09,0.41,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,1,0.5,0.05,0.46,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,2,0.37,0.07,0.35,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,3,0.75,0.07,0.64,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
35,0,4,0.65,0.11,0.57,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,1,0.39,0.05,0.37,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,2,0.41,0.06,0.38,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,3,0.63,0.07,0.55,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,1,4,0.5,0.06,0.45,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,1,0.53,0.06,0.48,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,2,0.52,0.1,0.47,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,3,0.89,0.09,0.74,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
45,0,4,0.47,0.08,0.43,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,1,0.42,0.06,0.39,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,2,0.46,0.06,0.43,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,3,0.58,0.08,0.51,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,1,4,0.61,0.1,0.53,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,1,0.52,0.07,0.47,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,2,0.5,0.06,0.45,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,3,0.83,0.1,0.7,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
55,0,4,0.74,0.12,0.64,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,1,0.44,0.07,0.41,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,2,0.55,0.06,0.5,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,3,0.77,0.16,0.67,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,1,4,0.58,0.07,0.52,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,1,0.42,0.05,0.39,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,2,0.51,0.1,0.47,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,3,0.85,0.08,0.73,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
65,0,4,0.94,0.13,0.78,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,1,0.45,0.05,0.42,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,2,0.69,0.16,0.59,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,3,0.63,0.09,0.56,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,1,4,0.52,0.16,0.49,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,1,0.42,0.05,0.39,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,2,0.63,0.09,0.54,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,3,0.91,0.12,0.77,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
75,0,4,0.56,0.14,0.5,0.92,0,0.092,0,0,0,"PVD","direct","CMD","CMD","Other_CVD","Other_CVD","leg_tot"
25,1,1,0.49,0.04,0.45,0.92,0,0.092,0.00149590377211892,0.00102632666574246,0.000680939917379962,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
25,1,2,0.45,0.07,0.42,0.92,0,0.092,0.00114066680208279,0.000556630117031036,0.00163468796637345,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
25,1,3,0.63,0.04,0.56,0.92,0,0.092,0.00076189649156421,0.000732061345797115,0.000283733685889794,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
25,1,4,0.49,0.09,0.46,0.92,0,0.092,0.000174031712733112,0.000518828579160943,0.000536676159328744,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
25,0,1,0.52,0.05,0.48,0.92,0,0.092,0.000694269613694849,3.41421316671675e-07,0.00106616285245891,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
25,0,2,0.41,0.08,0.39,0.92,0,0.092,0.00279337047673858,3.25415837333322e-08,0.00130958227817189,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
25,0,3,0.76,0.07,0.66,0.92,0,0.092,0.000256708716540928,0.000725490844368153,0.000496622793405114,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
25,0,4,0.56,0.06,0.5,0.92,0,0.092,0.00102148047259377,0.00111660878402344,0.00119961525064485,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
35,1,1,0.46,0.05,0.43,0.92,0,0.092,0.000989218672223523,0.00143269457164361,0.00059840306767507,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
35,1,2,0.4,0.07,0.38,0.92,0,0.092,0.00324757131227608,0.00146978641000869,0.00249256333578288,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
35,1,3,0.78,0.07,0.65,0.92,0,0.092,0.000205558487370092,0.00020905131816895,4.61560316140225e-05,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
35,1,4,0.44,0.09,0.41,0.92,0,0.092,0.00177291222926895,0.00123500681229366,0.00375156905877362,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
35,0,1,0.5,0.05,0.46,0.92,0,0.092,0.000488842643550692,0.000566900316423215,4.07412786538605e-05,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
35,0,2,0.37,0.07,0.35,0.92,0,0.092,0.00695917121123122,0.00263917912836842,0.00121051556235246,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
35,0,3,0.75,0.07,0.64,0.92,0,0.092,5.76390104526601e-06,8.42798666961432e-06,0.000211844531770109,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
35,0,4,0.65,0.11,0.57,0.92,0,0.092,2.88764641369243e-05,0.00121751862592763,0,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
45,1,1,0.39,0.05,0.37,0.92,0,0.092,0.000354627372154995,0.00255530103209898,0.00105970081242052,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
45,1,2,0.41,0.06,0.38,0.92,0,0.092,0.000547003255397764,0.00267517399120559,4.5743675205084e-05,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
45,1,3,0.63,0.07,0.55,0.92,0,0.092,0.000356692066276639,0.000294904822662011,0.000201956405213806,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
45,1,4,0.5,0.06,0.45,0.92,0,0.092,1.50928722426821e-07,0.000218640248004859,0.000729854786326314,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
45,0,1,0.53,0.06,0.48,0.92,0,0.092,0.000692242989241607,0.000963601617233782,0.000283969305440645,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
45,0,2,0.52,0.1,0.47,0.92,0,0.092,4.44061782657089e-07,0.0016623220753723,0.000650856516194089,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
45,0,3,0.89,0.09,0.74,0.92,0,0.092,0.000659596975036566,0,8.16933095111938e-05,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
45,0,4,0.47,0.08,0.43,0.92,0,0.092,0.000332135049683123,0.001304145703932,0.00188605273930297,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
55,1,1,0.42,0.06,0.39,0.92,0,0.092,4.06466255252462e-05,0.000360897292600613,0.000463859635321905,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
55,1,2,0.46,0.06,0.43,0.92,0,0.092,2.96339536426032e-07,1.022767979962e-07,0.000751735973400875,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
55,1,3,0.58,0.08,0.51,0.92,0,0.092,0.000471906992079671,9.49546132487833e-05,0.000704221444919638,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
55,1,4,0.61,0.1,0.53,0.92,0,0.092,3.67551277574251e-05,0.000306599543568488,0.000654205653502631,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
55,0,1,0.52,0.07,0.47,0.92,0,0.092,0.000427887732563478,0.00139957243318982,0.00118452270014463,"CC","medBMI","Cancer","Cancer","Cancer","Cancer","leg_tot"
