"age","race","outcome","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,1,"CM","leg_tot",3.69507870820747,0.537827676572819,3.69837715874484,3.18274778065665,4.20460595280153,0.0117564267301457,0.00243927230905608,0.0109795257891513,0.00985919527604497,0.0143140239840918,1.09795257891513,0.985919527604497,1.43140239840918,0.00985671130032134,0.00143466825903488,0.00986550999643923,0.00849005623235824,0.0112158874765842
25,1,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"DIAB","leg_tot",8.63510089331669,2.54140387162071,7.52161161202602,6.87455274557815,11.3421149301523,0.0204979384796078,0.00626094924487646,0.0187759457843134,0.0154530712540242,0.0270064994961916,1.87759457843134,1.54530712540242,2.70064994961916,0.0230343392592736,0.00677925593423592,0.0200640798281806,0.0183380347437488,0.0302553642912275
25,1,"ECA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ECA","leg_tot",0.343282332683879,0.180972810094932,0.439655393873933,0.149774567149899,0.454872996206313,0.00687757123013579,0.00226431476683595,0.0080677065901037,0.00445643441697304,0.0082870929873258,0.80677065901037,0.445643441697304,0.82870929873258,0.000915713876473094,0.000482749322322003,0.00117279133443593,0.000399527259121174,0.00121338465455661
25,1,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ENDO","leg_tot",1.23104804208565,0.130439881782684,1.17948828943916,1.13652970011865,1.36939217380218,0.00963776729296132,0.000675879149624963,0.00926756438283748,0.00922985354660877,0.0103603535129191,0.926756438283748,0.922985354660877,1.03603535129191,0.00328385025215079,0.00034795152101203,0.00314631337223978,0.00303172030231116,0.00365288654991478
25,1,"GC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"GC","leg_tot",0.0137057100065965,0.0124928922115471,0.0121863872061921,0.00254918332945515,0.0261536610640816,0.00437514848869126,0.000931455317316006,0.00420733089898988,0.00357242607249629,0.00532051585613239,0.420733089898988,0.357242607249629,0.532051585613239,3.65603109890133e-05,3.33250903591684e-05,3.2507480887636e-05,6.80000782506214e-06,6.97655197391353e-05
25,1,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HHD","leg_tot",3.78939111108051,0.692016356216275,4.15116852815231,3.04945840839811,4.22181300925188,0.0160300760448321,0.00263517713459334,0.0168709897941834,0.0132667657494403,0.0180786096532754,1.68709897941834,1.32667657494403,1.80786096532754,0.0101082919026761,0.00184597026936758,0.0110733418614583,0.00813450362698738,0.0112617877133999
25,1,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"HSTK","leg_tot",5.2223285626189,0.525453462860975,5.42679420033095,4.66544780389769,5.60541352928486,0.0510658669641518,0.00808704632808899,0.0527485944238692,0.0427937793714405,0.0579076362161034,5.27485944238692,4.27937793714405,5.79076362161034,0.0139306870088642,0.00140165974642723,0.0144761040137273,0.0124451941950774,0.0149525753685174
25,1,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"IHD","leg_tot",10.7542277911599,1.14191504556314,10.124560121578,10.0687024736067,11.9749706278578,0.0198234512931044,0.00151400590610225,0.0190639299861908,0.018850774043972,0.0214417216531132,1.90639299861908,1.8850774043972,2.14417216531132,0.0286871612125356,0.00304608584077208,0.0270075075639057,0.0268585059448752,0.0319435220815315
25,1,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"ISTK","leg_tot",3.80131118921722,0.922276058763352,4.21095401000625,2.81846347876824,4.43596250199553,0.0546832447415785,0.0135239206904475,0.0594995248031115,0.0404149157478577,0.0648577356829963,5.94995248031115,4.04149157478577,6.48577356829963,0.0101400889977176,0.00246019356238247,0.0112328210718134,0.00751831909805101,0.0118330366344029
25,1,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"KC","leg_tot",2.90333745421265,0.36883375426852,2.9015739472728,2.55369788197207,3.25447600735211,0.00443068803206576,0.000432952301635903,0.00456546479819789,0.00397733182543478,0.00476948398748443,0.456546479819789,0.397733182543478,0.476948398748443,0.00774472246829801,0.000983872907920297,0.00774001827113339,0.00681205050245102,0.00868139300173495
25,1,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"LVC","leg_tot",0.348603386079633,0.152244218406978,0.378203322244045,0.193456343563343,0.478590482856172,0.00385306986522577,0.000307989346112371,0.00375765363254204,0.00361175939892332,0.00417548412930939,0.375765363254205,0.361175939892332,0.417548412930939,0.000929907914348131,0.000406115113230869,0.00100886645578123,0.000516049448008832,0.0012766516204693
25,1,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MLPC","leg_tot",6.18102374964604,1.91129061022382,6.76881347165124,4.18106938685211,7.68135684873554,0.0137323722274554,0.00361707079807593,0.0144716163575106,0.0100362281973382,0.0168001587470256,1.44716163575106,1.00362281973382,1.68001587470256,0.0164880294715687,0.00509841365872563,0.0180559726881049,0.0111531031209901,0.0204902040880914
25,1,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"MMC","leg_tot",0.0943886072053361,0.0141226694840887,0.102531295605487,0.0793036650017569,0.102552264268787,0.00148855291770585,0.000201450413081317,0.00141734825860914,0.00133662359336741,0.0017010062022765,0.141734825860914,0.133662359336741,0.17010062022765,0.00025178387924347,3.767256042079e-05,0.000273504696337429,0.00021154443320611,0.000273560630750965
25,1,"OC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OC","leg_tot",0.491591912677441,0.0884316796323151,0.459283578103036,0.425628822296898,0.585017087446227,0.00100990131438322,0.000101660622779135,0.00095491248508,0.000947945627195354,0.00111859750647883,0.095491248508,0.0947945627195354,0.111859750647883,0.00131133324712991,0.000235893631711321,0.00122514998781618,0.00113537511749283,0.00156054714718367
25,1,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OSTK","leg_tot",2.11186154446164,0.705571753485017,1.74223762664361,1.67161008218791,2.86629333688068,0.0454116221546393,0.01414081885116,0.0408360483724185,0.0344606829314286,0.0602517990927375,4.08360483724185,3.44606829314286,6.02517990927375,0.0056334414484251,0.00188212961751418,0.00464746076023745,0.00445906008720058,0.00764590639460913
25,1,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"OTH","leg_tot",3.13211143550994,0.491547990036769,2.96920130558736,2.75402568828161,3.64867079317247,0.00968364595269017,0.00198460945362449,0.00959238603568003,0.00783854802541277,0.0116063148094262,0.959238603568003,0.783854802541277,1.16063148094262,0.00835498256415573,0.00131121608242982,0.00792041587550089,0.00734642974255595,0.00973291707111213
25,1,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PC","leg_tot",0.230894918948199,0.0597877103701818,0.228565089759448,0.175119124521447,0.288651068185389,0.00154398580181813,0.000539753038229191,0.00181281793660664,0.00096711988783992,0.00189234440122612,0.181281793660664,0.096711988783992,0.189234440122612,0.00061591774803832,0.000159485154975763,0.000609702872657838,0.000467134475306015,0.000769983664844034
25,1,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"PVD","leg_tot",0.058535849933689,0.0565622446258229,0.0304178114575925,0.0219864976822143,0.118985534889846,0.0101524865698388,0.0055179983065319,0.00838377259997016,0.0058681107541681,0.0159402692598978,0.838377259997016,0.58681107541681,1.59402692598978,0.000156145787161108,0.000150881147548098,8.11402434430258e-05,5.86495112208048e-05,0.000317396775261781
25,1,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"RHD","leg_tot",0.53464039031866,0.114089058858333,0.598884688794288,0.412713435308385,0.601959691624649,0.00797587706763897,0.00179882472078306,0.00783395421689457,0.00633130452221342,0.00974108403619728,0.783395421689457,0.633130452221342,0.974108403619728,0.00142616609631533,0.000304335307714592,0.00159753930721863,0.00110092301215744,0.00160574195120541
25,1,"SCC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCC","leg_tot",0.180610164378104,0.103834816617389,0.163898760808235,0.0900322936749108,0.285392728115685,0.00393572342491751,0.00206052055283742,0.00478110680268741,0.00174667034274398,0.00540620063598663,0.478110680268741,0.174667034274398,0.540620063598663,0.000481781956152744,0.000276981869979141,0.000437203885313418,0.000240163308155847,0.000761291964363066
25,1,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"TC","leg_tot",4.63434335207358,1.78398253755853,5.06149235435975,2.79485728227597,6.11075276992793,0.000974202812347589,0.000331664496799168,0.00105975009267554,0.00063072535811045,0.00124496507830597,0.105975009267554,0.063072535811045,0.124496507830597,0.0123622223219468,0.00475881631383691,0.0135016525561129,0.00745534900130961,0.0163005799435427
25,1,"UC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,"UC","leg_tot",3.16087545494042,0.746428768397308,3.09688414363343,2.48092151076817,3.89522201372361,0.0072754027621258,0.00301199704569915,0.00663237016873065,0.00473662613951254,0.010360757089125,0.663237016873064,0.473662613951254,1.0360757089125,0.00843171127760188,0.00199111668717764,0.00826101291605387,0.00661791778239595,0.0103905983801236
25,2,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AA","leg_tot",0.52046478983975,0.159393134261047,0.530855637068968,0.364866711405085,0.667230648129581,0.0142576475794636,0.00515620338179236,0.0142127552314595,0.00937847285839251,0.0191749807963382,1.42127552314595,0.937847285839251,1.91749807963382,0.00592582224313353,0.00181479208362529,0.00604412863933539,0.00415423928079543,0.00759684476870004
25,2,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"AFF","leg_tot",0.0213497324209566,0.00300456126958477,0.0220427094694084,0.0182584027301052,0.0238520316206239,0.0137414220698788,0.00210174934897349,0.0144416605181117,0.0115320770433324,0.0153555644154272,1.44416605181117,1.15320770433324,1.53555644154272,0.000243080265437374,3.42088386183528e-05,0.000250970249328429,0.00020788351322567,0.000271570531341681
25,2,"APCA","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"APCA","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"CC","dairy_tot",20.636490316599,1.77928118866709,21.6122868162402,18.734273538294,21.7092800702089,0.0789998271140413,0.00766844816405209,0.0829714255345237,0.0708007651023502,0.0838230304683224,8.29714255345237,7.08007651023502,8.38230304683225,0.234959551012017,0.0202582465719513,0.246069614008068,0.213301604660619,0.247173943816773
25,2,"CC","leg_tot",0.324704389346036,0.210754127484027,0.396814045189003,0.102832789893088,0.485282781332464,0.0012350112873196,0.000793682520847775,0.00151624036482433,0.00039786808587551,0.00183310977288467,0.151624036482433,0.039786808587551,0.183310977288467,0.00369696573215312,0.00239956961711392,0.00451797996958217,0.00117081663460762,0.00552525272788393
25,2,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"CM","leg_tot",2.12523485439407,0.936634525924414,2.14275951079496,1.22810089446167,3.00747285638573,0.0106730243023308,0.00429831389923842,0.0115179388525136,0.00629013977806595,0.0143377314589402,1.15179388525136,0.629013977806595,1.43377314589402,0.0241971488137144,0.0106641790487281,0.0243966781588899,0.0139827088004432,0.0342419888835865
25,2,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"DIAB","leg_tot",6.49805579552646,0.629397923420172,6.66413542638608,5.84536538215778,7.00957852266447,0.0248589848523423,0.00290046298269671,0.0255392985077157,0.0218718573170996,0.0272678457805175,2.55392985077157,2.18718573170996,2.72678457805175,0.073984492941606,0.0071660951656954,0.0758754150364173,0.0665531979819392,0.0798085041206831
25,2,"ECA","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ECA","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,2,"ENDO","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ENDO","leg_tot",0.238981262195189,0.0531214900769812,0.264016229276256,0.182270509624944,0.274412292746527,0.0132452651334459,0.00243153954531528,0.0126909674107225,0.0112163417311921,0.0157453416000147,1.26909674107225,1.12163417311921,1.57453416000147,0.00272095347630415,0.000604821908478178,0.00300599247928988,0.00207526553436081,0.00312435826570961
25,2,"GC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"GC","leg_tot",0.023888948667358,0.00781437830127943,0.0260519889064464,0.0157624522212693,0.0301768609102214,0.00412163039978713,0.00144548107035196,0.00357071235261665,0.00305952263459637,0.00565201850507279,0.357071235261665,0.305952263459637,0.565201850507279,0.000271990855369277,8.89716608269299e-05,0.000296618442502558,0.000179465531199309,0.000343582730475957
25,2,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HHD","leg_tot",3.0621316335857,1.67752758498967,2.28952293658447,1.92909336164196,4.85188729798049,0.0136194284616981,0.0085353703596713,0.0099836747623252,0.00762791277013203,0.0227013347977311,0.99836747623252,0.762791277013203,2.27013347977311,0.0348643137824788,0.0190997171579322,0.0260676729888952,0.0219639533252939,0.0552418189142099
25,2,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"HSTK","leg_tot",4.23322848045152,0.471310898269623,4.41599293235428,3.7338115454041,4.57729563138161,0.0554409023136912,0.00563801402759554,0.0562349877178764,0.049787296022801,0.060419536011024,5.62349877178764,4.9787296022801,6.0419536011024,0.0481979952908048,0.00536617396396268,0.0502788846717616,0.0425118162445472,0.052115418363249
25,2,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"IHD","leg_tot",8.04151321463827,3.49212169900443,6.46347980968232,5.65925047501864,11.7651043484705,0.0297708630649635,0.00988063947025927,0.0274100864827565,0.0215907299406945,0.0399576562841086,2.74100864827565,2.15907299406945,3.99576562841086,0.091557736096668,0.0397600238165222,0.0735908233793353,0.0644341615398325,0.133953186463236
25,2,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"ISTK","leg_tot",2.08830932328329,0.367860559347071,2.07290050422389,1.74562055349142,2.44409558927565,0.0582274220416774,0.0170408533816664,0.0673518250850177,0.0400064497477166,0.0686926517487988,6.73518250850177,4.00064497477166,6.86926517487989,0.0237767281860997,0.00418832614137373,0.0236012889930839,0.0198749988584924,0.0278275808277704
25,2,"KC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"KC","leg_tot",0.539122087744056,0.0595976706209044,0.516843066791683,0.495021989782468,0.60215935351516,0.00432783970051945,0.000220612318203741,0.00441997905099235,0.00409328843121431,0.00448407252192264,0.441997905099235,0.409328843121431,0.448407252192264,0.00613824743130455,0.000678557337784636,0.00588458662563226,0.00563613980264901,0.00685596674478154
25,2,"LC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LVC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"LVC","leg_tot",0.278040932628547,0.138657812214178,0.20861528674365,0.188849859068164,0.426243805191094,0.005915167104495,0.00252616511461883,0.00530367766015803,0.00382851729531479,0.00852158294136163,0.530367766015803,0.382851729531479,0.852158294136163,0.00316567263575915,0.00157870727058404,0.00237521755664553,0.00215017560712094,0.00485305648164395
25,2,"MLPC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MLPC","leg_tot",1.40684376302327,0.297112616827746,1.56889977164642,1.08918729636994,1.58675262234694,0.0171827989508144,0.00319615573458923,0.0174466347998423,0.0140420895054885,0.0200992479244667,1.74466347998423,1.40420895054885,2.00992479244667,0.0160178099004619,0.00338281587512493,0.0178629205002167,0.0124010892451624,0.0180661865459699
25,2,"MMC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"MMC","leg_tot",0.0460424531034021,0.0199379431973271,0.0522792231964669,0.0251590362782988,0.0616246153494005,0.0016081356831555,0.000785138187629169,0.0014747987459094,0.000927033661571023,0.00240257410139917,0.14747987459094,0.0927033661571023,0.240257410139917,0.000524222575772281,0.000227006148326444,0.000595232165016871,0.000286451609607732,0.000701635391078927
25,2,"OC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OC","leg_tot",0.116806081357071,0.00559014272777051,0.119563791822865,0.110832467344665,0.120435641473552,0.00143133780264842,0.000341129916931914,0.00158879104997521,0.00106736324414183,0.00166147710092725,0.158879104997521,0.106736324414183,0.166147710092725,0.00132991143407052,6.36473259386348e-05,0.0013613097194826,0.00126189804396683,0.00137123628157395
25,2,"OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OSTK","leg_tot",1.29446242205667,0.0832572973543611,1.27581325719377,1.22479632024037,1.37998031400643,0.0563139915472026,0.0115613083844701,0.0506290791313761,0.0487924626750341,0.0686676959728237,5.06290791313761,4.87924626750341,6.86676959728237,0.0147382769464304,0.000947937217266054,0.0145259443581021,0.0139450841237947,0.015711952469145
25,2,"OTH","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"OTH","leg_tot",1.81755640388368,1.1553088641477,1.39936737869226,0.953063987030981,3.03750949214909,0.0117381114240023,0.00833294612706247,0.00790718005282376,0.00610444304041507,0.0206280714730913,0.790718005282376,0.610444304041507,2.06280714730913,0.0206940342104601,0.0131539252962025,0.0159326865156878,0.0108512388997854,0.0345839750616912
25,2,"PC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"PC","leg_tot",0.0734354228578941,0.0328469155547643,0.0907165373083677,0.0383135247135921,0.0938683737192936,0.00147514415631838,0.000416459616630088,0.00158498782881476,0.00104328346396436,0.00181363772705048,0.158498782881476,0.104328346396436,0.181363772705048,0.000836108937050691,0.000373982998682162,0.00103286540241751,0.000436223816467113,0.00106875106207247
25,2,"PVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"PVD","leg_tot",0.022857096496607,0.00941241205018059,0.0263828513487667,0.0129004335640777,0.0298168678048006,0.013517136979017,0.00511787355299587,0.0155238281445762,0.00809119781887491,0.0172373886484338,1.55238281445762,0.809119781887491,1.72373886484338,0.000260242562949834,0.000107166290164742,0.000300385521579555,0.000146879630769288,0.000339483980295116
25,2,"RHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"RHD","leg_tot",0.195909614942115,0.091896839665891,0.152401062628319,0.134774633348043,0.294026866002913,0.0134765377903227,0.00443384802585072,0.0118553018184661,0.0101701716529185,0.0181609545038051,1.18553018184661,1.01701716529185,1.81609545038051,0.00223055541225979,0.00104630389451221,0.0017351829065673,0.00153449481251152,0.00334768264184666
25,2,"SCC","dairy_tot",0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0
25,2,"SCC","leg_tot",0.0161254705074908,0.0190204231178122,0.0112749026878688,0.000563745134393441,0.0358101785272669,0.00434456207236843,NA,NA,0.00265381470765976,0.00603530943707709,NA,0.265381470765976,0.603530943707709,0.000183598724985228,0.00021655959939201,0.000128371929170291,6.41859645851457e-06,0.000407721629954637
25,2,"SCNC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"SCNC","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"TC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"TC","leg_tot",0.26676712635276,0.0165168843503795,0.275623694619087,0.249106485373678,0.276899684305463,0.00061331140142978,7.67707439689084e-05,0.000616920125027198,0.000538905944104083,0.000684649443697672,0.0616920125027198,0.0538905944104083,0.0684649443697672,0.00303731318993687,0.000188055220221293,0.00313815084553811,0.00283623557395816,0.00315267879865452
25,2,"UC","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,"UC","leg_tot",0.865044229916913,0.486975050633681,0.634720153939219,0.54089472688335,1.38496919753151,0.00866609155351208,0.00400409207081684,0.00732678881889933,0.00559449480352451,0.0128760956279205,0.732678881889933,0.559449480352451,1.28760956279205,0.0098490780529347,0.00554452028884538,0.00722669214095393,0.00615843005392522,0.0157687540771278
25,3,"AA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"AA","leg_tot",0.138331314358037,0.0361132684070383,0.12963160573014,0.10847600772923,0.175581373320557,0.00414549890873275,0.00117733454130752,0.00413350583152629,0.00303217167589192,0.00526902025719907,0.413350583152629,0.303217167589192,0.526902025719907,0.00102954607934476,0.000268776987143771,0.000964797537404999,0.000807344663635169,0.00130678375570314
25,3,"AFF","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"AFF","leg_tot",0.0088342467072662,0.000642136469395315,0.00899025403333256,0.00817156938925222,0.00936431779812376,0.00401904243412316,0.00090924849109059,0.00452293345395593,0.00304708690536716,0.0045626905960213,0.452293345395593,0.304708690536716,0.45626905960213,6.57498564489117e-05,4.77917156746671e-06,6.69109581968859e-05,6.0817807347823e-05,6.96949690642225e-05
25,3,"APCA","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"APCA","leg_tot",0.00267214103357852,0.000906048294699361,0.00310568821012931,0.00170452155581745,0.00327124541127141,0.000701981761676512,0.000203878478883047,0.000676346766089233,0.000520343789847726,0.000905409479754486,0.0676346766089233,0.0520343789847726,0.0905409479754486,1.98877046556246e-05,6.74336446403129e-06,2.31144273821475e-05,1.26860898639941e-05,2.43466051297107e-05
25,3,"BC","dairy_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,3,"BC","leg_tot",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
25,3,"CC","dairy_tot",40.5735394473913,2.50491949059167,39.9660316974364,38.5051372985985,43.1583231836458,0.0698293483020486,0.00218778737642878,0.0697053442786233,0.0678061574394893,0.0719579425845193,6.97053442786232,6.78061574394893,7.19579425845193,0.301973046790287,0.018643139860133,0.297451603290381,0.286578735439452,0.321210585116043
25,3,"CC","leg_tot",0.321607236952023,0.109810837870998,0.323410723913776,0.216531011571398,0.425150498415156,0.00054996572339736,0.000173684675270548,0.000538017149888341,0.000390336522643261,0.000719751211634126,0.0538017149888341,0.0390336522643261,0.0719751211634126,0.0023935973675191,0.00081727928433494,0.00240702001834288,0.00161155595936066,0.00316422952247732
25,3,"CM","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,"CM","leg_tot",0.498968947917956,0.221934529431785,0.458123621537084,0.308185661788472,0.724470761471182,0.00494379915103455,0.00163949621198144,0.00530314821303434,0.00326187114902703,0.00632028045034223,0.530314821303434,0.326187114902703,0.632028045034223,0.00371363148270312,0.00165177223760284,0.00340963563165423,0.00229370581257804,0.00539195362621976
