"female","race","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,1,"Cancer","dairy_tot",3676.54747747527,413.652464557742,3897.31466102369,3234.24522532903,3931.19762360535,0.0120334837344995,0.00130866375118007,0.0127595578903064,0.0106345881437582,0.012815216292805,1.27595578903064,1.06345881437582,1.2815216292805,5.0117550515259,0.563878160563573,5.31269800252507,4.40882239253643,5.35888620216609
0,1,"Cancer","leg_tot",942.044889992883,100.132313869191,914.205242231498,861.54966300292,1046.20381758002,0.003084985288277,0.000338677297241084,0.00297952524179214,0.00281998206230687,0.00343962955375925,0.297952524179214,0.281998206230687,0.343962955375925,1.2841662633521,0.136497252634287,1.24621612231471,1.1744376761484,1.42615247043757
0,1,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"DIAB","leg_tot",398.943801478468,79.7948980708022,376.532401455957,334.940103292467,481.997189683602,0.0141527568412333,0.00272887122463947,0.0133964366506043,0.0119575493248556,0.0169908365196456,1.33964366506043,1.19575493248555,1.69908365196456,0.543827769009983,0.108773920625924,0.513277246281057,0.456579920406025,0.657043561933529
0,1,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"HHD","leg_tot",203.881265864905,18.7504149991363,195.357891106341,191.129157623778,223.878242650812,0.0116098640039076,0.0010972494039725,0.0110699106086856,0.0108963554177867,0.0127823329759672,1.10699106086856,1.08963554177867,1.27823329759672,0.277924593758169,0.0255599819302919,0.266305794663639,0.260541316842359,0.305183849904328
0,1,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"HSTK","leg_tot",233.20606902627,32.6217775014782,247.969827389775,198.420328079319,255.442615364241,0.0208441614446855,0.00293160089157518,0.0220808419820756,0.0177260555093586,0.0229110889232308,2.20808419820756,1.77260555093586,2.29110889232308,0.317899252396304,0.0444689914068673,0.338024748125959,0.270480413395842,0.348211420026558
0,1,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"IHD","leg_tot",1981.62140726409,163.944780987603,2066.3291781481,1806.33512951547,2084.90607976129,0.011704836570915,0.00094790773366243,0.0122514530857876,0.0106923455554135,0.0122527035487747,1.22514530857876,1.06923455554135,1.22527035487747,2.70128460435051,0.223484421000912,2.8167556002325,2.46233980808392,2.84207905411743
