"female","race","disease_type3","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
0,1,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"All_HD","leg_tot",2185.50267312899,174.96765331884,2281.24170253149,1998.4420188031,2291.18515246277,0.0116959498808395,0.000921506107296134,0.012141666124429,0.0107115933792181,0.0123014475754098,1.2141666124429,1.07115933792181,1.23014475754098,2.97920919810868,0.238510457364338,3.10971766214343,2.72421393828864,3.12327226349919
0,1,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"All_STK","leg_tot",1067.16597551293,64.489027966327,1058.01961485951,1010.25249009545,1131.85386748581,0.0233946344152956,0.00142800952879949,0.0232864052511385,0.0220869481282329,0.0247943154918917,2.32864052511385,2.20869481282329,2.47943154918917,1.45472743147228,0.0879094350496956,1.44225939740263,1.3771447401597,1.54290795174406
0,1,"Cancer","dairy_tot",3676.54747747527,413.652464557742,3897.31466102369,3234.24522532903,3931.19762360535,0.0120334837344995,0.00130866375118007,0.0127595578903064,0.0106345881437582,0.012815216292805,1.27595578903064,1.06345881437582,1.2815216292805,5.0117550515259,0.563878160563573,5.31269800252507,4.40882239253643,5.35888620216609
0,1,"Cancer","leg_tot",942.044889992883,100.132313869191,914.205242231498,861.54966300292,1046.20381758002,0.003084985288277,0.000338677297241084,0.00297952524179214,0.00281998206230687,0.00343962955375925,0.297952524179214,0.281998206230687,0.343962955375925,1.2841662633521,0.136497252634287,1.24621612231471,1.1744376761484,1.42615247043757
0,1,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"DIAB","leg_tot",398.943801478468,79.7948980708022,376.532401455957,334.940103292467,481.997189683602,0.0141527568412333,0.00272887122463947,0.0133964366506043,0.0119575493248556,0.0169908365196456,1.33964366506043,1.19575493248555,1.69908365196456,0.543827769009983,0.108773920625924,0.513277246281057,0.456579920406025,0.657043561933529
0,1,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,"Other_CVD","leg_tot",208.871048261739,11.1599580202197,214.052472826268,196.96176060483,216.376125038798,0.0050504863245401,0.000277643907739982,0.00518868444611141,0.00475375465595736,0.00522974958978722,0.518868444611141,0.475375465595736,0.522974958978722,0.284726509764029,0.0152129073064662,0.291789666406089,0.268492139627301,0.294957196755007
0,2,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"All_HD","leg_tot",278.076456833921,40.0502545623436,292.986733702429,235.723616666254,307.755561663356,0.00991807324174169,0.00147063611511743,0.0103719917624267,0.00837889052826564,0.0110714252126355,1.03719917624267,0.837889052826564,1.10714252126355,2.18876821134099,0.3152396468232,2.30612852441336,1.85540467789249,2.42237547867798
0,2,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"All_STK","leg_tot",203.942383005834,17.3086532533059,213.189995793318,185.43496418511,214.589330957196,0.0232201350985627,0.00197911968662848,0.0241031709925276,0.0211107108671329,0.0245789788201224,2.41031709925276,2.11107108671329,2.45789788201224,1.60525133968784,0.136238178712792,1.67804024505038,1.45957755467925,1.68905455513826
0,2,"Cancer","dairy_tot",814.820372875199,76.175124034393,839.827915290856,734.812134081345,873.572200615745,0.0184206182275001,0.00151965129278051,0.0188688350775183,0.0168343480288793,0.0196259041036056,1.88688350775183,1.68343480288793,1.96259041036056,6.41353443009166,0.599582186423694,6.61037135223297,5.78378140564933,6.87597607071387
0,2,"Cancer","leg_tot",100.434403935817,6.6431626840256,103.223647800443,93.3699642159367,105.127986370765,0.00227260831474067,0.00016160149592859,0.00236421508839822,0.00209992706600919,0.00236742380586325,0.236421508839822,0.209992706600919,0.236742380586325,0.79052945784255,0.0522890124216666,0.812483881363626,0.734924530816874,0.82747312487531
0,2,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"DIAB","leg_tot",82.2851402627661,17.2130074524996,77.1488928708355,68.6711179352102,100.264972873463,0.0120688695332982,0.00245895591359402,0.0113102225769898,0.0101402143563733,0.0146423746230853,1.13102225769898,1.01402143563733,1.46423746230853,0.647674748604994,0.13548534083958,0.607246820455165,0.540517387502549,0.789195848634793
0,2,"Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,"Other_CVD","leg_tot",33.4402876332682,4.21629275123147,33.4195541515423,29.4436575713993,37.4545411546042,0.00539217244341637,0.000753874925084882,0.00530941441889202,0.00471440727274294,0.0061402819349355,0.530941441889202,0.471440727274294,0.61402819349355,0.263211921581376,0.0331868711529021,0.263048726227735,0.231754037906121,0.294808521307225
0,3,"All_HD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,"All_HD","leg_tot",28.9886303681143,13.062780066265,35.0377715912437,15.0497680801774,37.7857226163913,0.00172658171126155,0.000777266203557288,0.00209597826609089,0.00089662706431472,0.00224254928660343,0.209597826609089,0.089662706431472,0.224254928660343,0.151616245222356,0.0683209120494009,0.183254445007036,0.0787132506368285,0.197626769990905
0,3,"All_STK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
