"female","race","outcome","pathway","riskfactor","V1","V2","V3"
1,2,"IHD","medBMI","leg_tot",29.6322254878596,69.8421780191731,120.97088544772
1,2,"IHD","medSBP","leg_tot",0,0,0
1,3,"IHD","direct","leg_tot",22.3151194103536,28.5247919515616,19.8602721164028
1,3,"IHD","medBMI","leg_tot",21.5090652749103,45.1667044193438,12.6848487972702
1,3,"IHD","medSBP","leg_tot",0,0,0
1,4,"IHD","direct","leg_tot",12.3047774151525,17.1420233738511,31.1519363958068
1,4,"IHD","medBMI","leg_tot",9.8223632340375,12.9668979868427,26.0756898561967
1,4,"IHD","medSBP","leg_tot",0,0,0
0,1,"ISTK","direct","leg_tot",245.461934038171,192.040934226963,191.36104566761
0,1,"ISTK","medBMI","leg_tot",69.5790837866645,48.6278600775649,69.5737093910162
0,1,"ISTK","medSBP","leg_tot",0,0,0
0,2,"ISTK","direct","leg_tot",41.9684667751202,34.4761504555581,40.0625408546489
0,2,"ISTK","medBMI","leg_tot",11.4573663255006,8.46047931314133,8.14923329331955
0,2,"ISTK","medSBP","leg_tot",0,0,0
0,3,"ISTK","direct","leg_tot",4.69374116730107,1.0942283663356,5.3916064419797
0,3,"ISTK","medBMI","leg_tot",1.37193169272769,0.391405787094484,1.27525883864953
0,3,"ISTK","medSBP","leg_tot",0,0,0
0,4,"ISTK","direct","leg_tot",4.68816671783093,8.24528776841688,4.30400984058556
0,4,"ISTK","medBMI","leg_tot",0.812338373002656,1.70688844357289,0.770938649745309
0,4,"ISTK","medSBP","leg_tot",0,0,0
1,1,"ISTK","direct","leg_tot",251.416746082395,410.986944899949,280.108941407223
1,1,"ISTK","medBMI","leg_tot",125.333059310004,68.5537115482425,62.4406987504616
1,1,"ISTK","medSBP","leg_tot",0,0,0
1,2,"ISTK","direct","leg_tot",22.8397222224497,36.3716618816312,77.7281663900913
1,2,"ISTK","medBMI","leg_tot",5.14326423597471,10.3522668165349,16.2310415504018
1,2,"ISTK","medSBP","leg_tot",0,0,0
1,3,"ISTK","direct","leg_tot",13.3423196285389,42.3240189506594,10.6393821327689
1,3,"ISTK","medBMI","leg_tot",3.5826652281846,8.16774176080608,4.53883883172539
1,3,"ISTK","medSBP","leg_tot",0,0,0
1,4,"ISTK","direct","leg_tot",7.08099902205921,10.6696896707381,18.7507002253212
1,4,"ISTK","medBMI","leg_tot",1.27314618748721,2.29675015319869,3.4421742804629
1,4,"ISTK","medSBP","leg_tot",0,0,0
0,1,"KC","direct","leg_tot",0,0,0
0,1,"KC","medBMI","leg_tot",160.522017023566,175.073546390255,174.095320657539
0,1,"KC","medSBP","leg_tot",0,0,0
0,2,"KC","direct","leg_tot",0,0,0
0,2,"KC","medBMI","leg_tot",17.7368661132058,19.1939162770828,19.2316331783175
0,2,"KC","medSBP","leg_tot",0,0,0
0,3,"KC","direct","leg_tot",0,0,0
0,3,"KC","medBMI","leg_tot",6.68656152294284,1.12931673072823,2.83031055245677
0,3,"KC","medSBP","leg_tot",0,0,0
0,4,"KC","direct","leg_tot",0,0,0
0,4,"KC","medBMI","leg_tot",3.26587128919737,4.46271959922141,5.42799563162231
0,4,"KC","medSBP","leg_tot",0,0,0
1,1,"KC","direct","leg_tot",0,0,0
1,1,"KC","medBMI","leg_tot",87.6341641610016,76.6173147791825,64.3366099225733
1,1,"KC","medSBP","leg_tot",0,0,0
1,2,"KC","direct","leg_tot",0,0,0
1,2,"KC","medBMI","leg_tot",5.63949414911854,11.7405176292004,12.0817080035974
1,2,"KC","medSBP","leg_tot",0,0,0
1,3,"KC","direct","leg_tot",0,0,0
1,3,"KC","medBMI","leg_tot",7.62844192469195,6.94174439044685,7.68712788073495
1,3,"KC","medSBP","leg_tot",0,0,0
1,4,"KC","direct","leg_tot",0,0,0
1,4,"KC","medBMI","leg_tot",4.38848460413695,3.76269870502427,4.36629535241547
1,4,"KC","medSBP","leg_tot",0,0,0
0,1,"LC","direct","leg_tot",0,0,0
0,1,"LC","medBMI","leg_tot",0,0,0
0,1,"LC","medSBP","leg_tot",0,0,0
0,2,"LC","direct","leg_tot",0,0,0
0,2,"LC","medBMI","leg_tot",0,0,0
0,2,"LC","medSBP","leg_tot",0,0,0
0,3,"LC","direct","leg_tot",0,0,0
0,3,"LC","medBMI","leg_tot",0,0,0
0,3,"LC","medSBP","leg_tot",0,0,0
0,4,"LC","direct","leg_tot",0,0,0
0,4,"LC","medBMI","leg_tot",0,0,0
0,4,"LC","medSBP","leg_tot",0,0,0
1,1,"LC","direct","leg_tot",0,0,0
1,1,"LC","medBMI","leg_tot",0,0,0
1,1,"LC","medSBP","leg_tot",0,0,0
1,2,"LC","direct","leg_tot",0,0,0
1,2,"LC","medBMI","leg_tot",0,0,0
1,2,"LC","medSBP","leg_tot",0,0,0
1,3,"LC","direct","leg_tot",0,0,0
1,3,"LC","medBMI","leg_tot",0,0,0
1,3,"LC","medSBP","leg_tot",0,0,0
1,4,"LC","direct","leg_tot",0,0,0
1,4,"LC","medBMI","leg_tot",0,0,0
1,4,"LC","medSBP","leg_tot",0,0,0
0,1,"LVC","direct","leg_tot",0,0,0
0,1,"LVC","medBMI","leg_tot",87.5228713073446,80.2820499146876,72.9274654485931
0,1,"LVC","medSBP","leg_tot",0,0,0
0,2,"LVC","direct","leg_tot",0,0,0
0,2,"LVC","medBMI","leg_tot",13.3399413695458,10.0413190550898,9.21805904726414
0,2,"LVC","medSBP","leg_tot",0,0,0
0,3,"LVC","direct","leg_tot",0,0,0
0,3,"LVC","medBMI","leg_tot",3.90261434457921,2.14416057487744,5.09061399401032
0,3,"LVC","medSBP","leg_tot",0,0,0
0,4,"LVC","direct","leg_tot",0,0,0
0,4,"LVC","medBMI","leg_tot",3.18457669227781,6.26925683601827,5.55033302795734
0,4,"LVC","medSBP","leg_tot",0,0,0
1,1,"LVC","direct","leg_tot",0,0,0
1,1,"LVC","medBMI","leg_tot",32.8398290494672,17.2760761025538,29.9187004256348
1,1,"LVC","medSBP","leg_tot",0,0,0
1,2,"LVC","direct","leg_tot",0,0,0
1,2,"LVC","medBMI","leg_tot",2.89668191351472,4.11561319223722,7.1509631818051
1,2,"LVC","medSBP","leg_tot",0,0,0
1,3,"LVC","direct","leg_tot",0,0,0
1,3,"LVC","medBMI","leg_tot",3.90318041166972,6.46887806929103,3.97404005587804
1,3,"LVC","medSBP","leg_tot",0,0,0
1,4,"LVC","direct","leg_tot",0,0,0
1,4,"LVC","medBMI","leg_tot",3.7071265786376,2.66246135154246,5.92318193031461
1,4,"LVC","medSBP","leg_tot",0,0,0
0,1,"MLPC","direct","leg_tot",449.867849906224,559.674927237982,420.606165286617
0,1,"MLPC","medBMI","leg_tot",0,0,0
0,1,"MLPC","medSBP","leg_tot",0,0,0
0,2,"MLPC","direct","leg_tot",40.1462780415353,51.8520876691175,40.3209388622861
0,2,"MLPC","medBMI","leg_tot",0,0,0
0,2,"MLPC","medSBP","leg_tot",0,0,0
0,3,"MLPC","direct","leg_tot",7.52312586252275,4.37458736228212,9.46510423279098
0,3,"MLPC","medBMI","leg_tot",0,0,0
0,3,"MLPC","medSBP","leg_tot",0,0,0
0,4,"MLPC","direct","leg_tot",16.8054589891721,19.4973481998046,21.3859416064801
0,4,"MLPC","medBMI","leg_tot",0,0,0
0,4,"MLPC","medSBP","leg_tot",0,0,0
1,1,"MLPC","direct","leg_tot",246.753415069734,163.926761287387,245.791282387151
1,1,"MLPC","medBMI","leg_tot",0,0,0
1,1,"MLPC","medSBP","leg_tot",0,0,0
1,2,"MLPC","direct","leg_tot",14.7262540054974,19.2675618512152,21.3628539807359
1,2,"MLPC","medBMI","leg_tot",0,0,0
1,2,"MLPC","medSBP","leg_tot",0,0,0
1,3,"MLPC","direct","leg_tot",5.51299372620341,8.96176235442384,7.6076031254658
1,3,"MLPC","medBMI","leg_tot",0,0,0
1,3,"MLPC","medSBP","leg_tot",0,0,0
1,4,"MLPC","direct","leg_tot",12.2254364537275,12.0054834909094,13.4066530659471
1,4,"MLPC","medBMI","leg_tot",0,0,0
1,4,"MLPC","medSBP","leg_tot",0,0,0
0,1,"MMC","direct","leg_tot",0,0,0
0,1,"MMC","medBMI","leg_tot",16.2078313899304,15.0577744356148,12.935494025308
0,1,"MMC","medSBP","leg_tot",0,0,0
0,2,"MMC","direct","leg_tot",0,0,0
0,2,"MMC","medBMI","leg_tot",4.61592439166427,4.12438581842208,2.44363007644152
0,2,"MMC","medSBP","leg_tot",0,0,0
0,3,"MMC","direct","leg_tot",0,0,0
0,3,"MMC","medBMI","leg_tot",0.331951265389752,0.160742144298812,0.326063022228366
0,3,"MMC","medSBP","leg_tot",0,0,0
0,4,"MMC","direct","leg_tot",0,0,0
0,4,"MMC","medBMI","leg_tot",0.329614147743226,0.541135602734507,0.383592616344988
0,4,"MMC","medSBP","leg_tot",0,0,0
1,1,"MMC","direct","leg_tot",0,0,0
1,1,"MMC","medBMI","leg_tot",12.5167740236813,8.62149353035131,11.953676617767
1,1,"MMC","medSBP","leg_tot",0,0,0
1,2,"MMC","direct","leg_tot",0,0,0
1,2,"MMC","medBMI","leg_tot",2.84095076884419,5.33116526746703,3.54421879663405
1,2,"MMC","medSBP","leg_tot",0,0,0
1,3,"MMC","direct","leg_tot",0,0,0
1,3,"MMC","medBMI","leg_tot",1.12993257986993,0.82269755852517,0.680777335995614
1,3,"MMC","medSBP","leg_tot",0,0,0
1,4,"MMC","direct","leg_tot",0,0,0
1,4,"MMC","medBMI","leg_tot",0.47501137946704,0.573973803150352,0.643245773665804
1,4,"MMC","medSBP","leg_tot",0,0,0
0,1,"OC","direct","leg_tot",0,0,0
0,1,"OC","medBMI","leg_tot",0,0,0
0,1,"OC","medSBP","leg_tot",0,0,0
0,2,"OC","direct","leg_tot",0,0,0
0,2,"OC","medBMI","leg_tot",0,0,0
0,2,"OC","medSBP","leg_tot",0,0,0
0,3,"OC","direct","leg_tot",0,0,0
0,3,"OC","medBMI","leg_tot",0,0,0
0,3,"OC","medSBP","leg_tot",0,0,0
0,4,"OC","direct","leg_tot",0,0,0
0,4,"OC","medBMI","leg_tot",0,0,0
0,4,"OC","medSBP","leg_tot",0,0,0
1,1,"OC","direct","leg_tot",0,0,0
1,1,"OC","medBMI","leg_tot",14.6603245976108,14.3196162581512,11.7029873355306
1,1,"OC","medSBP","leg_tot",0,0,0
1,2,"OC","direct","leg_tot",0,0,0
1,2,"OC","medBMI","leg_tot",1.81822538494442,1.93899321020502,2.21862058844762
1,2,"OC","medSBP","leg_tot",0,0,0
1,3,"OC","direct","leg_tot",0,0,0
1,3,"OC","medBMI","leg_tot",1.14282111563185,0.957155467599917,1.93678388013368
1,3,"OC","medSBP","leg_tot",0,0,0
1,4,"OC","direct","leg_tot",0,0,0
1,4,"OC","medBMI","leg_tot",1.44219547946908,1.80427726294573,1.92804924411696
1,4,"OC","medSBP","leg_tot",0,0,0
0,1,"OSTK","direct","leg_tot",385.529711979231,535.54914050487,458.887672001911
0,1,"OSTK","medBMI","leg_tot",101.612965060965,111.552118582764,92.1035441422432
0,1,"OSTK","medSBP","leg_tot",0,0,0
0,2,"OSTK","direct","leg_tot",73.7337597684281,73.6706775802826,77.2772123423101
0,2,"OSTK","medBMI","leg_tot",18.5550673626934,16.0186415229174,17.6559794296214
0,2,"OSTK","medSBP","leg_tot",0,0,0
0,3,"OSTK","direct","leg_tot",4.70448359284158,1.56730425910112,7.83700179351948
0,3,"OSTK","medBMI","leg_tot",1.27232647488904,0.404244467986697,1.36940029348598
0,3,"OSTK","medSBP","leg_tot",0,0,0
0,4,"OSTK","direct","leg_tot",6.42851778276258,11.6739858836878,7.34897392583157
0,4,"OSTK","medBMI","leg_tot",1.51424033849664,1.8874550641713,2.13490155273152
0,4,"OSTK","medSBP","leg_tot",0,0,0
1,1,"OSTK","direct","leg_tot",635.382584169716,601.693607367068,419.664751821229
1,1,"OSTK","medBMI","leg_tot",147.781101422853,138.422503791407,145.318817418316
1,1,"OSTK","medSBP","leg_tot",0,0,0
1,2,"OSTK","direct","leg_tot",31.7842435692762,62.0465269755402,113.650713181649
1,2,"OSTK","medBMI","leg_tot",9.2379905745454,13.8517369236401,21.7508904085675
1,2,"OSTK","medSBP","leg_tot",0,0,0
1,3,"OSTK","direct","leg_tot",15.7240849379954,30.3651209421697,14.9198673191797
1,3,"OSTK","medBMI","leg_tot",3.86933606819578,5.10412846915756,4.59392393871048
1,3,"OSTK","medSBP","leg_tot",0,0,0
1,4,"OSTK","direct","leg_tot",11.7632951825917,15.3662738828042,29.3132521940193
1,4,"OSTK","medBMI","leg_tot",2.37384098260883,6.76017382315915,5.59790355689752
1,4,"OSTK","medSBP","leg_tot",0,0,0
0,1,"OTH","direct","leg_tot",0,0,0
0,1,"OTH","medBMI","leg_tot",64.4894518657971,66.3368522380994,62.1748617140049
0,1,"OTH","medSBP","leg_tot",0,0,0
0,2,"OTH","direct","leg_tot",0,0,0
0,2,"OTH","medBMI","leg_tot",9.68185708067882,10.1864674083064,8.03136760083145
0,2,"OTH","medSBP","leg_tot",0,0,0
0,3,"OTH","direct","leg_tot",0,0,0
0,3,"OTH","medBMI","leg_tot",0.994692008394766,0.429771151863873,1.1193089050294
0,3,"OTH","medSBP","leg_tot",0,0,0
0,4,"OTH","direct","leg_tot",0,0,0
0,4,"OTH","medBMI","leg_tot",1.0828922732491,1.40458709968232,0.781365632500315
0,4,"OTH","medSBP","leg_tot",0,0,0
1,1,"OTH","direct","leg_tot",0,0,0
1,1,"OTH","medBMI","leg_tot",73.271956610875,135.204818487567,78.9311010332228
1,1,"OTH","medSBP","leg_tot",0,0,0
1,2,"OTH","direct","leg_tot",0,0,0
1,2,"OTH","medBMI","leg_tot",10.0118987795184,10.3741348650904,12.5564864435587
1,2,"OTH","medSBP","leg_tot",0,0,0
1,3,"OTH","direct","leg_tot",0,0,0
1,3,"OTH","medBMI","leg_tot",2.49146281159293,5.84545449651865,2.35341825087086
1,3,"OTH","medSBP","leg_tot",0,0,0
1,4,"OTH","direct","leg_tot",0,0,0
1,4,"OTH","medBMI","leg_tot",1.49606579938867,1.79412917538477,3.39199746083637
1,4,"OTH","medSBP","leg_tot",0,0,0
0,1,"PC","direct","leg_tot",0,0,0
0,1,"PC","medBMI","leg_tot",45.1434632515435,49.8457610627614,36.8619545281828
0,1,"PC","medSBP","leg_tot",0,0,0
0,2,"PC","direct","leg_tot",0,0,0
0,2,"PC","medBMI","leg_tot",3.35864072511578,3.12556031472597,4.54745069306459
0,2,"PC","medSBP","leg_tot",0,0,0
0,3,"PC","direct","leg_tot",0,0,0
0,3,"PC","medBMI","leg_tot",1.04041730296694,0.327950389749123,0.583497769358589
0,3,"PC","medSBP","leg_tot",0,0,0
0,4,"PC","direct","leg_tot",0,0,0
0,4,"PC","medBMI","leg_tot",0.813525146397838,0.785769046550181,1.29702720793866
0,4,"PC","medSBP","leg_tot",0,0,0
1,1,"PC","direct","leg_tot",0,0,0
1,1,"PC","medBMI","leg_tot",30.7977326912788,38.1675351648185,30.6789575820816
1,1,"PC","medSBP","leg_tot",0,0,0
1,2,"PC","direct","leg_tot",0,0,0
1,2,"PC","medBMI","leg_tot",1.60936592401434,3.1393507299016,5.22079364317776
1,2,"PC","medSBP","leg_tot",0,0,0
1,3,"PC","direct","leg_tot",0,0,0
1,3,"PC","medBMI","leg_tot",1.36066089362891,2.42493375657647,1.59457498131451
1,3,"PC","medSBP","leg_tot",0,0,0
1,4,"PC","direct","leg_tot",0,0,0
1,4,"PC","medBMI","leg_tot",1.60128723219549,1.99331321572661,2.07888736324309
1,4,"PC","medSBP","leg_tot",0,0,0
0,1,"PVD","direct","leg_tot",0,0,0
0,1,"PVD","medBMI","leg_tot",15.015986660348,14.5501567774204,11.7568824223691
0,1,"PVD","medSBP","leg_tot",0,0,0
0,2,"PVD","direct","leg_tot",0,0,0
0,2,"PVD","medBMI","leg_tot",2.20159165660495,1.48527249637352,2.0379506840802
0,2,"PVD","medSBP","leg_tot",0,0,0
0,3,"PVD","direct","leg_tot",0,0,0
0,3,"PVD","medBMI","leg_tot",0.273713076170357,0.0566535796073891,0.235335760720378
0,3,"PVD","medSBP","leg_tot",0,0,0
0,4,"PVD","direct","leg_tot",0,0,0
0,4,"PVD","medBMI","leg_tot",0.157070291728393,0.248021544917143,0.106484489015075
0,4,"PVD","medSBP","leg_tot",0,0,0
1,1,"PVD","direct","leg_tot",0,0,0
1,1,"PVD","medBMI","leg_tot",14.6111278735687,14.2320415225446,15.1770549280001
1,1,"PVD","medSBP","leg_tot",0,0,0
1,2,"PVD","direct","leg_tot",0,0,0
1,2,"PVD","medBMI","leg_tot",1.21453882807798,1.97742044478889,3.98516369080406
1,2,"PVD","medSBP","leg_tot",0,0,0
1,3,"PVD","direct","leg_tot",0,0,0
1,3,"PVD","medBMI","leg_tot",0.547585649649765,1.02676418840833,0.554405985972455
1,3,"PVD","medSBP","leg_tot",0,0,0
1,4,"PVD","direct","leg_tot",0,0,0
1,4,"PVD","medBMI","leg_tot",0.186597336737466,0.336684756118616,0.607526083887258
1,4,"PVD","medSBP","leg_tot",0,0,0
0,1,"RHD","direct","leg_tot",0,0,0
0,1,"RHD","medBMI","leg_tot",5.66134190664352,6.66903968974847,5.09445419240855
0,1,"RHD","medSBP","leg_tot",0,0,0
0,2,"RHD","direct","leg_tot",0,0,0
0,2,"RHD","medBMI","leg_tot",0.835317416899765,0.628011550590932,0.505073070143594
0,2,"RHD","medSBP","leg_tot",0,0,0
0,3,"RHD","direct","leg_tot",0,0,0
0,3,"RHD","medBMI","leg_tot",0.145930056661934,0.134365540791896,0.139295884846178
0,3,"RHD","medSBP","leg_tot",0,0,0
0,4,"RHD","direct","leg_tot",0,0,0
0,4,"RHD","medBMI","leg_tot",0.107703931957461,0.146907003745087,0.166501202702395
0,4,"RHD","medSBP","leg_tot",0,0,0
1,1,"RHD","direct","leg_tot",0,0,0
1,1,"RHD","medBMI","leg_tot",8.08707538036085,7.10712139060268,7.54330401912561
1,1,"RHD","medSBP","leg_tot",0,0,0
1,2,"RHD","direct","leg_tot",0,0,0
1,2,"RHD","medBMI","leg_tot",1.11506537762744,1.07106507913825,1.03444944693857
1,2,"RHD","medSBP","leg_tot",0,0,0
1,3,"RHD","direct","leg_tot",0,0,0
1,3,"RHD","medBMI","leg_tot",0.28459854754996,0.625219164601404,0.395929603499468
1,3,"RHD","medSBP","leg_tot",0,0,0
1,4,"RHD","direct","leg_tot",0,0,0
1,4,"RHD","medBMI","leg_tot",0.263313376067729,0.342791816276986,0.450165409605514
1,4,"RHD","medSBP","leg_tot",0,0,0
0,1,"SCC","direct","leg_tot",0,0,0
0,1,"SCC","medBMI","leg_tot",26.6535268854234,18.6243033334214,26.7733341964108
0,1,"SCC","medSBP","leg_tot",0,0,0
0,2,"SCC","direct","leg_tot",0,0,0
0,2,"SCC","medBMI","leg_tot",1.42159861787651,0.719073192630862,0.835085231915213
0,2,"SCC","medSBP","leg_tot",0,0,0
0,3,"SCC","direct","leg_tot",0,0,0
0,3,"SCC","medBMI","leg_tot",0.409528891479303,0.107520270265474,0.481874976199787
0,3,"SCC","medSBP","leg_tot",0,0,0
0,4,"SCC","direct","leg_tot",0,0,0
0,4,"SCC","medBMI","leg_tot",0.439606745893973,0.634137982732493,0.392794003274984
0,4,"SCC","medSBP","leg_tot",0,0,0
1,1,"SCC","direct","leg_tot",0,0,0
1,1,"SCC","medBMI","leg_tot",5.46101995167089,5.53925343628182,5.22261163586469
1,1,"SCC","medSBP","leg_tot",0,0,0
1,2,"SCC","direct","leg_tot",0,0,0
1,2,"SCC","medBMI","leg_tot",0.310232310378663,0.614949862159553,0.710749969384238
1,2,"SCC","medSBP","leg_tot",0,0,0
1,3,"SCC","direct","leg_tot",0,0,0
1,3,"SCC","medBMI","leg_tot",0.237667713698589,0.51464523994255,0.41903843431476
1,3,"SCC","medSBP","leg_tot",0,0,0
1,4,"SCC","direct","leg_tot",0,0,0
1,4,"SCC","medBMI","leg_tot",0.2865343087735,0.506749222710501,0.612390747850418
1,4,"SCC","medSBP","leg_tot",0,0,0
0,1,"SCNC","direct","leg_tot",0,0,0
0,1,"SCNC","medBMI","leg_tot",0,0,0
0,1,"SCNC","medSBP","leg_tot",0,0,0
0,2,"SCNC","direct","leg_tot",0,0,0
0,2,"SCNC","medBMI","leg_tot",0,0,0
0,2,"SCNC","medSBP","leg_tot",0,0,0
0,3,"SCNC","direct","leg_tot",0,0,0
0,3,"SCNC","medBMI","leg_tot",0,0,0
0,3,"SCNC","medSBP","leg_tot",0,0,0
0,4,"SCNC","direct","leg_tot",0,0,0
0,4,"SCNC","medBMI","leg_tot",0,0,0
0,4,"SCNC","medSBP","leg_tot",0,0,0
1,1,"SCNC","direct","leg_tot",0,0,0
1,1,"SCNC","medBMI","leg_tot",0,0,0
1,1,"SCNC","medSBP","leg_tot",0,0,0
1,2,"SCNC","direct","leg_tot",0,0,0
1,2,"SCNC","medBMI","leg_tot",0,0,0
1,2,"SCNC","medSBP","leg_tot",0,0,0
1,3,"SCNC","direct","leg_tot",0,0,0
1,3,"SCNC","medBMI","leg_tot",0,0,0
1,3,"SCNC","medSBP","leg_tot",0,0,0
1,4,"SCNC","direct","leg_tot",0,0,0
1,4,"SCNC","medBMI","leg_tot",0,0,0
1,4,"SCNC","medSBP","leg_tot",0,0,0
0,1,"TC","direct","leg_tot",0,0,0
0,1,"TC","medBMI","leg_tot",10.3619368862713,11.6208662951213,9.98866377193008
0,1,"TC","medSBP","leg_tot",0,0,0
0,2,"TC","direct","leg_tot",0,0,0
0,2,"TC","medBMI","leg_tot",0.534710684493351,0.586027918052548,0.965317336001408
0,2,"TC","medSBP","leg_tot",0,0,0
0,3,"TC","direct","leg_tot",0,0,0
0,3,"TC","medBMI","leg_tot",0.559100667402723,0.168098752525311,0.356226884118791
0,3,"TC","medSBP","leg_tot",0,0,0
0,4,"TC","direct","leg_tot",0,0,0
0,4,"TC","medBMI","leg_tot",0.6259090160769,0.759738611009159,0.954319294120222
0,4,"TC","medSBP","leg_tot",0,0,0
1,1,"TC","direct","leg_tot",0,0,0
1,1,"TC","medBMI","leg_tot",28.4507068954902,24.7555369034492,37.2960135465858
1,1,"TC","medSBP","leg_tot",0,0,0
1,2,"TC","direct","leg_tot",0,0,0
1,2,"TC","medBMI","leg_tot",2.91772012043469,2.31750601917365,3.41084718782648
1,2,"TC","medSBP","leg_tot",0,0,0
1,3,"TC","direct","leg_tot",0,0,0
1,3,"TC","medBMI","leg_tot",3.4600802855669,2.24180327981098,2.0712233773609
1,3,"TC","medSBP","leg_tot",0,0,0
1,4,"TC","direct","leg_tot",0,0,0
1,4,"TC","medBMI","leg_tot",2.59088085567777,3.86651157550192,4.12004745522631
1,4,"TC","medSBP","leg_tot",0,0,0
0,1,"UC","direct","leg_tot",0,0,0
0,1,"UC","medBMI","leg_tot",0,0,0
0,1,"UC","medSBP","leg_tot",0,0,0
0,2,"UC","direct","leg_tot",0,0,0
0,2,"UC","medBMI","leg_tot",0,0,0
0,2,"UC","medSBP","leg_tot",0,0,0
0,3,"UC","direct","leg_tot",0,0,0
0,3,"UC","medBMI","leg_tot",0,0,0
0,3,"UC","medSBP","leg_tot",0,0,0
0,4,"UC","direct","leg_tot",0,0,0
0,4,"UC","medBMI","leg_tot",0,0,0
0,4,"UC","medSBP","leg_tot",0,0,0
1,1,"UC","direct","leg_tot",0,0,0
1,1,"UC","medBMI","leg_tot",403.578659588775,325.560893600124,387.981962400583
1,1,"UC","medSBP","leg_tot",0,0,0
1,2,"UC","direct","leg_tot",0,0,0
1,2,"UC","medBMI","leg_tot",51.3692338254652,40.3008625909698,54.3721931231202
1,2,"UC","medSBP","leg_tot",0,0,0
1,3,"UC","direct","leg_tot",0,0,0
1,3,"UC","medBMI","leg_tot",17.9459592087238,28.0029366095566,18.367474794725
1,3,"UC","medSBP","leg_tot",0,0,0
1,4,"UC","direct","leg_tot",0,0,0
1,4,"UC","medBMI","leg_tot",28.7302196258838,29.5127500501279,36.5804231015427
1,4,"UC","medSBP","leg_tot",0,0,0
