"age","female","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
25,0,"Cancer","dairy_tot",89.555149159251,15.9552167248742,95.35294814901,72.7037404098171,101.47842876739,0.0203241262509357,0.00306058412992428,0.0216531263408914,0.0170651684962198,0.0224534339291893,2.16531263408914,1.70651684962198,2.24534339291893,0.262213986984777,0.0467162528331661,0.279189716500202,0.212873718826195,0.297124885055247
25,0,"Cancer","leg_tot",11.2467649177373,2.08394649066482,12.3508679600217,9.01846834761728,12.5365739019155,0.00256206878194286,0.000484333119266506,0.00277244384773574,0.00204633761016409,0.00289898114779769,0.277244384773574,0.204633761016409,0.289898114779769,0.0329300894191607,0.00610171411817373,0.036162860102671,0.0264057238933252,0.0367065998640124
25,0,"DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"DIAB","leg_tot",9.70695950598685,1.07943202148834,9.13260598205648,9.04096073976574,10.8611587675488,0.020908968418177,0.00240378063244809,0.0210987587471686,0.0185500605461104,0.0231065545106007,2.10987587471686,1.85500605461104,2.31065545106007,0.0284215991761504,0.00316053489599103,0.0267399144392881,0.0264715807410603,0.0318010496375734
25,0,"HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"HHD","leg_tot",5.30157787854817,2.39836776264282,5.08969635083985,3.11985639638006,7.66339865926837,0.0126269004934073,0.00620293607289561,0.0117354069688979,0.00715881921439031,0.0188527512682572,1.17354069688979,0.715881921439031,1.88527512682572,0.0155228134383696,0.00702232735026794,0.0149024325817643,0.0091348179551356,0.022438132649718
25,0,"HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"HSTK","leg_tot",7.10296293174195,0.982579193681898,6.81338481791618,6.32349850137587,8.12856875885993,0.0454103080920758,0.00657270602487398,0.0462330416741524,0.0388533724484479,0.0512679201909385,4.62330416741524,3.88533724484479,5.12679201909385,0.0207971986783827,0.00287695359030066,0.0199493252452788,0.0185149572001662,0.0238001325747375
25,0,"IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"IHD","leg_tot",15.6424213692811,2.2225623457965,14.7769686834264,14.0224838781393,17.9979936433995,0.0205113059282103,0.00190773955787623,0.0195054484896945,0.0193264076245814,0.0225511830545777,1.95054484896945,1.93264076245814,2.25511830545777,0.0458004002208887,0.00650757594046548,0.0432663884813616,0.041057286371979,0.0526974240483965
25,0,"ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
