"race","pathway","disease_type2","riskfactor","means","sd.devs","medians","LB","UB","RE.PAF.means","RE.PAF.sd.devs","RE.PAF.medians","RE.PAF.LB","RE.PAF.UB","RE.PAF.medians.as.percent","RE.PAF.LB.as.percent","RE.PAF.UB.as.percent","mort.per.100k.means","mort.per.100k.sd.devs","mort.per.100k.medians","mort.per.100k.LB","mort.per.100k.UB"
4,"direct","IHD","leg_tot",42.6436315962173,12.5051061421754,46.6393370210196,29.5294987273218,52.3614148540308,0.00350737324648658,0.000995846684011692,0.00381680087231726,0.00246470728368238,0.00428702572733469,0.381680087231726,0.246470728368238,0.428702572733469,0.166671291412392,0.0488758136197363,0.182288380256073,0.115415116007144,0.204652941300512
4,"direct","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","ISTK","leg_tot",17.9129510816507,5.7091085380707,18.914977439155,12.1264563248534,22.8477234345692,0.0125869126510309,0.00435162425865216,0.0140784485513245,0.00800529130232882,0.0159007284844835,1.40784485513245,0.800529130232882,1.59007284844835,0.0700122052937574,0.0223138709635172,0.0739285937621664,0.0473958727309372,0.0892996076584299
4,"direct","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","OSTK","leg_tot",27.2980996172324,9.23790569154733,27.040259766492,18.6342353054112,36.1811278021829,0.0102274496314329,0.00334989217622959,0.00985896108135563,0.00721613276963923,0.0135519817607923,0.985896108135563,0.721613276963923,1.35519817607923,0.106693762843403,0.0361060635298392,0.105686003905154,0.072831321971902,0.141412798812415
4,"direct","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"direct","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","Cancer","leg_tot",94.4667715375161,11.2129154388689,88.418504341925,87.618701240836,106.455868950449,0.00128349937195459,0.000151439051081822,0.00120731245969701,0.00118638418458746,0.00144537343474067,0.120731245969701,0.118638418458746,0.144537343474067,0.369220402164666,0.0438253269419018,0.345580940267012,0.342454935029082,0.416079411913257
4,"medBMI","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","DIAB","leg_tot",24.2164947563002,3.01738180126125,23.6097203410539,21.6516648044202,27.2970829611396,0.00734400069288021,0.000947641713541296,0.00727363713844783,0.00647550876024878,0.00827230164677916,0.727363713844783,0.647550876024878,0.827230164677916,0.094649407272152,0.0117933417646605,0.0922778485751186,0.0846248501617076,0.106689789275075
4,"medBMI","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","HHD","leg_tot",7.28526161737103,1.96114892642881,8.12132716979986,5.198468931968,8.66139858320956,0.00460638404582891,0.00120741570569032,0.00509802577682261,0.00332407545945091,0.00547079716086227,0.509802577682261,0.332407545945091,0.547079716086227,0.0284742156470574,0.00766508883002616,0.0317419515342864,0.0203180521411118,0.0338528036488585
4,"medBMI","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","HSTK","leg_tot",6.34330351430051,1.15155813139779,6.84747904092487,5.11673653114172,7.14132129982861,0.00302677087044596,0.000537213858243812,0.00319217544866552,0.00246459797432031,0.00344834987508499,0.319217544866552,0.246459797432031,0.344834987508499,0.0247926020597884,0.00450082869849989,0.0267631562310813,0.0199986036259164,0.0279116294480613
4,"medBMI","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","IHD","leg_tot",33.2855270911169,6.39334160414235,36.2421973063834,26.463661529101,37.5942229701563,0.00273976331973633,0.00049738508981966,0.00296593517680913,0.00220930567685875,0.00307797488410204,0.296593517680913,0.220930567685875,0.307797488410204,0.130095434604372,0.0249881743584311,0.141651487046743,0.103432387849138,0.146935836783591
4,"medBMI","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","ISTK","leg_tot",3.43407869582322,1.17260371843339,4.00363859677158,2.18139226230395,4.20263921353638,0.00242169875846426,0.000918257984132581,0.00292329168373532,0.0014399599470262,0.00297708358342193,0.292329168373532,0.14399599470262,0.297708358342193,0.013421988456898,0.00458308471278518,0.0156480953965377,0.00852590297369163,0.0164258830414106
4,"medBMI","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","OSTK","leg_tot",6.75617177268832,2.52560542541932,7.73280510962904,4.08031751053165,8.60188769844538,0.00252162968747106,0.00088303454915715,0.00289938355062635,0.00158189517059965,0.00314027342066046,0.289938355062635,0.158189517059965,0.314027342066046,0.026406284648088,0.00987124928379981,0.0302234252951511,0.0159477925166494,0.033620207229523
4,"medBMI","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medBMI","Other_CVD","leg_tot",10.2650682588229,2.29916477471122,11.4879422779851,7.80665002381497,11.6840435775429,0.00328708084247806,0.000798553061282083,0.00371360268145277,0.00243322091432041,0.00377839720750721,0.371360268145277,0.243322091432041,0.377839720750721,0.040120696082698,0.00898621313023895,0.0449002606830664,0.0305120458171588,0.0456667164379239
4,"medSBP","Cancer","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Cancer","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","DIAB","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","DIAB","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","HHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","HHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","HSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","HSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","IHD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","IHD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","ISTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","ISTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","OSTK","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","OSTK","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Other_CVD","dairy_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"medSBP","Other_CVD","leg_tot",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
